 ;Image;Region;Area-B;Area-G;Mean-B;Mean-G;IntDen-B;IntDen-G
75;01-DAPI-1-40x-485ms.tif;NBL;0.1076;0.1076;92.0907;1.4153;9.9125;0.1523
76;01-DAPI-1-40x-485ms.tif;NBL;0.1329;0.1329;83.3127;1.4906;11.074;0.1981
77;01-DAPI-1-40x-485ms.tif;NBL;0.1118;0.1118;58.3864;1.4272;6.5254;0.1595
78;01-DAPI-1-40x-485ms.tif;NBL;0.1113;0.1113;85.7641;1.2173;9.548;0.1355
79;01-DAPI-1-40x-485ms.tif;NBL;0.0794;0.0794;109.2486;1.6694;8.6773;0.1326
80;01-DAPI-1-40x-485ms.tif;NBL;0.1018;0.1018;61.6045;1.5288;6.2701;0.1556
81;01-DAPI-1-40x-485ms.tif;NBL;0.0936;0.0936;39.6292;1.8331;3.7109;0.1717
82;01-DAPI-1-40x-485ms.tif;NBL;0.1439;0.1439;77.5784;1.6207;11.162;0.2332
83;01-DAPI-1-40x-485ms.tif;NBL;0.0934;0.0934;89.863;1.4309;8.3954;0.1337
84;01-DAPI-1-40x-485ms.tif;NBL;0.0702;0.0702;105.6785;0.9737;7.4191;0.0684
85;01-DAPI-1-40x-485ms.tif;NBL;0.0881;0.0881;71.0739;0.8953;6.2622;0.0789
86;01-DAPI-1-40x-485ms.tif;NBL;0.1064;0.1064;99.2243;1.2559;10.562;0.1337
87;01-DAPI-1-40x-485ms.tif;NBL;0.0528;0.0528;93.0862;1.8111;4.9189;0.0957
88;01-DAPI-1-40x-485ms.tif;NBL;0.0951;0.0951;86.4178;0.7922;8.2142;0.0753
89;01-DAPI-1-40x-485ms.tif;NBL;0.121;0.121;60.1399;0.7256;7.276;0.0878
90;01-DAPI-1-40x-485ms.tif;NBL;0.0776;0.0776;53.5497;0.7203;4.1545;0.0559
91;01-DAPI-1-40x-485ms.tif;NBL;0.1274;0.1274;64.9327;0.7232;8.2716;0.0921
92;01-DAPI-1-40x-485ms.tif;NBL;0.0727;0.0727;55.9881;0.7881;4.0703;0.0573
93;01-DAPI-1-40x-485ms.tif;NBL;0.1289;0.1289;70.7971;0.6515;9.1262;0.084
94;01-DAPI-1-40x-485ms.tif;NBL;0.0816;0.0816;96.0106;1.0479;7.8342;0.0855
95;01-DAPI-1-40x-485ms.tif;NBL;0.0752;0.0752;83.9509;1.4012;6.3127;0.1054
96;01-DAPI-1-40x-485ms.tif;NBL;0.0697;0.0697;69.0576;1.2601;4.8107;0.0878
97;01-DAPI-1-40x-485ms.tif;NBL;0.0561;0.0561;96.7582;0.7814;5.428;0.0438
98;01-DAPI-1-40x-485ms.tif;NBL;0.09;0.09;64.029;0.6273;5.7595;0.0564
99;01-DAPI-1-40x-485ms.tif;NBL;0.0851;0.0851;59.2347;0.5217;5.0391;0.0444
100;01-DAPI-1-40x-485ms.tif;NBL;0.1002;0.1002;78.5515;0.5525;7.8671;0.0553
101;01-DAPI-1-40x-485ms.tif;NBL;0.1033;0.1033;82.5326;0.375;8.5255;0.0387
102;01-DAPI-1-40x-485ms.tif;NBL;0.1312;0.1312;59.6195;0.4847;7.8212;0.0636
103;02-DAPI-1-40x-485ms.tif;NBL;0.0727;0.0727;56.1149;0.8522;4.0795;0.062
104;02-DAPI-1-40x-485ms.tif;NBL;0.074;0.074;28.7287;1.2962;2.126;0.0959
105;02-DAPI-1-40x-485ms.tif;NBL;0.0613;0.0613;41.5487;2.3257;2.5472;0.1426
106;02-DAPI-1-40x-485ms.tif;NBL;0.1263;0.1263;90.6667;1.134;11.4514;0.1432
107;02-DAPI-1-40x-485ms.tif;NBL;0.0669;0.0669;33.0243;1.0454;2.2109;0.07
108;02-DAPI-1-40x-485ms.tif;NBL;0.0629;0.0629;88.2966;0.55;5.5569;0.0346
109;02-DAPI-1-40x-485ms.tif;NBL;0.1063;0.1063;47.4663;0.2867;5.0474;0.0305
110;02-DAPI-1-40x-485ms.tif;NBL;0.037;0.037;46.522;0.5718;1.7214;0.0212
111;02-DAPI-1-40x-485ms.tif;NBL;0.1151;0.1151;69.2865;0.5674;7.9767;0.0653
112;02-DAPI-1-40x-485ms.tif;NBL;0.0586;0.0586;52.6556;0.9685;3.0853;0.0567
113;02-DAPI-1-40x-485ms.tif;NBL;0.0843;0.0843;62.6589;1.3102;5.2828;0.1105
114;02-DAPI-1-40x-485ms.tif;NBL;0.0679;0.0679;67.1645;1.5256;4.5622;0.1036
115;02-DAPI-1-40x-485ms.tif;NBL;0.1204;0.1204;94.5991;1.3982;11.3938;0.1684
116;02-DAPI-1-40x-485ms.tif;NBL;0.1377;0.1377;80.041;1.2994;11.0213;0.1789
117;02-DAPI-1-40x-485ms.tif;NBL;0.1329;0.1329;82.8678;1.4751;11.0149;0.1961
118;02-DAPI-1-40x-485ms.tif;NBL;0.1515;0.1515;86.2393;1.7013;13.0632;0.2577
119;02-DAPI-1-40x-485ms.tif;NBL;0.1494;0.1494;76.7654;1.7131;11.4698;0.256
120;02-DAPI-1-40x-485ms.tif;NBL;0.1424;0.1424;91.1479;1.5663;12.9759;0.223
121;02-DAPI-1-40x-485ms.tif;NBL;0.1508;0.1508;85.0115;1.3892;12.8218;0.2095
122;02-DAPI-1-40x-485ms.tif;NBL;0.1338;0.1338;95.5036;1.5045;12.7773;0.2013
123;02-DAPI-1-40x-485ms.tif;NBL;0.168;0.168;86.3043;1.0084;14.4964;0.1694
124;02-DAPI-1-40x-485ms.tif;NBL;0.1481;0.1481;92.5282;1.3172;13.7045;0.1951
125;02-DAPI-1-40x-485ms.tif;NBL;0.0995;0.0995;90.9368;1.385;9.0483;0.1378
126;02-DAPI-1-40x-485ms.tif;NBL;0.1405;0.1405;75.9807;1.7251;10.6765;0.2424
127;02-DAPI-1-40x-485ms.tif;NBL;0.1369;0.1369;75.1181;1.0848;10.2863;0.1485
128;02-DAPI-1-40x-485ms.tif;NBL;0.1262;0.1262;84.8676;2.1083;10.7097;0.2661
129;02-DAPI-1-40x-485ms.tif;NBL;0.1777;0.1777;48.5037;1.2674;8.6208;0.2253
130;02-DAPI-1-40x-485ms.tif;NBL;0.184;0.184;64.1044;1.8833;11.797;0.3466
131;02-DAPI-1-40x-485ms.tif;NBL;0.1386;0.1386;69.8403;1.242;9.6773;0.1721
132;02-DAPI-1-40x-485ms.tif;NBL;0.0984;0.0984;112.4829;1.8148;11.0701;0.1786
133;02-DAPI-1-40x-485ms.tif;NBL;0.0774;0.0774;60.7251;1.6143;4.698;0.1249
134;02-DAPI-1-40x-485ms.tif;NBL;0.0678;0.0678;110.992;2.1776;7.5271;0.1477
135;02-DAPI-1-40x-485ms.tif;NBL;0.1618;0.1618;61.9142;2.2488;10.0167;0.3638
136;02-DAPI-1-40x-485ms.tif;NBL;0.1686;0.1686;67.3398;2.0676;11.3548;0.3486
137;02-DAPI-1-40x-485ms.tif;NBL;0.1581;0.1581;112.7001;2.1016;17.8173;0.3322
138;02-DAPI-1-40x-485ms.tif;NBL;0.0762;0.0762;117.5484;1.5385;8.9539;0.1172
139;02-DAPI-1-40x-485ms.tif;NBL;0.1388;0.1388;96.76;1.645;13.4284;0.2283
140;02-DAPI-1-40x-485ms.tif;NBL;0.1572;0.1572;70.3168;1.57;11.0557;0.2469
141;02-DAPI-1-40x-485ms.tif;NBL;0.0918;0.0918;103.8806;1.5473;9.5359;0.142
142;02-DAPI-1-40x-485ms.tif;NBL;0.0853;0.0853;111.7481;1.7735;9.5306;0.1513
143;02-DAPI-1-40x-485ms.tif;NBL;0.1605;0.1605;88.5368;1.7742;14.2086;0.2847
144;02-DAPI-1-40x-485ms.tif;NBL;0.0796;0.0796;114.8052;1.8134;9.1436;0.1444
145;02-DAPI-1-40x-485ms.tif;NBL;0.1407;0.1407;87.6353;2.249;12.3332;0.3165
146;02-DAPI-1-40x-485ms.tif;NBL;0.1165;0.1165;99.2291;1.9283;11.5638;0.2247
147;02-DAPI-1-40x-485ms.tif;NBL;0.1198;0.1198;52.4447;2.7563;6.2824;0.3302
148;02-DAPI-1-40x-485ms.tif;NBL;0.0754;0.0754;112.9194;2.4964;8.5155;0.1883
149;02-DAPI-1-40x-485ms.tif;NBL;0.114;0.114;91.9638;1.5452;10.4876;0.1762
150;02-DAPI-1-40x-485ms.tif;NBL;0.1222;0.1222;94.1075;1.6492;11.4979;0.2015
151;02-DAPI-1-40x-485ms.tif;NBL;0.0996;0.0996;108.451;1.4684;10.8027;0.1463
152;02-DAPI-1-40x-485ms.tif;NBL;0.1087;0.1087;105.5529;1.4411;11.4761;0.1567
153;02-DAPI-1-40x-485ms.tif;NBL;0.0869;0.0869;111.6117;1.5019;9.7006;0.1305
154;02-DAPI-1-40x-485ms.tif;NBL;0.0932;0.0932;109.844;1.7125;10.2383;0.1596
155;02-DAPI-1-40x-485ms.tif;NBL;0.0907;0.0907;108.0203;1.299;9.7987;0.1178
156;02-DAPI-1-40x-485ms.tif;NBL;0.1043;0.1043;107.1915;1.5609;11.1774;0.1628
157;02-DAPI-1-40x-485ms.tif;NBL;0.165;0.165;92.0927;1.0414;15.1989;0.1719
158;02-DAPI-1-40x-485ms.tif;NBL;0.1072;0.1072;106.9241;1.6731;11.4628;0.1794
159;02-DAPI-1-40x-485ms.tif;NBL;0.1034;0.1034;112.7807;1.0881;11.6623;0.1125
160;02-DAPI-1-40x-485ms.tif;NBL;0.0755;0.0755;102.4009;1.5704;7.7334;0.1186
161;02-DAPI-1-40x-485ms.tif;NBL;0.1356;0.1356;92.8368;1.5696;12.5918;0.2129
162;02-DAPI-1-40x-485ms.tif;NBL;0.105;0.105;106.7944;1.3574;11.2171;0.1426
163;02-DAPI-1-40x-485ms.tif;NBL;0.0801;0.0801;96.6938;1.5474;7.7431;0.1239
164;02-DAPI-1-40x-485ms.tif;NBL;0.0581;0.0581;100.0168;1.4579;5.8061;0.0846
165;02-DAPI-1-40x-485ms.tif;NBL;0.0603;0.0603;117.3885;1.6115;7.082;0.0972
166;02-DAPI-1-40x-485ms.tif;NBL;0.0876;0.0876;102.4944;1.285;8.9749;0.1125
167;02-DAPI-1-40x-485ms.tif;NBL;0.1313;0.1313;88.5884;1.5463;11.6311;0.203
168;02-DAPI-1-40x-485ms.tif;NBL;0.1158;0.1158;102.0825;1.4649;11.8188;0.1696
169;02-DAPI-1-40x-485ms.tif;NBL;0.0908;0.0908;110.8734;1.589;10.0696;0.1443
170;02-DAPI-1-40x-485ms.tif;NBL;0.121;0.121;54.2054;1.452;6.5581;0.1757
171;02-DAPI-1-40x-485ms.tif;NBL;0.0732;0.0732;97.0178;1.3481;7.1058;0.0987
172;02-DAPI-1-40x-485ms.tif;NBL;0.1216;0.1216;80.4202;1.3836;9.782;0.1683
173;02-DAPI-1-40x-485ms.tif;NBL;0.1455;0.1455;67.2565;2.4519;9.7863;0.3568
174;02-DAPI-1-40x-485ms.tif;NBL;0.0571;0.0571;105.4221;1.5038;6.0169;0.0858
175;02-DAPI-1-40x-485ms.tif;NBL;0.1538;0.1538;78.4905;2.3331;12.0683;0.3587
176;02-DAPI-1-40x-485ms.tif;NBL;0.1183;0.1183;80.3817;2.0156;9.5069;0.2384
177;02-DAPI-1-40x-485ms.tif;NBL;0.0481;0.0481;56.0632;2.9526;2.6949;0.1419
178;02-DAPI-1-40x-485ms.tif;NBL;0.1135;0.1135;109.0153;1.5488;12.373;0.1758
179;02-DAPI-1-40x-485ms.tif;NBL;0.0664;0.0664;105.5882;1.3268;7.0117;0.0881
180;02-DAPI-1-40x-485ms.tif;NBL;0.1024;0.1024;105.7426;1.1239;10.8313;0.1151
181;02-DAPI-1-40x-485ms.tif;NBL;0.0664;0.0664;89.3922;1.4559;5.9362;0.0967
182;02-DAPI-1-40x-485ms.tif;NBL;0.1522;0.1522;89.3428;1.67;13.6011;0.2542
183;02-DAPI-1-40x-485ms.tif;NBL;0.157;0.157;67.1672;1.3248;10.5459;0.208
184;02-DAPI-1-40x-485ms.tif;NBL;0.1585;0.1585;84.5832;1.3388;13.4089;0.2122
185;02-DAPI-1-40x-485ms.tif;NBL;0.1272;0.1272;96.4753;1.4727;12.2688;0.1873
186;02-DAPI-1-40x-485ms.tif;NBL;0.148;0.148;84.6085;1.706;12.5224;0.2525
187;02-DAPI-1-40x-485ms.tif;NBL;0.1156;0.1156;103.8488;1.7249;12.0008;0.1993
188;02-DAPI-1-40x-485ms.tif;NBL;0.1895;0.1895;60.8139;1.6243;11.5214;0.3077
189;02-DAPI-1-40x-485ms.tif;NBL;0.1004;0.1004;64.2941;2.0735;6.4531;0.2081
190;02-DAPI-1-40x-485ms.tif;NBL;0.1442;0.1442;97.3604;1.4823;14.0399;0.2138
191;02-DAPI-1-40x-485ms.tif;NBL;0.1292;0.1292;98.2292;1.3938;12.6943;0.1801
192;02-DAPI-1-40x-485ms.tif;NBL;0.1315;0.1315;93.698;1.3028;12.3223;0.1713
193;02-DAPI-1-40x-485ms.tif;NBL;0.1491;0.1491;94.6579;1.5226;14.1124;0.227
194;02-DAPI-1-40x-485ms.tif;NBL;0.1043;0.1043;96.4121;1.4631;10.0534;0.1526
195;02-DAPI-1-40x-485ms.tif;NBL;0.1033;0.1033;86.8866;2.0074;8.9753;0.2074
196;02-DAPI-1-40x-485ms.tif;NBL;0.1492;0.1492;76.1455;1.5629;11.3607;0.2332
197;02-DAPI-1-40x-485ms.tif;NBL;0.1077;0.1077;54.1037;1.571;5.8295;0.1693
198;02-DAPI-1-40x-485ms.tif;NBL;0.1003;0.1003;67.7652;1.2662;6.7942;0.127
199;02-DAPI-1-40x-485ms.tif;NBL;0.1662;0.1662;59.8094;1.4445;9.9423;0.2401
200;02-DAPI-1-40x-485ms.tif;NBL;0.0339;0.0339;52.4487;1.2596;1.7756;0.0426
201;02-DAPI-1-40x-485ms.tif;NBL;0.0828;0.0828;47.1324;2.1035;3.9021;0.1742
202;02-DAPI-1-40x-485ms.tif;NBL;0.0697;0.0697;63.5888;1.81;4.4297;0.1261
203;02-DAPI-1-40x-485ms.tif;NBL;0.1545;0.1545;41.6868;1.6032;6.4412;0.2477
204;02-DAPI-1-40x-485ms.tif;NBL;0.1313;0.1313;47.4678;2.6545;6.2322;0.3485
205;02-DAPI-1-40x-485ms.tif;NBL;0.0869;0.0869;50.6742;1.6155;4.4043;0.1404
206;02-DAPI-1-40x-485ms.tif;NBL;0.1246;0.1246;53.2674;1.0801;6.6353;0.1345
207;02-DAPI-1-40x-485ms.tif;NBL;0.0602;0.0602;52.818;1.009;3.1808;0.0608
208;02-DAPI-1-40x-485ms.tif;NBL;0.1288;0.1288;81.1794;1.0463;10.4557;0.1348
209;02-DAPI-1-40x-485ms.tif;NBL;0.1613;0.1613;39.2273;1.4889;6.3293;0.2402
210;02-DAPI-1-40x-485ms.tif;NBL;0.1004;0.1004;58.3978;1.2205;5.8613;0.1225
211;02-DAPI-1-40x-485ms.tif;NBL;0.109;0.109;71.6866;0.5721;7.8174;0.0624
212;02-DAPI-1-40x-485ms.tif;NBL;0.0535;0.0535;43.8702;0.6694;2.3468;0.0358
213;02-DAPI-1-40x-485ms.tif;NBL;0.0667;0.0667;34.7967;0.7187;2.322;0.048
214;02-DAPI-1-40x-485ms.tif;NBL;0.1667;0.1667;54.2318;11.3353;9.0386;1.8892
215;03-DAPI-1-40x-485ms.tif;NBL;0.098;0.098;80.4563;0.2038;7.8832;0.02
216;03-DAPI-1-40x-485ms.tif;NBL;0.1049;0.1049;86.9349;0.5512;9.1217;0.0578
217;03-DAPI-1-40x-485ms.tif;NBL;0.1221;0.1221;53.304;0.4116;6.5068;0.0502
218;03-DAPI-1-40x-485ms.tif;NBL;0.127;0.127;56.5701;0.5393;7.1817;0.0685
219;03-DAPI-1-40x-485ms.tif;NBL;0.1226;0.1226;61.0708;0.7425;7.4881;0.091
220;03-DAPI-1-40x-485ms.tif;NBL;0.0941;0.0941;62.5121;0.4683;5.8809;0.0441
221;03-DAPI-1-40x-485ms.tif;NBL;0.0959;0.0959;43.2466;0.4095;4.1482;0.0393
222;03-DAPI-1-40x-485ms.tif;NBL;0.0581;0.0581;64.4;1.0393;3.7385;0.0603
223;03-DAPI-1-40x-485ms.tif;NBL;0.069;0.069;45.2469;1.4953;3.1225;0.1032
224;03-DAPI-1-40x-485ms.tif;NBL;0.064;0.064;105.5814;0.9508;6.7592;0.0609
225;03-DAPI-1-40x-485ms.tif;NBL;0.0634;0.0634;80.7568;1.5034;5.1174;0.0953
226;03-DAPI-1-40x-485ms.tif;NBL;0.0479;0.0479;44.0522;2.4853;2.108;0.1189
227;03-DAPI-1-40x-485ms.tif;NBL;0.06;0.06;98.7595;1.0127;5.926;0.0608
228;03-DAPI-1-40x-485ms.tif;NBL;0.0716;0.0716;69.0773;1.6636;4.9469;0.1191
229;03-DAPI-1-40x-485ms.tif;NBL;0.1495;0.1495;31.9775;1.1263;4.7814;0.1684
230;03-DAPI-1-40x-485ms.tif;NBL;0.0744;0.0744;24.4082;1.0787;1.8168;0.0803
231;03-DAPI-1-40x-485ms.tif;NBL;0.1368;0.1368;42.2109;1.8818;5.7756;0.2575
232;03-DAPI-1-40x-485ms.tif;NBL;0.1258;0.1258;53.9948;1.962;6.7904;0.2467
233;03-DAPI-1-40x-485ms.tif;NBL;0.1109;0.1109;97.1732;1.9168;10.7759;0.2126
234;03-DAPI-1-40x-485ms.tif;NBL;0.0368;0.0368;108.5959;1.7699;3.9946;0.0651
235;03-DAPI-1-40x-485ms.tif;NBL;0.0431;0.0431;110.6146;1.6322;4.765;0.0703
236;03-DAPI-1-40x-485ms.tif;NBL;0.0854;0.0854;82.3761;1.3316;7.0345;0.1137
237;03-DAPI-1-40x-485ms.tif;NBL;0.0818;0.0818;79.2109;1.5942;6.4806;0.1304
238;03-DAPI-1-40x-485ms.tif;NBL;0.1587;0.1587;57.8975;2.0273;9.191;0.3218
239;03-DAPI-1-40x-485ms.tif;NBL;0.0333;0.0333;64.3909;2.3713;2.145;0.079
240;03-DAPI-1-40x-485ms.tif;NBL;0.0438;0.0438;56.1188;1.6213;2.4601;0.0711
241;03-DAPI-1-40x-485ms.tif;NBL;0.031;0.031;99.986;1.486;3.1029;0.0461
242;03-DAPI-1-40x-485ms.tif;NBL;0.1155;0.1155;62.1579;1.6635;7.1762;0.1921
243;03-DAPI-1-40x-485ms.tif;NBL;0.07;0.07;111.645;1.7225;7.8137;0.1206
244;03-DAPI-1-40x-485ms.tif;NBL;0.0927;0.0927;104.6054;1.6253;9.6933;0.1506
245;03-DAPI-1-40x-485ms.tif;NBL;0.0487;0.0487;124.1737;2.5924;6.0497;0.1263
246;03-DAPI-1-40x-485ms.tif;NBL;0.0731;0.0731;108.4006;1.4585;7.9277;0.1067
247;03-DAPI-1-40x-485ms.tif;NBL;0.1015;0.1015;63.1219;1.1947;6.404;0.1212
248;03-DAPI-1-40x-485ms.tif;NBL;0.0698;0.0698;109.028;0.9798;7.6069;0.0684
249;03-DAPI-1-40x-485ms.tif;NBL;0.1449;0.1449;81.6082;1.5318;11.8215;0.2219
250;03-DAPI-1-40x-485ms.tif;NBL;0.0431;0.0431;53.6474;0.3854;2.311;0.0166
251;03-DAPI-1-40x-485ms.tif;NBL;0.1117;0.1117;61.8853;0.0914;6.9097;0.0102
252;03-DAPI-1-40x-485ms.tif;NBL;0.1325;0.1325;51.774;0.3857;6.8594;0.0511
253;03-DAPI-1-40x-485ms.tif;NBL;0.0418;0.0418;72.2;0.2623;3.0162;0.011
254;03-DAPI-1-40x-485ms.tif;NBL;0.0662;0.0662;37.9098;0.4787;2.5092;0.0317
255;03-DAPI-1-40x-485ms.tif;NBL;0.0953;0.0953;55.279;0.4886;5.2664;0.0465
