 ;Image;Region;Area-B;Area-G;Mean-B;Mean-G;IntDen-B;IntDen-G
59;01-DAPI-1-40x-402ms.tif;NBL;0.0484;0.0484;52.5852;0.9552;2.5448;0.0462
60;01-DAPI-1-40x-402ms.tif;NBL;0.0535;0.0535;76.7444;0.6552;4.1054;0.035
61;01-DAPI-1-40x-402ms.tif;NBL;0.1038;0.1038;65.2257;0.604;6.7731;0.0627
62;01-DAPI-1-40x-402ms.tif;NBL;0.0567;0.0567;66.0478;0.5908;3.7482;0.0335
63;01-DAPI-1-40x-402ms.tif;NBL;0.0481;0.0481;65.5892;0.7946;3.1528;0.0382
64;01-DAPI-1-40x-402ms.tif;NBL;0.0833;0.0833;71.4349;1.2812;5.9529;0.1068
65;01-DAPI-1-40x-402ms.tif;NBL;0.0709;0.0709;77.2848;1.2711;5.476;0.0901
66;01-DAPI-1-40x-402ms.tif;NBL;0.0575;0.0575;57.7623;1.0585;3.3218;0.0609
67;01-DAPI-1-40x-402ms.tif;NBL;0.0734;0.0734;38.4497;1.0488;2.8203;0.0769
68;01-DAPI-1-40x-402ms.tif;NBL;0.1106;0.1106;54.1187;0.2571;5.9838;0.0284
69;01-DAPI-1-40x-402ms.tif;NBL;0.0799;0.0799;50.5299;0.4864;4.0354;0.0388
70;01-DAPI-1-40x-402ms.tif;NBL;0.1132;0.1132;49.7699;0.4008;5.6326;0.0454
71;01-DAPI-1-40x-402ms.tif;NBL;0.0354;0.0354;52.8374;0.3988;1.869;0.0141
72;01-DAPI-1-40x-402ms.tif;NBL;0.0648;0.0648;59.3819;0.3518;3.8467;0.0228
73;01-DAPI-1-40x-402ms.tif;NBL;0.0444;0.0444;69.7555;0.5012;3.0957;0.0222
74;01-DAPI-1-40x-402ms.tif;NBL;0.0394;0.0394;57.2176;0.1983;2.2537;0.0078
75;01-DAPI-1-40x-402ms.tif;NBL;0.0479;0.0479;52.9932;0.1678;2.5358;0.008
76;01-DAPI-1-40x-402ms.tif;NBL;0.0686;0.0686;53.7041;0.4098;3.6828;0.0281
77;01-DAPI-1-40x-402ms.tif;NBL;0.0312;0.0312;71.7118;0.7396;2.241;0.0231
78;01-DAPI-1-40x-402ms.tif;NBL;0.1079;0.1079;36.2555;0.4074;3.9104;0.0439
79;01-DAPI-1-40x-402ms.tif;NBL;0.0724;0.0724;61.9925;0.7616;4.4867;0.0551
80;01-DAPI-1-40x-402ms.tif;NBL;0.0677;0.0677;74.2997;0.6554;5.0307;0.0444
81;01-DAPI-1-40x-402ms.tif;NBL;0.0711;0.0711;49.5176;0.7191;3.5193;0.0511
82;01-DAPI-1-40x-402ms.tif;NBL;0.0629;0.0629;75.8138;0.6862;4.7713;0.0432
83;01-DAPI-1-40x-402ms.tif;NBL;0.0518;0.0518;67.1782;0.7296;3.477;0.0378
84;01-DAPI-1-40x-402ms.tif;NBL;0.052;0.052;82.5616;0.7766;4.2911;0.0404
85;01-DAPI-1-40x-402ms.tif;NBL;0.1112;0.1112;24.7707;0.4556;2.755;0.0507
86;01-DAPI-1-40x-402ms.tif;NBL;0.0652;0.0652;78.1265;0.975;5.0948;0.0636
87;01-DAPI-1-40x-402ms.tif;NBL;0.0341;0.0341;78.4618;0.8439;2.6733;0.0288
88;01-DAPI-1-40x-402ms.tif;NBL;0.0652;0.0652;68.2496;0.8802;4.4507;0.0574
89;01-DAPI-1-40x-402ms.tif;NBL;0.0292;0.0292;56.4424;0.9814;1.6475;0.0286
90;01-DAPI-1-40x-402ms.tif;NBL;0.041;0.041;61.246;0.8413;2.512;0.0345
91;01-DAPI-1-40x-402ms.tif;NBL;0.065;0.065;58.3272;1.0234;3.791;0.0665
92;01-DAPI-1-40x-402ms.tif;NBL;0.1017;0.1017;65.1505;1.4109;6.6239;0.1434
93;01-DAPI-1-40x-402ms.tif;NBL;0.0681;0.0681;90.9745;1.5414;6.1992;0.105
94;01-DAPI-1-40x-402ms.tif;NBL;0.083;0.083;45.0065;0.3373;3.7359;0.028
95;01-DAPI-1-40x-402ms.tif;NBL;0.053;0.053;52.9016;0.0676;2.8012;0.0036
96;01-DAPI-1-40x-402ms.tif;NBL;0.0291;0.0291;80.6567;1.0336;2.3455;0.0301
97;01-DAPI-1-40x-402ms.tif;NBL;0.0496;0.0496;80.4179;1.2888;3.9877;0.0639
98;01-DAPI-1-40x-402ms.tif;NBL;0.0374;0.0374;78.5333;0.7797;2.9399;0.0292
99;01-DAPI-1-40x-402ms.tif;NBL;0.0328;0.0328;46.8245;1.0397;1.5344;0.0341
100;01-DAPI-1-40x-402ms.tif;NBL;0.033;0.033;55.3454;0.9671;1.8256;0.0319
101;01-DAPI-1-40x-402ms.tif;NBL;0.0144;0.0144;70.0977;1.0526;1.0116;0.0152
102;01-DAPI-1-40x-402ms.tif;NBL;0.0207;0.0207;58.7644;0.9791;1.2179;0.0203
103;01-DAPI-1-40x-402ms.tif;NBL;0.0349;0.0349;88.4441;1.0776;3.0902;0.0377
104;01-DAPI-1-40x-402ms.tif;NBL;0.0276;0.0276;100.7205;1.4882;2.7759;0.041
105;01-DAPI-1-40x-402ms.tif;NBL;0.0442;0.0442;55.8575;1.2998;2.4668;0.0574
106;01-DAPI-1-40x-402ms.tif;NBL;0.039;0.039;51.8301;0.727;2.019;0.0283
107;01-DAPI-1-40x-402ms.tif;NBL;0.0488;0.0488;58.4467;1;2.8538;0.0488
108;01-DAPI-1-40x-402ms.tif;NBL;0.0393;0.0393;63.8978;1.1326;2.5099;0.0445
109;01-DAPI-1-40x-402ms.tif;NBL;0.0405;0.0405;73.5416;1.3217;2.9765;0.0535
110;01-DAPI-1-40x-402ms.tif;NBL;0.0205;0.0205;86.2222;1.2646;1.7682;0.0259
111;01-DAPI-1-40x-402ms.tif;NBL;0.0247;0.0247;71.1754;0.7763;1.7609;0.0192
112;01-DAPI-1-40x-402ms.tif;NBL;0.0213;0.0213;57.7449;1.0918;1.2281;0.0232
113;01-DAPI-1-40x-402ms.tif;NBL;0.0965;0.0965;39.73;1.4409;3.8325;0.139
114;01-DAPI-1-40x-402ms.tif;NBL;0.0264;0.0264;74.0535;1.3951;1.9526;0.0368
115;01-DAPI-1-40x-402ms.tif;NBL;0.0477;0.0477;75.2;1.3364;3.5903;0.0638
116;01-DAPI-1-40x-402ms.tif;NBL;0.0405;0.0405;83.6542;1.059;3.3857;0.0429
117;01-DAPI-1-40x-402ms.tif;NBL;0.0648;0.0648;73.4841;1.2797;4.7602;0.0829
118;01-DAPI-1-40x-402ms.tif;NBL;0.0547;0.0547;64.8274;1.0298;3.5452;0.0563
119;01-DAPI-1-40x-402ms.tif;NBL;0.0745;0.0745;86.5575;1.4978;6.4524;0.1117
120;01-DAPI-1-40x-402ms.tif;NBL;0.0291;0.0291;81.4701;1.153;2.3691;0.0335
121;01-DAPI-1-40x-402ms.tif;NBL;0.0229;0.0229;128.5071;2.0616;2.9422;0.0472
122;01-DAPI-1-40x-402ms.tif;NBL;0.0157;0.0157;129.6345;2.0552;2.0396;0.0323
123;01-DAPI-1-40x-402ms.tif;NBL;0.0353;0.0353;93.2492;1.2769;3.2884;0.045
124;01-DAPI-1-40x-402ms.tif;NBL;0.0407;0.0407;87.8907;1.2853;3.5763;0.0523
125;01-DAPI-1-40x-402ms.tif;NBL;0.0632;0.0632;75.5206;1.5189;4.7692;0.0959
126;01-DAPI-1-40x-402ms.tif;NBL;0.0248;0.0248;64.5415;1.3057;1.6037;0.0324
127;01-DAPI-1-40x-402ms.tif;NBL;0.0612;0.0612;65.9415;1;4.0355;0.0612
128;01-DAPI-1-40x-402ms.tif;NBL;0.0785;0.0785;71.8423;1.1355;5.6361;0.0891
129;01-DAPI-1-40x-402ms.tif;NBL;0.0628;0.0628;61.7997;1.1485;3.8826;0.0722
130;01-DAPI-1-40x-402ms.tif;NBL;0.0365;0.0365;79.5893;1.5208;2.9017;0.0554
131;01-DAPI-1-40x-402ms.tif;NBL;0.0677;0.0677;84.3029;1.7468;5.708;0.1183
132;01-DAPI-1-40x-402ms.tif;NBL;0.0559;0.0559;79.4641;1.332;4.4405;0.0744
133;01-DAPI-1-40x-402ms.tif;NBL;0.0534;0.0534;75.8984;1.3191;4.0519;0.0704
134;01-DAPI-1-40x-402ms.tif;NBL;0.0843;0.0843;53.4569;0.5894;4.5069;0.0497
135;01-DAPI-1-40x-402ms.tif;NBL;0.0669;0.0669;82.4376;0.6872;5.5191;0.046
136;01-DAPI-1-40x-402ms.tif;NBL;0.0399;0.0399;69.0707;0.6196;2.758;0.0247
137;01-DAPI-1-40x-402ms.tif;NBL;0.0757;0.0757;50.149;0.4799;3.7982;0.0363
138;01-DAPI-1-40x-402ms.tif;NBL;0.0344;0.0344;87.4069;0.6782;3.0065;0.0233
139;01-DAPI-1-40x-402ms.tif;NBL;0.0472;0.0472;55.9425;0.3149;2.6405;0.0149
140;01-DAPI-1-40x-402ms.tif;NBL;0.0518;0.0518;64.9748;0.6834;3.363;0.0354
141;01-DAPI-1-40x-402ms.tif;NBL;0.0417;0.0417;58.0729;0.5417;2.4197;0.0226
142;01-DAPI-1-40x-402ms.tif;NBL;0.0202;0.0202;66.5591;0.7151;1.3433;0.0144
143;01-DAPI-1-40x-402ms.tif;NBL;0.0312;0.0312;45.5729;0.6215;1.4242;0.0194
144;01-DAPI-1-40x-402ms.tif;NBL;0.0194;0.0194;61.0447;0.5866;1.1857;0.0114
145;01-DAPI-1-40x-402ms.tif;NBL;0.0474;0.0474;86.3066;0.6041;4.0924;0.0286
146;01-DAPI-1-40x-402ms.tif;NBL;0.0298;0.0298;73.2;0.7236;2.1842;0.0216
147;01-DAPI-1-40x-402ms.tif;NBL;0.0362;0.0362;64.7904;0.6377;2.3481;0.0231
148;01-DAPI-1-40x-402ms.tif;NBL;0.0592;0.0592;83.4231;0.652;4.9424;0.0386
149;01-DAPI-1-40x-402ms.tif;NBL;0.0742;0.0742;82.4254;1.2515;6.1175;0.0929
150;01-DAPI-1-40x-402ms.tif;NBL;0.0488;0.0488;88.4889;1.1333;4.3207;0.0553
151;01-DAPI-1-40x-402ms.tif;NBL;0.0424;0.0424;59.8593;1.1407;2.5396;0.0484
152;01-DAPI-1-40x-402ms.tif;NBL;0.0451;0.0451;62.0337;0.8942;2.8001;0.0404
153;01-DAPI-1-40x-402ms.tif;NBL;0.0369;0.0369;100.6706;1.1029;3.714;0.0407
154;01-DAPI-1-40x-402ms.tif;NBL;0.0477;0.0477;49.9773;1.2523;2.3861;0.0598
155;01-DAPI-1-40x-402ms.tif;NBL;0.0455;0.0455;59.4988;0.3986;2.7051;0.0181
156;01-DAPI-1-40x-402ms.tif;NBL;0.0483;0.0483;42.791;0.3101;2.0662;0.015
157;01-DAPI-1-40x-402ms.tif;NBL;0.0971;0.0971;39.7788;0.619;3.8631;0.0601
158;01-DAPI-1-40x-402ms.tif;NBL;0.0816;0.0816;42.9521;0.4947;3.5048;0.0404
159;01-DAPI-1-40x-402ms.tif;NBL;0.1035;0.1035;23.9759;0.5419;2.4819;0.0561
160;01-DAPI-1-40x-402ms.tif;NBL;0.0314;0.0314;48.0554;1.1592;1.5069;0.0363
161;01-DAPI-1-40x-402ms.tif;NBL;0.0336;0.0336;64.0194;1.1774;2.1534;0.0396
162;01-DAPI-1-40x-402ms.tif;NBL;0.0382;0.0382;67.4972;1.0795;2.578;0.0412
163;01-DAPI-1-40x-402ms.tif;NBL;0.0429;0.0429;66.9418;1.0278;2.8691;0.0441
164;01-DAPI-1-40x-402ms.tif;NBL;0.0403;0.0403;37.7008;0.8113;1.5177;0.0327
165;01-DAPI-1-40x-402ms.tif;NBL;0.0798;0.0798;33.8286;1.0789;2.6979;0.086
166;01-DAPI-1-40x-402ms.tif;NBL;0.0697;0.0697;64.4003;1.0047;4.4862;0.07
167;01-DAPI-1-40x-402ms.tif;NBL;0.0414;0.0414;51.9188;0.856;2.152;0.0355
168;01-DAPI-1-40x-402ms.tif;NBL;0.0405;0.0405;58.3646;0.9651;2.3622;0.0391
169;01-DAPI-1-40x-402ms.tif;NBL;0.034;0.034;54.2173;0.8179;1.8414;0.0278
170;01-DAPI-1-40x-402ms.tif;NBL;0.0233;0.0233;68.3628;0.7488;1.5948;0.0175
171;01-DAPI-1-40x-402ms.tif;NBL;0.018;0.018;63.0301;0.8554;1.1353;0.0154
172;01-DAPI-1-40x-402ms.tif;NBL;0.0439;0.0439;54.9358;0.9185;2.4142;0.0404
173;01-DAPI-1-40x-402ms.tif;NBL;0.0312;0.0312;41.1354;0.9583;1.2855;0.0299
174;01-DAPI-1-40x-402ms.tif;NBL;0.0217;0.0217;75.335;1.475;1.6349;0.032
175;01-DAPI-1-40x-402ms.tif;NBL;0.0562;0.0562;69.3707;1.5367;3.8991;0.0864
176;01-DAPI-1-40x-402ms.tif;NBL;0.0791;0.0791;86.7929;1.5418;6.8655;0.122
177;01-DAPI-1-40x-402ms.tif;NBL;0.0447;0.0447;71.1044;0.6699;3.1787;0.0299
178;01-DAPI-1-40x-402ms.tif;NBL;0.0428;0.0428;65.2919;0.6193;2.7913;0.0265
179;01-DAPI-1-40x-402ms.tif;NBL;0.0309;0.0309;56.9965;0.6386;1.7626;0.0197
180;01-DAPI-1-40x-402ms.tif;NBL;0.01;0.01;38.9239;0.7609;0.3886;0.0076
181;01-DAPI-1-40x-402ms.tif;NBL;0.0396;0.0396;39.8548;1.211;1.5785;0.048
182;01-DAPI-1-40x-402ms.tif;NBL;0.0228;0.0228;42.3095;1.2095;0.9641;0.0276
183;02-DAPI-1-40x-402ms.tif;NBL;0.0852;0.0852;44.5338;0.0637;3.7933;0.0054
184;02-DAPI-1-40x-402ms.tif;NBL;0.0956;0.0956;57.9694;0.235;5.5416;0.0225
185;02-DAPI-1-40x-402ms.tif;NBL;0.0388;0.0388;42.257;0.2961;1.6415;0.0115
186;02-DAPI-1-40x-402ms.tif;NBL;0.0438;0.0438;61.6559;0.4678;2.7028;0.0205
187;02-DAPI-1-40x-402ms.tif;NBL;0.13;0.13;51.8957;0.3022;6.746;0.0393
188;02-DAPI-1-40x-402ms.tif;NBL;0.1126;0.1126;40.8362;0.1657;4.5994;0.0187
189;02-DAPI-1-40x-402ms.tif;NBL;0.0674;0.0674;45.475;0.1014;3.0642;0.0068
190;02-DAPI-1-40x-402ms.tif;NBL;0.0715;0.0715;45.3672;0.0653;3.244;0.0047
191;02-DAPI-1-40x-402ms.tif;NBL;0.1128;0.1128;40.6731;0.1413;4.5898;0.016
192;02-DAPI-1-40x-402ms.tif;NBL;0.0667;0.0667;51.2829;0.2976;3.4222;0.0199
193;02-DAPI-1-40x-402ms.tif;NBL;0.0383;0.0383;85.3456;0.5637;3.269;0.0216
194;02-DAPI-1-40x-402ms.tif;NBL;0.0407;0.0407;52.0693;0.336;2.1187;0.0137
195;02-DAPI-1-40x-402ms.tif;NBL;0.1459;0.1459;28.4327;0.2558;4.1495;0.0373
196;02-DAPI-1-40x-402ms.tif;NBL;0.0418;0.0418;45.8883;0.2649;1.917;0.0111
197;02-DAPI-1-40x-402ms.tif;NBL;0.0419;0.0419;38.9301;0.4404;1.6305;0.0184
198;02-DAPI-1-40x-402ms.tif;NBL;0.0331;0.0331;54.318;0.6098;1.7976;0.0202
199;02-DAPI-1-40x-402ms.tif;NBL;0.1691;0.1691;11.7664;0.2529;1.9891;0.0428
200;02-DAPI-1-40x-402ms.tif;NBL;0.1093;0.1093;28.569;0.4091;3.1216;0.0447
201;02-DAPI-1-40x-402ms.tif;NBL;0.0516;0.0516;66.4853;0.5147;3.4339;0.0266
202;02-DAPI-1-40x-402ms.tif;NBL;0.1034;0.1034;55.9664;0.5173;5.7873;0.0535
203;02-DAPI-1-40x-402ms.tif;NBL;0.1106;0.1106;24.8224;0.366;2.7446;0.0405
204;02-DAPI-1-40x-402ms.tif;NBL;0.1573;0.1573;22.429;0.509;3.5289;0.0801
205;02-DAPI-1-40x-402ms.tif;NBL;0.0494;0.0494;42.3033;0.756;2.0885;0.0373
206;02-DAPI-1-40x-402ms.tif;NBL;0.1738;0.1738;16.4332;0.3677;2.8566;0.0639
207;02-DAPI-1-40x-402ms.tif;NBL;0.0385;0.0385;58.7268;0.6507;2.2622;0.0251
208;02-DAPI-1-40x-402ms.tif;NBL;0.1704;0.1704;13.6904;0.249;2.3322;0.0424
209;02-DAPI-1-40x-402ms.tif;NBL;0.0401;0.0401;33.2541;0.6703;1.3351;0.0269
210;02-DAPI-1-40x-402ms.tif;NBL;0.1115;0.1115;29.8016;0.6031;3.3242;0.0673
211;02-DAPI-1-40x-402ms.tif;NBL;0.0704;0.0704;33.9414;0.624;2.3902;0.0439
212;02-DAPI-1-40x-402ms.tif;NBL;0.14;0.14;59.5837;0.7147;8.3402;0.1
213;02-DAPI-1-40x-402ms.tif;NBL;0.0618;0.0618;68.8018;0.8561;4.2553;0.053
214;02-DAPI-1-40x-402ms.tif;NBL;0.1653;0.1653;23.2068;0.392;3.8351;0.0648
215;02-DAPI-1-40x-402ms.tif;NBL;0.117;0.117;42.5158;0.577;4.9731;0.0675
216;02-DAPI-1-40x-402ms.tif;NBL;0.2003;0.2003;10.8391;0.1793;2.1711;0.0359
217;02-DAPI-1-40x-402ms.tif;NBL;0.0666;0.0666;39.4397;0.4414;2.6276;0.0294
218;02-DAPI-1-40x-402ms.tif;NBL;0.0474;0.0474;42.8398;0.2082;2.0314;0.0099
219;02-DAPI-1-40x-402ms.tif;NBL;0.0342;0.0342;66.7619;0.7111;2.2819;0.0243
220;02-DAPI-1-40x-402ms.tif;NBL;0.0762;0.0762;29.7564;0.4245;2.2666;0.0323
221;02-DAPI-1-40x-402ms.tif;NBL;0.0276;0.0276;78.1535;0.6654;2.154;0.0183
222;02-DAPI-1-40x-402ms.tif;NBL;0.0533;0.0533;43.8982;0.5458;2.3388;0.0291
223;02-DAPI-1-40x-402ms.tif;NBL;0.0869;0.0869;63.7441;0.8102;5.5403;0.0704
224;02-DAPI-1-40x-402ms.tif;NBL;0.0423;0.0423;95.8179;0.8154;4.0548;0.0345
225;02-DAPI-1-40x-402ms.tif;NBL;0.0545;0.0545;46.0717;0.5717;2.5095;0.0311
226;02-DAPI-1-40x-402ms.tif;NBL;0.0646;0.0646;47.1059;0.7714;3.0412;0.0498
227;02-DAPI-1-40x-402ms.tif;NBL;0.0572;0.0572;53.4288;0.8615;3.0552;0.0493
228;02-DAPI-1-40x-402ms.tif;NBL;0.0915;0.0915;77.9846;0.9146;7.1334;0.0837
229;02-DAPI-1-40x-402ms.tif;NBL;0.0741;0.0741;54.0351;0.8551;4.0046;0.0634
230;02-DAPI-1-40x-402ms.tif;NBL;0.0829;0.0829;76.2539;0.7605;6.3214;0.063
231;02-DAPI-1-40x-402ms.tif;NBL;0.0499;0.0499;55.4717;0.6196;2.7688;0.0309
232;02-DAPI-1-40x-402ms.tif;NBL;0.0512;0.0512;50.7034;0.7076;2.5968;0.0362
233;02-DAPI-1-40x-402ms.tif;NBL;0.0716;0.0716;68.5288;0.6545;4.9077;0.0469
234;02-DAPI-1-40x-402ms.tif;NBL;0.1111;0.1111;70.332;0.6689;7.8147;0.0743
235;02-DAPI-1-40x-402ms.tif;NBL;0.1076;0.1076;72.5363;0.8891;7.8077;0.0957
236;02-DAPI-1-40x-402ms.tif;NBL;0.0933;0.0933;75.1023;0.6674;7.0082;0.0623
237;02-DAPI-1-40x-402ms.tif;NBL;0.0884;0.0884;52.7877;0.6479;4.6682;0.0573
238;02-DAPI-1-40x-402ms.tif;NBL;0.0795;0.0795;77.8199;0.6439;6.1895;0.0512
239;02-DAPI-1-40x-402ms.tif;NBL;0.0894;0.0894;64.3119;0.4138;5.7501;0.037
240;02-DAPI-1-40x-402ms.tif;NBL;0.0833;0.0833;69.819;0.5859;5.8183;0.0488
241;02-DAPI-1-40x-402ms.tif;NBL;0.0312;0.0312;53.5938;0.5521;1.6748;0.0173
242;02-DAPI-1-40x-402ms.tif;NBL;0.0276;0.0276;63.3386;0.7008;1.7457;0.0193
243;02-DAPI-1-40x-402ms.tif;NBL;0.0489;0.0489;51.6297;0.2417;2.5266;0.0118
244;02-DAPI-1-40x-402ms.tif;NBL;0.0814;0.0814;34.7387;0.236;2.827;0.0192
245;02-DAPI-1-40x-402ms.tif;NBL;0.093;0.093;43.0175;0.5251;4.0002;0.0488
246;02-DAPI-1-40x-402ms.tif;NBL;0.1415;0.1415;35.4302;0.4532;5.0131;0.0641
247;02-DAPI-1-40x-402ms.tif;NBL;0.0512;0.0512;66.8708;0.5381;3.4248;0.0276
248;02-DAPI-1-40x-402ms.tif;NBL;0.0685;0.0685;45.954;0.3693;3.1464;0.0253
249;02-DAPI-1-40x-402ms.tif;NBL;0.059;0.059;85.2923;0.7537;5.0346;0.0445
250;02-DAPI-1-40x-402ms.tif;NBL;0.1361;0.1361;33.0805;0.3748;4.5012;0.051
251;02-DAPI-1-40x-402ms.tif;NBL;0.0864;0.0864;63.9422;0.6809;5.5228;0.0588
252;02-DAPI-1-40x-402ms.tif;NBL;0.0794;0.0794;75.5068;0.7992;5.9973;0.0635
253;02-DAPI-1-40x-402ms.tif;NBL;0.0637;0.0637;58.4991;0.7632;3.726;0.0486
254;02-DAPI-1-40x-402ms.tif;NBL;0.0993;0.0993;59.2109;0.8623;5.8787;0.0856
255;02-DAPI-1-40x-402ms.tif;NBL;0.1034;0.1034;56.2896;1.0745;5.8207;0.1111
