 ;Image;Region;Area-B;Area-G;Mean-B;Mean-G;IntDen-B;IntDen-G
50;02-DAPI-1-40x-402ms.tif;BL;0.0161;0.0161;72.4392;6.027;1.1633;0.0968
51;02-DAPI-1-40x-402ms.tif;BL;0.0115;0.0115;80.9245;2.3868;0.9308;0.0275
52;02-DAPI-1-40x-402ms.tif;BL;0.0417;0.0417;51.4089;1.6094;2.142;0.0671
53;02-DAPI-1-40x-402ms.tif;BL;0.0175;0.0175;76.4472;2.764;1.3355;0.0483
54;02-DAPI-1-40x-402ms.tif;BL;0.0141;0.0141;60.7462;2.4231;0.8569;0.0342
55;02-DAPI-1-40x-402ms.tif;BL;0.023;0.023;69.5472;1.9104;1.5998;0.0439
56;02-DAPI-1-40x-402ms.tif;BL;0.015;0.015;53.5652;1.4348;0.8021;0.0215
57;02-DAPI-1-40x-402ms.tif;BL;0.0292;0.0292;69.5539;1.2788;2.0302;0.0373
58;02-DAPI-1-40x-402ms.tif;BL;0.0302;0.0302;66.8201;1.1115;2.0156;0.0335
59;02-DAPI-1-40x-402ms.tif;BL;0.0207;0.0207;74.6702;2.1257;1.5475;0.0441
60;02-DAPI-1-40x-402ms.tif;BL;0.0141;0.0141;54.7308;1.7615;0.772;0.0248
61;02-DAPI-1-40x-402ms.tif;BL;0.0335;0.0335;59.6505;1.9644;2;0.0659
62;02-DAPI-1-40x-402ms.tif;BL;0.0739;0.0739;57.4581;1.6373;4.2458;0.121
63;02-DAPI-1-40x-402ms.tif;BL;0.041;0.041;55.3175;1.6905;2.2689;0.0693
64;02-DAPI-1-40x-402ms.tif;BL;0.0253;0.0253;53.4077;1.5408;1.3503;0.039
65;02-DAPI-1-40x-402ms.tif;BL;0.0212;0.0212;73.6051;3.2974;1.5574;0.0698
66;02-DAPI-1-40x-402ms.tif;BL;0.0201;0.0201;55.8216;1.6432;1.1206;0.033
67;02-DAPI-1-40x-402ms.tif;BL;0.017;0.017;74.9299;1.7707;1.2765;0.0302
68;02-DAPI-1-40x-402ms.tif;BL;0.0197;0.0197;58.7198;1.4011;1.1596;0.0277
69;02-DAPI-1-40x-402ms.tif;BL;0.0372;0.0372;56.7289;1.4956;2.1113;0.0557
70;02-DAPI-1-40x-402ms.tif;BL;0.0668;0.0668;54.0909;1.2971;3.6155;0.0867
71;02-DAPI-1-40x-402ms.tif;BL;0.0312;0.0312;49.7674;1.4688;1.5552;0.0459
72;02-DAPI-1-40x-402ms.tif;BL;0.0219;0.0219;64.2327;1.4901;1.4079;0.0327
73;02-DAPI-1-40x-402ms.tif;BL;0.0674;0.0674;60.6473;1.7665;4.0866;0.119
74;02-DAPI-1-40x-402ms.tif;BL;0.0208;0.0208;51.724;0.901;1.0776;0.0188
75;02-DAPI-1-40x-402ms.tif;BL;0.0268;0.0268;64.336;1;1.7243;0.0268
76;02-DAPI-1-40x-402ms.tif;BL;0.0296;0.0296;86.6264;1.8938;2.5661;0.0561
77;02-DAPI-1-40x-402ms.tif;BL;0.0142;0.0142;64.6412;1.0076;0.9188;0.0143
78;02-DAPI-1-40x-402ms.tif;BL;0.0203;0.0203;71.0856;1.4011;1.4424;0.0284
79;02-DAPI-1-40x-402ms.tif;BL;0.0112;0.0112;74.6602;1.165;0.8344;0.013
80;02-DAPI-1-40x-402ms.tif;BL;0.01;0.01;71.2174;1.4022;0.7109;0.014
81;02-DAPI-1-40x-402ms.tif;BL;0.0226;0.0226;41.5;1.5337;0.9366;0.0346
82;02-DAPI-1-40x-402ms.tif;BL;0.0202;0.0202;44.6613;1.7473;0.9014;0.0353
83;02-DAPI-1-40x-402ms.tif;BL;0.0209;0.0209;48.2694;1.5699;1.0109;0.0329
84;02-DAPI-1-40x-402ms.tif;BL;0.0152;0.0152;39.3643;2.1071;0.598;0.032
85;02-DAPI-1-40x-402ms.tif;BL;0.0302;0.0302;39.7302;1.705;1.1985;0.0514
86;02-DAPI-1-40x-402ms.tif;BL;0.0104;0.0104;40.3333;1.6771;0.4201;0.0175
87;02-DAPI-1-40x-402ms.tif;BL;0.0129;0.0129;50.6471;1.4286;0.654;0.0184
88;02-DAPI-1-40x-402ms.tif;BL;0.0279;0.0279;50.9572;1.4202;1.421;0.0396
89;02-DAPI-1-40x-402ms.tif;BL;0.0245;0.0245;45.3319;1.3584;1.1117;0.0333
90;02-DAPI-1-40x-402ms.tif;BL;0.0295;0.0295;54.9118;1.7721;1.6207;0.0523
91;02-DAPI-1-40x-402ms.tif;BL;0.0155;0.0155;55.6573;1.6294;0.8636;0.0253
92;02-DAPI-1-40x-402ms.tif;BL;0.0124;0.0124;63.6316;1.6228;0.7871;0.0201
93;02-DAPI-1-40x-402ms.tif;BL;0.02;0.02;59.8152;1.625;1.1942;0.0324
94;02-DAPI-1-40x-402ms.tif;BL;0.0171;0.0171;57.1013;1.6203;0.9789;0.0278
95;02-DAPI-1-40x-402ms.tif;BL;0.0322;0.0322;54.3131;2.4949;1.7503;0.0804
96;02-DAPI-1-40x-402ms.tif;BL;0.0107;0.0107;60.0303;1.6162;0.6449;0.0174
97;02-DAPI-1-40x-402ms.tif;BL;0.0138;0.0138;44.8346;2.4803;0.6178;0.0342
98;02-DAPI-1-40x-402ms.tif;BL;0.0163;0.0163;60.4067;1.74;0.9832;0.0283
99;02-DAPI-1-40x-402ms.tif;BL;0.0146;0.0146;58.5778;1.5704;0.8581;0.023
100;02-DAPI-1-40x-402ms.tif;BL;0.0206;0.0206;56.7158;1.3895;1.1693;0.0286
101;02-DAPI-1-40x-402ms.tif;BL;0.0071;0.0071;72.7846;1.6154;0.5133;0.0114
102;02-DAPI-1-40x-402ms.tif;BL;0.0202;0.0202;60.8871;1.1882;1.2288;0.024
103;02-DAPI-1-40x-402ms.tif;BL;0.0328;0.0328;54.8146;2.0099;1.7962;0.0659
104;02-DAPI-1-40x-402ms.tif;BL;0.0154;0.0154;71.7183;2.8662;1.105;0.0442
105;02-DAPI-1-40x-402ms.tif;BL;0.0203;0.0203;60.7487;1.5561;1.2326;0.0316
106;02-DAPI-1-40x-402ms.tif;BL;0.0171;0.0171;59.7532;1.5443;1.0244;0.0265
107;02-DAPI-1-40x-402ms.tif;BL;0.0183;0.0183;71.1243;1.9467;1.3043;0.0357
108;02-DAPI-1-40x-402ms.tif;BL;0.035;0.035;53.3189;1.4892;1.8687;0.0522
109;02-DAPI-1-40x-402ms.tif;BL;0.064;0.064;45.0966;1.1407;2.887;0.073
110;02-DAPI-1-40x-402ms.tif;BL;0.0433;0.0433;58.8596;1.8496;2.5483;0.0801
111;02-DAPI-1-40x-402ms.tif;BL;0.0315;0.0315;49.5448;1.0241;1.559;0.0322
112;02-DAPI-1-40x-402ms.tif;BL;0.0527;0.0527;50.4115;1.2099;2.6584;0.0638
113;02-DAPI-1-40x-402ms.tif;BL;0.0622;0.0622;49.7016;1.1867;3.0902;0.0738
114;02-DAPI-1-40x-402ms.tif;BL;0.0652;0.0652;39.7171;0.7953;2.5901;0.0519
115;02-DAPI-1-40x-402ms.tif;BL;0.0119;0.0119;44.5273;1.5818;0.5315;0.0189
116;02-DAPI-1-40x-402ms.tif;BL;0.032;0.032;66.4237;2.0102;2.1262;0.0643
117;02-DAPI-1-40x-402ms.tif;BL;0.0197;0.0197;55.7527;1.3956;1.101;0.0276
118;02-DAPI-1-40x-402ms.tif;BL;0.0409;0.0409;48.7374;1.2785;1.9937;0.0523
119;02-DAPI-1-40x-402ms.tif;BL;0.0187;0.0187;53.5058;1.3488;0.9986;0.0252
120;02-DAPI-1-40x-402ms.tif;BL;0.0311;0.0311;45.9721;1.5052;1.4316;0.0469
121;02-DAPI-1-40x-402ms.tif;BL;0.0229;0.0229;82.545;2.8009;1.8899;0.0641
122;02-DAPI-1-40x-402ms.tif;BL;0.0411;0.0411;77.6596;1.7863;3.1937;0.0735
123;02-DAPI-1-40x-402ms.tif;BL;0.0251;0.0251;57.9264;1.5022;1.4519;0.0377
124;02-DAPI-1-40x-402ms.tif;BL;0.0431;0.0431;40.461;1.4836;1.7429;0.0639
125;02-DAPI-1-40x-402ms.tif;BL;0.0365;0.0365;49.2708;1.5327;1.7963;0.0559
126;03-DAPI-1-40x-402ms.tif;BL;0.0492;0.0492;45.3841;0.947;2.2308;0.0465
127;03-DAPI-1-40x-402ms.tif;BL;0.0273;0.0273;54.0119;1.2103;1.4769;0.0331
128;03-DAPI-1-40x-402ms.tif;BL;0.0573;0.0573;45.5795;1.1231;2.6113;0.0643
129;03-DAPI-1-40x-402ms.tif;BL;0.0216;0.0216;79.1658;3.1055;1.7094;0.0671
130;03-DAPI-1-40x-402ms.tif;BL;0.0582;0.0582;61.4739;1.5187;3.5753;0.0883
131;03-DAPI-1-40x-402ms.tif;BL;0.0436;0.0436;57.9254;1.4801;2.5267;0.0646
132;03-DAPI-1-40x-402ms.tif;BL;0.0728;0.0728;39.8733;1.3681;2.9031;0.0996
133;03-DAPI-1-40x-402ms.tif;BL;0.0715;0.0715;39.8756;1.0668;2.8513;0.0763
134;03-DAPI-1-40x-402ms.tif;BL;0.0398;0.0398;62.4741;2.0926;2.4878;0.0833
135;03-DAPI-1-40x-402ms.tif;BL;0.0756;0.0756;60.439;1.7877;4.571;0.1352
136;03-DAPI-1-40x-402ms.tif;BL;0.0322;0.0322;69.1481;1.9798;2.2284;0.0638
137;03-DAPI-1-40x-402ms.tif;BL;0.1061;0.1061;48.953;1.3599;5.1949;0.1443
138;03-DAPI-1-40x-402ms.tif;BL;0.0285;0.0285;55.3156;1.2662;1.5786;0.0361
139;03-DAPI-1-40x-402ms.tif;BL;0.0535;0.0535;58.4523;1.2738;3.1268;0.0681
140;03-DAPI-1-40x-402ms.tif;BL;0.0473;0.0473;58.0321;1.5069;2.7454;0.0713
141;03-DAPI-1-40x-402ms.tif;BL;0.0514;0.0514;51.308;1.2257;2.6389;0.063
142;03-DAPI-1-40x-402ms.tif;BL;0.0738;0.0738;53.5868;1.3471;3.9539;0.0994
143;03-DAPI-1-40x-402ms.tif;BL;0.0271;0.0271;64.592;1.58;1.7522;0.0429
144;03-DAPI-1-40x-402ms.tif;BL;0.0259;0.0259;80.0544;3.2594;2.0761;0.0845
145;03-DAPI-1-40x-402ms.tif;BL;0.0192;0.0192;65.0678;4.0452;1.2497;0.0777
146;03-DAPI-1-40x-402ms.tif;BL;0.0322;0.0322;60.8215;6.7003;1.9601;0.2159
147;03-DAPI-1-40x-402ms.tif;BL;0.0264;0.0264;56.1893;4.9753;1.4816;0.1312
148;03-DAPI-1-40x-402ms.tif;BL;0.0437;0.0437;64.402;4.2184;2.8162;0.1845
149;03-DAPI-1-40x-402ms.tif;BL;0.0161;0.0161;72.2162;5.9797;1.1597;0.096
150;03-DAPI-1-40x-402ms.tif;BL;0.0174;0.0174;71.2375;6.9812;1.2368;0.1212
151;03-DAPI-1-40x-402ms.tif;BL;0.0245;0.0245;69.3496;3.3407;1.7006;0.0819
152;03-DAPI-1-40x-402ms.tif;BL;0.0111;0.0111;70.3235;4.6275;0.7783;0.0512
153;03-DAPI-1-40x-402ms.tif;BL;0.0414;0.0414;58.3639;3.6335;2.4192;0.1506
154;03-DAPI-1-40x-402ms.tif;BL;0.0124;0.0124;66.4649;4.8772;0.8222;0.0603
155;03-DAPI-1-40x-402ms.tif;BL;0.0127;0.0127;58.3248;3.359;0.7405;0.0426
156;03-DAPI-1-40x-402ms.tif;BL;0.0137;0.0137;64.6508;3;0.8839;0.041
157;03-DAPI-1-40x-402ms.tif;BL;0.0171;0.0171;63.6582;3.019;1.0914;0.0518
158;03-DAPI-1-40x-402ms.tif;BL;0.0079;0.0079;68.9041;3.1644;0.5458;0.0251
159;03-DAPI-1-40x-402ms.tif;BL;0.0211;0.0211;54.8814;5.8814;1.1553;0.1238
160;03-DAPI-1-40x-402ms.tif;BL;0.0209;0.0209;41.544;1.0363;0.87;0.0217
161;03-DAPI-1-40x-402ms.tif;BL;0.0386;0.0386;52.0253;1.2275;2.0097;0.0474
162;03-DAPI-1-40x-402ms.tif;BL;0.0113;0.0113;63.8654;2.8077;0.7207;0.0317
163;03-DAPI-1-40x-402ms.tif;BL;0.0773;0.0773;55.0407;1.4635;4.2523;0.1131
164;03-DAPI-1-40x-402ms.tif;BL;0.1003;0.1003;50.1017;1.4286;5.0232;0.1432
165;03-DAPI-1-40x-402ms.tif;BL;0.0253;0.0253;48.1073;1.3777;1.2163;0.0348
166;04-DAPI-1-40x-402ms.tif;BL;0.059;0.059;34.1857;1.443;2.0179;0.0852
167;04-DAPI-1-40x-402ms.tif;BL;0.0662;0.0662;43.1721;1.5984;2.8575;0.1058
168;04-DAPI-1-40x-402ms.tif;BL;0.0253;0.0253;65.03;2.5923;1.6441;0.0655
169;04-DAPI-1-40x-402ms.tif;BL;0.0426;0.0426;33.5852;1.5852;1.4322;0.0676
170;04-DAPI-1-40x-402ms.tif;BL;0.0608;0.0608;44.5;1.3357;2.704;0.0812
171;04-DAPI-1-40x-402ms.tif;BL;0.0626;0.0626;40.6898;1.0728;2.5475;0.0672
172;04-DAPI-1-40x-402ms.tif;BL;0.0541;0.0541;38.9018;1.4248;2.1063;0.0771
173;04-DAPI-1-40x-402ms.tif;BL;0.0471;0.0471;48.6544;1.5968;2.2912;0.0752
174;04-DAPI-1-40x-402ms.tif;BL;0.0513;0.0513;52.8879;2.222;2.7144;0.114
175;04-DAPI-1-40x-402ms.tif;BL;0.0305;0.0305;59.2206;2.8434;1.8057;0.0867
176;04-DAPI-1-40x-402ms.tif;BL;0.0722;0.0722;50.6887;2.1639;3.6576;0.1561
177;04-DAPI-1-40x-402ms.tif;BL;0.0554;0.0554;56.7436;2.407;3.1463;0.1335
178;04-DAPI-1-40x-402ms.tif;BL;0.0235;0.0235;67.1106;2.1475;1.5802;0.0506
179;04-DAPI-1-40x-402ms.tif;BL;0.0158;0.0158;91.7877;2.637;1.4541;0.0418
180;04-DAPI-1-40x-402ms.tif;BL;0.0343;0.0343;62.1392;2.1076;2.1306;0.0723
181;04-DAPI-1-40x-402ms.tif;BL;0.0331;0.0331;58.4426;1.4;1.9341;0.0463
182;04-DAPI-1-40x-402ms.tif;BL;0.0244;0.0244;54.5244;1.8978;1.3312;0.0463
183;04-DAPI-1-40x-402ms.tif;BL;0.0745;0.0745;44.7584;1.9083;3.3365;0.1423
184;04-DAPI-1-40x-402ms.tif;BL;0.0373;0.0373;47.9709;1.7994;1.7906;0.0672
185;04-DAPI-1-40x-402ms.tif;BL;0.0435;0.0435;38.8653;1.3716;1.6911;0.0597
186;04-DAPI-1-40x-402ms.tif;BL;0.0372;0.0372;71.9271;2.7609;2.677;0.1028
187;04-DAPI-1-40x-402ms.tif;BL;0.0286;0.0286;42.6705;1.4091;1.2223;0.0404
188;04-DAPI-1-40x-402ms.tif;BL;0.0182;0.0182;76.5595;2.0179;1.3956;0.0368
189;04-DAPI-1-40x-402ms.tif;BL;0.0275;0.0275;61.2332;1.668;1.681;0.0458
190;04-DAPI-1-40x-402ms.tif;BL;0.0544;0.0544;53.1976;4.0978;2.8919;0.2228
191;04-DAPI-1-40x-402ms.tif;BL;0.0743;0.0743;37.7898;0.7912;2.8088;0.0588
192;04-DAPI-1-40x-402ms.tif;BL;0.0334;0.0334;61.7727;1.4318;2.0645;0.0479
193;04-DAPI-1-40x-402ms.tif;BL;0.0512;0.0512;51.25;0.9915;2.6248;0.0508
194;04-DAPI-1-40x-402ms.tif;BL;0.0408;0.0408;36.5319;0.4096;1.4905;0.0167
195;04-DAPI-1-40x-402ms.tif;BL;0.0637;0.0637;53.1158;1.448;3.3831;0.0922
196;04-DAPI-1-40x-402ms.tif;BL;0.017;0.017;48.3822;1.4777;0.8242;0.0252
197;04-DAPI-1-40x-402ms.tif;BL;0.0342;0.0342;36.9206;0.3111;1.2619;0.0106
198;04-DAPI-1-40x-402ms.tif;BL;0.0826;0.0826;29.6518;0.565;2.4485;0.0467
199;04-DAPI-1-40x-402ms.tif;BL;0.0524;0.0524;44.0725;0.648;2.3098;0.034
200;04-DAPI-1-40x-402ms.tif;BL;0.043;0.043;45.0051;1.0682;1.9338;0.0459
201;04-DAPI-1-40x-402ms.tif;BL;0.0273;0.0273;48.8452;1.254;1.3356;0.0343
202;04-DAPI-1-40x-402ms.tif;BL;0.0511;0.0511;42.9618;1.0892;2.1956;0.0557
203;04-DAPI-1-40x-402ms.tif;BL;0.0279;0.0279;47.2062;1.3774;1.3164;0.0384
204;04-DAPI-1-40x-402ms.tif;BL;0.0428;0.0428;60.0457;1.5127;2.5671;0.0647
205;04-DAPI-1-40x-402ms.tif;BL;0.0156;0.0156;52.2431;2.1111;0.8163;0.033
206;04-DAPI-1-40x-402ms.tif;BL;0.062;0.062;56.0018;1.662;3.4697;0.103
207;04-DAPI-1-40x-402ms.tif;BL;0.1161;0.1161;42.7972;1.5935;4.9689;0.185
208;04-DAPI-1-40x-402ms.tif;BL;0.1066;0.1066;34.4175;0.4603;3.6673;0.049
209;04-DAPI-1-40x-402ms.tif;BL;0.0252;0.0252;43.5086;1.2284;1.0953;0.0309
210;04-DAPI-1-40x-402ms.tif;BL;0.02;0.02;51.1522;1.1467;1.0213;0.0229
211;04-DAPI-1-40x-402ms.tif;BL;0.1114;0.1114;33.6699;0.2376;3.7521;0.0265
212;05-DAPI-1-40x-402ms.tif;BL;0.0087;0.0087;43.1125;1.2125;0.3742;0.0105
213;05-DAPI-1-40x-402ms.tif;BL;0.0209;0.0209;48.7668;1.171;1.0213;0.0245
214;05-DAPI-1-40x-402ms.tif;BL;0.023;0.023;59.1604;1.8868;1.3609;0.0434
215;05-DAPI-1-40x-402ms.tif;BL;0.0161;0.0161;52.6081;1.6149;0.8448;0.0259
216;05-DAPI-1-40x-402ms.tif;BL;0.009;0.009;47.7349;1.7711;0.4299;0.016
217;05-DAPI-1-40x-402ms.tif;BL;0.0138;0.0138;43.1024;1.3622;0.594;0.0188
218;05-DAPI-1-40x-402ms.tif;BL;0.0152;0.0152;45.8929;1.8;0.6972;0.0273
219;05-DAPI-1-40x-402ms.tif;BL;0.0224;0.0224;54.6602;1.8058;1.2218;0.0404
220;05-DAPI-1-40x-402ms.tif;BL;0.016;0.016;53.4286;2.068;0.8522;0.033
221;05-DAPI-1-40x-402ms.tif;BL;0.0227;0.0227;44.5598;1.5455;1.0105;0.035
222;05-DAPI-1-40x-402ms.tif;BL;0.0432;0.0432;37.5226;1.392;1.6204;0.0601
223;05-DAPI-1-40x-402ms.tif;BL;0.0946;0.0946;42.43;1.7236;4.0146;0.1631
224;05-DAPI-1-40x-402ms.tif;BL;0.0316;0.0316;39.0653;1.5292;1.2335;0.0483
225;05-DAPI-1-40x-402ms.tif;BL;0.0569;0.0569;43.771;1.4504;2.4887;0.0825
226;05-DAPI-1-40x-402ms.tif;BL;0.0467;0.0467;33.5326;1.5047;1.5646;0.0702
227;05-DAPI-1-40x-402ms.tif;BL;0.0396;0.0396;32.011;1.3863;1.2678;0.0549
228;05-DAPI-1-40x-402ms.tif;BL;0.0383;0.0383;52.9037;2.3456;2.0264;0.0898
229;05-DAPI-1-40x-402ms.tif;BL;0.0321;0.0321;58.723;2.2973;1.8861;0.0738
230;05-DAPI-1-40x-402ms.tif;BL;0.0471;0.0471;56.4608;1.7627;2.6589;0.083
231;05-DAPI-1-40x-402ms.tif;BL;0.0595;0.0595;32.4051;1.2409;1.9269;0.0738
232;05-DAPI-1-40x-402ms.tif;BL;0.0347;0.0347;53.6531;2.4844;1.863;0.0863
233;05-DAPI-1-40x-402ms.tif;BL;0.0553;0.0553;39.8647;1.349;2.2061;0.0747
234;05-DAPI-1-40x-402ms.tif;BL;0.0559;0.0559;42.5476;1.3359;2.3776;0.0747
235;05-DAPI-1-40x-402ms.tif;BL;0.0298;0.0298;46.8618;1.5236;1.3983;0.0455
236;05-DAPI-1-40x-402ms.tif;BL;0.0113;0.0113;33.4808;0.9904;0.3778;0.0112
237;05-DAPI-1-40x-402ms.tif;BL;0.0618;0.0618;42.0158;0.9263;2.5986;0.0573
238;05-DAPI-1-40x-402ms.tif;BL;0.0252;0.0252;57.9612;1.3491;1.4591;0.034
239;05-DAPI-1-40x-402ms.tif;BL;0.016;0.016;62.8571;1.4218;1.0026;0.0227
240;05-DAPI-1-40x-402ms.tif;BL;0.0426;0.0426;38.5649;1.2723;1.6445;0.0543
241;05-DAPI-1-40x-402ms.tif;BL;0.0297;0.0297;47.6679;0.9526;1.4172;0.0283
242;05-DAPI-1-40x-402ms.tif;BL;0.0177;0.0177;58.8834;1.5706;1.0414;0.0278
243;05-DAPI-1-40x-402ms.tif;BL;0.0254;0.0254;21.4957;0.7906;0.5458;0.0201
244;05-DAPI-1-40x-402ms.tif;BL;0.0307;0.0307;49.9894;1.258;1.535;0.0386
245;05-DAPI-1-40x-402ms.tif;BL;0.0195;0.0195;50.8111;1.4611;0.9924;0.0285
246;05-DAPI-1-40x-402ms.tif;BL;0.0194;0.0194;57.4972;1.2402;1.1168;0.0241
247;05-DAPI-1-40x-402ms.tif;BL;0.0135;0.0135;46.1855;0.9274;0.6214;0.0125
248;05-DAPI-1-40x-402ms.tif;BL;0.0115;0.0115;55.9906;1.3679;0.644;0.0157
249;05-DAPI-1-40x-402ms.tif;BL;0.0238;0.0238;51.5297;1.5342;1.2245;0.0365
250;05-DAPI-1-40x-402ms.tif;BL;0.0166;0.0166;40.7974;1.3268;0.6773;0.022
251;05-DAPI-1-40x-402ms.tif;BL;0.028;0.028;46.1938;1.2674;1.2932;0.0355
252;05-DAPI-1-40x-402ms.tif;BL;0.0208;0.0208;72.7344;2.4323;1.5153;0.0507
253;05-DAPI-1-40x-402ms.tif;BL;0.0187;0.0187;33.0291;1.0523;0.6164;0.0196
254;05-DAPI-1-40x-402ms.tif;BL;0.0288;0.0288;31.0906;0.7774;0.894;0.0224
255;05-DAPI-1-40x-402ms.tif;BL;0.0157;0.0157;38.6759;0.8759;0.6085;0.0138
256;05-DAPI-1-40x-402ms.tif;BL;0.0518;0.0518;32.847;0.7379;1.7001;0.0382
257;05-DAPI-1-40x-402ms.tif;BL;0.0244;0.0244;56.3511;0.8356;1.3758;0.0204
258;05-DAPI-1-40x-402ms.tif;BL;0.0442;0.0442;28.2088;0.5823;1.2458;0.0257
259;05-DAPI-1-40x-402ms.tif;BL;0.0525;0.0525;37.4628;0.6343;1.9674;0.0333
260;05-DAPI-1-40x-402ms.tif;BL;0.0671;0.0671;31.267;0.4757;2.0967;0.0319
