 ,Image,Region,Area-B,Area-G,Mean-B,Mean-G,IntDen-B,IntDen-G
1025,07-DAPI-9-40x-402ms.tif,NBL,0.0541,0.0541,64.6453,3.2786,3.5002,0.1775
1026,07-DAPI-9-40x-402ms.tif,NBL,0.0317,0.0317,44.7192,1.9418,1.4169,0.0615
1027,07-DAPI-9-40x-402ms.tif,NBL,0.063,0.063,30.9053,1.7745,1.9484,0.1119
1028,07-DAPI-9-40x-402ms.tif,NBL,0.0388,0.0388,48.2039,1.9916,1.8725,0.0774
1029,07-DAPI-9-40x-402ms.tif,NBL,0.0178,0.0178,54.9146,2.4756,0.9772,0.0441
1030,07-DAPI-9-40x-402ms.tif,NBL,0.0293,0.0293,39.537,1.5185,1.1583,0.0445
1031,07-DAPI-9-40x-402ms.tif,NBL,0.0282,0.0282,43.2346,1.5577,1.2197,0.0439
1032,07-DAPI-9-40x-402ms.tif,NBL,0.0232,0.0232,53.1636,1.8925,1.2345,0.0439
1033,07-DAPI-9-40x-402ms.tif,NBL,0.0204,0.0204,59.5053,2.3936,1.2139,0.0488
1034,07-DAPI-9-40x-402ms.tif,NBL,0.0199,0.0199,48.541,1.8743,0.9639,0.0372
1035,07-DAPI-9-40x-402ms.tif,NBL,0.0262,0.0262,78.6473,2.8672,2.0566,0.075
1036,07-DAPI-9-40x-402ms.tif,NBL,0.0162,0.0162,78.3087,3.3758,1.2661,0.0546
1037,07-DAPI-9-40x-402ms.tif,NBL,0.0598,0.0598,47.069,1.5935,2.8141,0.0953
1038,07-DAPI-9-40x-402ms.tif,NBL,0.0082,0.0082,49.6053,1.9079,0.4091,0.0157
1039,07-DAPI-9-40x-402ms.tif,NBL,0.0239,0.0239,50.9318,2.2909,1.2158,0.0547
1040,07-DAPI-9-40x-402ms.tif,NBL,0.0298,0.0298,49.9709,1.6255,1.4911,0.0485
1041,07-DAPI-9-40x-402ms.tif,NBL,0.0064,0.0064,44.9661,1.6949,0.2879,0.0109
1042,07-DAPI-9-40x-402ms.tif,NBL,0.016,0.016,39.5782,1.6667,0.6313,0.0266
1043,07-DAPI-9-40x-402ms.tif,NBL,0.0189,0.0189,74.7701,3.431,1.4117,0.0648
1044,07-DAPI-9-40x-402ms.tif,NBL,0.0209,0.0209,61.5596,2.6477,1.2892,0.0554
1045,07-DAPI-9-40x-402ms.tif,NBL,0.0161,0.0161,55.2027,1.9189,0.8865,0.0308
1046,07-DAPI-9-40x-402ms.tif,NBL,0.0282,0.0282,65.4346,2.4577,1.846,0.0693
1047,07-DAPI-9-40x-402ms.tif,NBL,0.0692,0.0692,46.0031,1.8574,3.1847,0.1286
1048,07-DAPI-9-40x-402ms.tif,NBL,0.0346,0.0346,68.7335,2.5893,2.3791,0.0896
1049,07-DAPI-9-40x-402ms.tif,NBL,0.0328,0.0328,45.0596,1.8113,1.4766,0.0594
1050,07-DAPI-9-40x-402ms.tif,NBL,0.0085,0.0085,64.6026,2.8077,0.5468,0.0238
1051,07-DAPI-9-40x-402ms.tif,NBL,0.0205,0.0205,53.2593,2.3069,1.0922,0.0473
1052,07-DAPI-9-40x-402ms.tif,NBL,0.015,0.015,49.2246,1.8623,0.7371,0.0279
1053,07-DAPI-9-40x-402ms.tif,NBL,0.0328,0.0328,48.6093,2.0099,1.5929,0.0659
1054,07-DAPI-9-40x-402ms.tif,NBL,0.0299,0.0299,49.9058,1.9891,1.4946,0.0596
1055,07-DAPI-9-40x-402ms.tif,NBL,0.0222,0.0222,53.8098,1.8829,1.1969,0.0419
1056,07-DAPI-9-40x-402ms.tif,NBL,0.0126,0.0126,60.0431,1.8362,0.7558,0.0231
1057,07-DAPI-9-40x-402ms.tif,NBL,0.0387,0.0387,54.5322,2.0924,2.1124,0.0811
1058,07-DAPI-9-40x-402ms.tif,NBL,0.0226,0.0226,57.0048,2.0529,1.2866,0.0463
1059,07-DAPI-9-40x-402ms.tif,NBL,0.0616,0.0616,45.0035,1.8081,2.7737,0.1114
1060,07-DAPI-9-40x-402ms.tif,NBL,0.0709,0.0709,51.8974,1.9678,3.6772,0.1394
1061,07-DAPI-9-40x-402ms.tif,NBL,0.0348,0.0348,81.6199,3.6106,2.8429,0.1258
