 ;Image;Region;Area-B;Area-G;Mean-B;Mean-G;IntDen-B;IntDen-G
359;03-DAPI-1-40x-760ms.tif;NBL;0.046;0.046;102.2335;0.5613;4.7035;0.0258
360;03-DAPI-1-40x-760ms.tif;NBL;0.0693;0.0693;111.5587;0.7387;7.735;0.0512
361;03-DAPI-1-40x-760ms.tif;NBL;0.038;0.038;106.2686;0.5743;4.0358;0.0218
362;03-DAPI-1-40x-760ms.tif;NBL;0.0421;0.0421;108.4021;0.9201;4.5638;0.0387
363;03-DAPI-1-40x-760ms.tif;NBL;0.0853;0.0853;93.9173;0.9097;8.0099;0.0776
364;03-DAPI-1-40x-760ms.tif;NBL;0.0248;0.0248;91.5109;0.7904;2.2739;0.0196
365;03-DAPI-1-40x-760ms.tif;NBL;0.0397;0.0397;55.0628;0.8552;2.1867;0.034
366;03-DAPI-1-40x-760ms.tif;NBL;0.0259;0.0259;109.5565;1.0879;2.8411;0.0282
367;03-DAPI-1-40x-760ms.tif;NBL;0.0317;0.0317;78.2466;0.6986;2.4792;0.0221
368;03-DAPI-1-40x-760ms.tif;NBL;0.0554;0.0554;109.1429;1.0294;6.0516;0.0571
369;03-DAPI-1-40x-760ms.tif;NBL;0.0574;0.0574;104.9811;2.0832;6.0259;0.1196
370;03-DAPI-1-40x-760ms.tif;NBL;0.0483;0.0483;104.7169;2.0539;5.0563;0.0992
371;03-DAPI-1-40x-760ms.tif;NBL;0.0505;0.0505;111.0366;2.2602;5.6024;0.114
372;03-DAPI-1-40x-760ms.tif;NBL;0.0702;0.0702;112.4961;2.0046;7.8977;0.1407
373;03-DAPI-1-40x-760ms.tif;NBL;0.0655;0.0655;103.2632;2.1242;6.7677;0.1392
374;03-DAPI-1-40x-760ms.tif;NBL;0.0434;0.0434;104.1775;1.9625;4.5216;0.0852
375;03-DAPI-1-40x-760ms.tif;NBL;0.0647;0.0647;108.2836;1.5503;7.0027;0.1003
376;03-DAPI-1-40x-760ms.tif;NBL;0.1145;0.1145;89.0635;1.4019;10.1955;0.1605
377;03-DAPI-1-40x-760ms.tif;NBL;0.0412;0.0412;90.5763;2.1553;3.7347;0.0889
378;03-DAPI-1-40x-760ms.tif;NBL;0.0758;0.0758;97.7439;1.701;7.4135;0.129
379;03-DAPI-1-40x-760ms.tif;NBL;0.0602;0.0602;99.9856;1.7892;6.0213;0.1077
380;03-DAPI-1-40x-760ms.tif;NBL;0.0524;0.0524;97.5611;1.9462;5.1131;0.102
381;03-DAPI-1-40x-760ms.tif;NBL;0.0658;0.0658;101.0644;2.0297;6.6455;0.1335
382;03-DAPI-1-40x-760ms.tif;NBL;0.053;0.053;94.8873;1.6988;5.0244;0.09
383;03-DAPI-1-40x-760ms.tif;NBL;0.0592;0.0592;94.5092;1.8315;5.5992;0.1085
384;03-DAPI-1-40x-760ms.tif;NBL;0.0357;0.0357;102.541;2.0517;3.6606;0.0732
385;03-DAPI-1-40x-760ms.tif;NBL;0.0519;0.0519;107.3745;1.7322;5.5691;0.0898
386;03-DAPI-1-40x-760ms.tif;NBL;0.057;0.057;84.9486;2.0571;4.8392;0.1172
387;03-DAPI-1-40x-760ms.tif;NBL;0.0658;0.0658;109.4059;1.9175;7.194;0.1261
388;03-DAPI-1-40x-760ms.tif;NBL;0.0583;0.0583;114.2663;2.1546;6.6581;0.1255
389;03-DAPI-1-40x-760ms.tif;NBL;0.0543;0.0543;108.682;1.964;5.8964;0.1066
390;03-DAPI-1-40x-760ms.tif;NBL;0.0569;0.0569;111.9561;1.9637;6.3656;0.1117
391;03-DAPI-1-40x-760ms.tif;NBL;0.0316;0.0316;110.3574;1.9863;3.4846;0.0627
392;03-DAPI-1-40x-760ms.tif;NBL;0.0328;0.0328;113.8311;1.9934;3.7301;0.0653
393;03-DAPI-1-40x-760ms.tif;NBL;0.0706;0.0706;107.0154;1.7419;7.5594;0.123
394;03-DAPI-1-40x-760ms.tif;NBL;0.0636;0.0636;98.9556;1.7816;6.2921;0.1133
395;03-DAPI-1-40x-760ms.tif;NBL;0.0445;0.0445;103.4341;1.7341;4.6016;0.0771
396;03-DAPI-1-40x-760ms.tif;NBL;0.0829;0.0829;100.0537;1.7919;8.2944;0.1485
397;03-DAPI-1-40x-760ms.tif;NBL;0.0795;0.0795;97.7763;1.7503;7.7767;0.1392
398;03-DAPI-1-40x-760ms.tif;NBL;0.034;0.034;100.4185;1.8914;3.4105;0.0642
399;03-DAPI-1-40x-760ms.tif;NBL;0.0734;0.0734;104.3876;1.9527;7.6569;0.1432
400;03-DAPI-1-40x-760ms.tif;NBL;0.0423;0.0423;56.9615;1.5436;2.4105;0.0653
401;03-DAPI-1-40x-760ms.tif;NBL;0.0565;0.0565;36.334;2.2476;2.054;0.1271
402;03-DAPI-1-40x-760ms.tif;NBL;0.0857;0.0857;94.5342;1.3937;8.1035;0.1195
403;03-DAPI-1-40x-760ms.tif;NBL;0.0975;0.0975;50.4872;1.8587;4.9249;0.1813
404;03-DAPI-1-40x-760ms.tif;NBL;0.0727;0.0727;111.294;2.3806;8.091;0.1731
405;03-DAPI-1-40x-760ms.tif;NBL;0.0337;0.0337;112.3923;2.6045;3.7928;0.0879
406;03-DAPI-1-40x-760ms.tif;NBL;0.0388;0.0388;109.2179;1.6397;4.2426;0.0637
407;03-DAPI-1-40x-760ms.tif;NBL;0.0311;0.0311;123.8223;1.662;3.856;0.0518
408;03-DAPI-1-40x-760ms.tif;NBL;0.0167;0.0167;50.3961;1.9286;0.8421;0.0322
409;03-DAPI-1-40x-760ms.tif;NBL;0.0322;0.0322;105.532;1.1246;3.4009;0.0362
410;03-DAPI-1-40x-760ms.tif;NBL;0.1015;0.1015;54.0246;0.8727;5.481;0.0885
411;03-DAPI-1-40x-760ms.tif;NBL;0.049;0.049;93.8407;1.3827;4.6024;0.0678
412;03-DAPI-1-40x-760ms.tif;NBL;0.0435;0.0435;94.7357;1.01;4.1221;0.0439
413;03-DAPI-1-40x-760ms.tif;NBL;0.0295;0.0295;72.8493;0.636;2.1501;0.0188
414;03-DAPI-1-40x-760ms.tif;NBL;0.0713;0.0713;106.554;0.5586;7.5961;0.0398
415;03-DAPI-1-40x-760ms.tif;NBL;0.034;0.034;110.4441;0.7796;3.751;0.0265
416;03-DAPI-1-40x-760ms.tif;NBL;0.0426;0.0426;115.659;0.7074;4.9321;0.0302
417;03-DAPI-1-40x-760ms.tif;NBL;0.0694;0.0694;70.2078;0.3828;4.8755;0.0266
418;03-DAPI-1-40x-760ms.tif;NBL;0.069;0.069;71.5252;0.2469;4.936;0.017
419;03-DAPI-1-40x-760ms.tif;NBL;0.0481;0.0481;90.1964;0.0497;4.3356;0.0024
420;03-DAPI-1-40x-760ms.tif;NBL;0.0748;0.0748;40.5254;0.2322;3.0297;0.0174
421;03-DAPI-1-40x-760ms.tif;NBL;0.0656;0.0656;44.2579;0.5306;2.9054;0.0348
422;03-DAPI-1-40x-760ms.tif;NBL;0.0709;0.0709;58.7718;0.0368;4.1643;0.0026
423;03-DAPI-1-40x-760ms.tif;NBL;0.0445;0.0445;80.9805;0.4878;3.6026;0.0217
424;03-DAPI-1-40x-760ms.tif;NBL;0.0519;0.0519;64.7406;0.887;3.3579;0.046
425;03-DAPI-1-40x-760ms.tif;NBL;0.0407;0.0407;75.3387;0.5547;3.0655;0.0226
426;03-DAPI-1-40x-760ms.tif;NBL;0.0566;0.0566;95;1.1111;5.3809;0.0629
427;03-DAPI-1-40x-760ms.tif;NBL;0.0373;0.0373;113.2558;1.5;4.2274;0.056
428;03-DAPI-1-40x-760ms.tif;NBL;0.0355;0.0355;116.893;1.948;4.1476;0.0691
429;03-DAPI-1-40x-760ms.tif;NBL;0.0569;0.0569;111.687;1.7595;6.3503;0.1
430;03-DAPI-1-40x-760ms.tif;NBL;0.0626;0.0626;103.4333;1.6898;6.4758;0.1058
431;03-DAPI-1-40x-760ms.tif;NBL;0.0444;0.0444;110.5966;1.0196;4.9082;0.0452
432;03-DAPI-1-40x-760ms.tif;NBL;0.0488;0.0488;74.0756;1.9;3.617;0.0928
433;03-DAPI-1-40x-760ms.tif;NBL;0.0228;0.0228;99.6571;1.5619;2.2708;0.0356
434;03-DAPI-1-40x-760ms.tif;NBL;0.0165;0.0165;107.3224;1.8684;1.7701;0.0308
435;03-DAPI-1-40x-760ms.tif;NBL;0.0384;0.0384;101.4322;1.5226;3.8962;0.0585
436;03-DAPI-1-40x-760ms.tif;NBL;0.0366;0.0366;93.5193;1.0593;3.4197;0.0387
437;03-DAPI-1-40x-760ms.tif;NBL;0.035;0.035;109.3839;1.2724;3.8337;0.0446
438;03-DAPI-1-40x-760ms.tif;NBL;0.05;0.05;90.7744;1.2581;4.5407;0.0629
439;03-DAPI-1-40x-760ms.tif;NBL;0.0809;0.0809;78.3365;1.5268;6.341;0.1236
440;03-DAPI-1-40x-760ms.tif;NBL;0.0233;0.0233;91.7209;1.3488;2.1398;0.0315
441;03-DAPI-1-40x-760ms.tif;NBL;0.0399;0.0399;102.6821;1.7337;4.1002;0.0692
442;03-DAPI-1-40x-760ms.tif;NBL;0.0477;0.0477;101.1318;1.7114;4.8283;0.0817
443;03-DAPI-1-40x-760ms.tif;NBL;0.0661;0.0661;101.4795;1.6076;6.7058;0.1062
444;03-DAPI-1-40x-760ms.tif;NBL;0.0473;0.0473;115.8624;2.1101;5.4813;0.0998
445;03-DAPI-1-40x-760ms.tif;NBL;0.0426;0.0426;103.3028;1.3715;4.4052;0.0585
446;03-DAPI-1-40x-760ms.tif;NBL;0.054;0.054;103.9237;2.2068;5.6157;0.1192
447;03-DAPI-1-40x-760ms.tif;NBL;0.0273;0.0273;76.7778;2.1825;2.0994;0.0597
448;03-DAPI-1-40x-760ms.tif;NBL;0.0577;0.0577;109.0414;1.7143;6.2945;0.099
449;03-DAPI-1-40x-760ms.tif;NBL;0.0341;0.0341;69.7261;1.7739;2.3757;0.0604
450;03-DAPI-1-40x-760ms.tif;NBL;0.0659;0.0659;103.5799;0.6474;6.8222;0.0426
451;03-DAPI-1-40x-760ms.tif;NBL;0.0671;0.0671;101.7977;0.6505;6.8263;0.0436
452;03-DAPI-1-40x-760ms.tif;NBL;0.0626;0.0626;108.3761;0.8146;6.7853;0.051
453;03-DAPI-1-40x-760ms.tif;NBL;0.0559;0.0559;108.9379;1.035;6.0876;0.0578
454;03-DAPI-1-40x-760ms.tif;NBL;0.0479;0.0479;102.6349;0.7166;4.9112;0.0343
455;03-DAPI-1-40x-760ms.tif;NBL;0.0499;0.0499;103.337;0.7239;5.1579;0.0361
456;03-DAPI-1-40x-760ms.tif;NBL;0.0535;0.0535;104.7708;0.6755;5.6046;0.0361
457;03-DAPI-1-40x-760ms.tif;NBL;0.0305;0.0305;104.9929;0.5623;3.2013;0.0171
458;03-DAPI-1-40x-760ms.tif;NBL;0.0319;0.0319;109.6156;0.534;3.4969;0.017
459;03-DAPI-1-40x-760ms.tif;NBL;0.0788;0.0788;105.0372;0.6419;8.2744;0.0506
460;03-DAPI-1-40x-760ms.tif;NBL;0.0677;0.0677;109.9087;2.1891;7.4417;0.1482
461;03-DAPI-1-40x-760ms.tif;NBL;0.0821;0.0821;98.8653;1.7622;8.1208;0.1447
462;03-DAPI-1-40x-760ms.tif;NBL;0.0612;0.0612;76.7624;1.3422;4.6977;0.0821
463;03-DAPI-1-40x-760ms.tif;NBL;0.08;0.08;106.1289;1.2456;8.4871;0.0996
464;03-DAPI-1-40x-760ms.tif;NBL;0.0675;0.0675;103.5466;1.4936;6.9885;0.1008
465;03-DAPI-1-40x-760ms.tif;NBL;0.0525;0.0525;105.4917;1.5826;5.5401;0.0831
466;03-DAPI-1-40x-760ms.tif;NBL;0.0383;0.0383;88.3286;1.3258;3.3832;0.0508
