 ;Image;Region;Area-B;Area-G;Mean-B;Mean-G;IntDen-B;IntDen-G
52;02-DAPI-1-40x-760ms.tif;BL;0.0293;0.0293;111.4037;0.5481;3.2638;0.0161
53;02-DAPI-1-40x-760ms.tif;BL;0.0241;0.0241;109.509;0.4189;2.6379;0.0101
54;02-DAPI-1-40x-760ms.tif;BL;0.0271;0.0271;109.496;0.636;2.9703;0.0173
55;02-DAPI-1-40x-760ms.tif;BL;0.0305;0.0305;114.5836;0.726;3.4937;0.0221
56;02-DAPI-1-40x-760ms.tif;BL;0.0323;0.0323;118.8389;1.3221;3.8427;0.0428
57;02-DAPI-1-40x-760ms.tif;BL;0.0257;0.0257;113.4051;0.9494;2.9163;0.0244
58;02-DAPI-1-40x-760ms.tif;BL;0.0664;0.0664;114.3873;1.3709;7.596;0.091
59;02-DAPI-1-40x-760ms.tif;BL;0.0183;0.0183;112.7692;1.1361;2.0679;0.0208
60;02-DAPI-1-40x-760ms.tif;BL;0.0306;0.0306;112.117;1.883;3.4307;0.0576
61;02-DAPI-1-40x-760ms.tif;BL;0.0377;0.0377;118.83;2.4841;4.4742;0.0935
62;02-DAPI-1-40x-760ms.tif;BL;0.0219;0.0219;96.005;1.8416;2.1043;0.0404
63;02-DAPI-1-40x-760ms.tif;BL;0.0675;0.0675;104.1785;1.6238;7.0311;0.1096
64;02-DAPI-1-40x-760ms.tif;BL;0.049;0.049;101.6858;1.7987;4.9872;0.0882
65;02-DAPI-1-40x-760ms.tif;BL;0.0565;0.0565;104.048;1.9443;5.8821;0.1099
66;02-DAPI-1-40x-760ms.tif;BL;0.0411;0.0411;109.0422;2.095;4.4843;0.0862
67;02-DAPI-1-40x-760ms.tif;BL;0.0244;0.0244;105.4089;1.8711;2.5735;0.0457
68;02-DAPI-1-40x-760ms.tif;BL;0.0391;0.0391;110.4361;1.7056;4.3139;0.0666
69;02-DAPI-1-40x-760ms.tif;BL;0.0419;0.0419;104.5026;1.7461;4.377;0.0731
70;02-DAPI-1-40x-760ms.tif;BL;0.0151;0.0151;102.0719;1.3094;1.5395;0.0197
71;02-DAPI-1-40x-760ms.tif;BL;0.0391;0.0391;111.575;1.5389;4.3584;0.0601
72;02-DAPI-1-40x-760ms.tif;BL;0.052;0.052;107.1253;1.3987;5.5678;0.0727
73;02-DAPI-1-40x-760ms.tif;BL;0.0672;0.0672;101.664;1.4507;6.8283;0.0974
74;02-DAPI-1-40x-760ms.tif;BL;0.0282;0.0282;101.4231;1.1308;2.8613;0.0319
75;02-DAPI-1-40x-760ms.tif;BL;0.0475;0.0475;108.605;1.3858;5.1616;0.0659
76;02-DAPI-1-40x-760ms.tif;BL;0.0744;0.0744;99.7187;1.3499;7.4226;0.1005
77;02-DAPI-1-40x-760ms.tif;BL;0.0473;0.0473;110.3578;1.7362;5.2209;0.0821
