 ;Image;Region;Area-B;Area-G;Mean-B;Mean-G;IntDen-B;IntDen-G
48;01-DAPI-1-40x-485ms.tif;BL;0.0398;0.0398;113.2207;1.5668;4.5087;0.0624
49;01-DAPI-1-40x-485ms.tif;BL;0.0479;0.0479;112.8617;1.4354;5.4006;0.0687
50;01-DAPI-1-40x-485ms.tif;BL;0.0211;0.0211;103.8041;1.4485;2.1851;0.0305
51;01-DAPI-1-40x-485ms.tif;BL;0.0317;0.0317;80.2021;1.3904;2.5411;0.0441
52;01-DAPI-1-40x-485ms.tif;BL;0.0588;0.0588;110.4834;1.4299;6.4976;0.0841
53;01-DAPI-1-40x-485ms.tif;BL;0.0584;0.0584;90.2546;1.4963;5.2688;0.0873
54;01-DAPI-1-40x-485ms.tif;BL;0.068;0.068;100.7943;1.3939;6.8574;0.0948
55;01-DAPI-1-40x-485ms.tif;BL;0.1144;0.1144;55.8729;1.4099;6.39;0.1612
56;01-DAPI-1-40x-485ms.tif;BL;0.1165;0.1165;82.7793;1.2318;9.6468;0.1436
57;01-DAPI-1-40x-485ms.tif;BL;0.0698;0.0698;107.9922;0.9471;7.5346;0.0661
58;01-DAPI-1-40x-485ms.tif;BL;0.085;0.085;73.249;0.8914;6.2233;0.0757
59;01-DAPI-1-40x-485ms.tif;BL;0.0735;0.0735;97.452;0.997;7.1587;0.0732
60;01-DAPI-1-40x-485ms.tif;BL;0.0803;0.0803;68.8919;0.6986;5.5317;0.0561
61;01-DAPI-1-40x-485ms.tif;BL;0.0252;0.0252;121.7586;1.2026;3.0651;0.0303
62;01-DAPI-1-40x-485ms.tif;BL;0.0804;0.0804;81.0067;0.6397;6.5132;0.0514
63;01-DAPI-1-40x-485ms.tif;BL;0.0795;0.0795;88.6753;0.7613;7.0528;0.0605
64;01-DAPI-1-40x-485ms.tif;BL;0.0775;0.0775;91.7885;0.6134;7.1112;0.0475
65;01-DAPI-1-40x-485ms.tif;BL;0.1095;0.1095;82.6155;0.7839;9.045;0.0858
66;01-DAPI-1-40x-485ms.tif;BL;0.0884;0.0884;98.8442;0.9129;8.7411;0.0807
67;01-DAPI-1-40x-485ms.tif;BL;0.0455;0.0455;120.1217;1.3795;5.4613;0.0627
68;01-DAPI-1-40x-485ms.tif;BL;0.0761;0.0761;73.9287;0.8859;5.6233;0.0674
69;01-DAPI-1-40x-485ms.tif;BL;0.0536;0.0536;69.9474;0.9636;3.7493;0.0516
70;01-DAPI-1-40x-485ms.tif;BL;0.0868;0.0868;105.325;0.6075;9.1428;0.0527
71;01-DAPI-1-40x-485ms.tif;BL;0.0691;0.0691;78.303;0.438;5.4122;0.0303
72;01-DAPI-1-40x-485ms.tif;BL;0.0868;0.0868;88.665;0.6125;7.6966;0.0532
73;02-DAPI-1-40x-485ms.tif;BL;0.0812;0.0812;95.9024;0.4251;7.7837;0.0345
74;02-DAPI-1-40x-485ms.tif;BL;0.0859;0.0859;99.1932;0.7033;8.5244;0.0604
75;02-DAPI-1-40x-485ms.tif;BL;0.0379;0.0379;120.765;0.8682;4.5732;0.0329
76;02-DAPI-1-40x-485ms.tif;BL;0.0986;0.0986;69.6799;0.3718;6.8727;0.0367
77;02-DAPI-1-40x-485ms.tif;BL;0.1061;0.1061;73.9346;0.6922;7.8459;0.0735
78;02-DAPI-1-40x-485ms.tif;BL;0.0979;0.0979;88.2262;0.684;8.635;0.0669
79;02-DAPI-1-40x-485ms.tif;BL;0.0852;0.0852;96.8675;0.6459;8.251;0.055
80;02-DAPI-1-40x-485ms.tif;BL;0.1023;0.1023;98.7826;0.6023;10.1076;0.0616
81;02-DAPI-1-40x-485ms.tif;BL;0.1106;0.1106;94.0363;0.5034;10.3975;0.0557
82;02-DAPI-1-40x-485ms.tif;BL;0.1084;0.1084;100.8178;0.6837;10.9285;0.0741
83;02-DAPI-1-40x-485ms.tif;BL;0.0444;0.0444;106.022;0.5868;4.7052;0.026
84;02-DAPI-1-40x-485ms.tif;BL;0.0853;0.0853;117.6921;0.841;10.0375;0.0717
85;02-DAPI-1-40x-485ms.tif;BL;0.0762;0.0762;99.7009;0.8917;7.5944;0.0679
86;02-DAPI-1-40x-485ms.tif;BL;0.0383;0.0383;102.4929;1.0453;3.9258;0.04
87;02-DAPI-1-40x-485ms.tif;BL;0.1037;0.1037;104.5031;1.4017;10.8404;0.1454
88;02-DAPI-1-40x-485ms.tif;BL;0.1046;0.1046;107.082;1.0093;11.2008;0.1056
89;02-DAPI-1-40x-485ms.tif;BL;0.0803;0.0803;111.4541;1.4243;8.9492;0.1144
90;02-DAPI-1-40x-485ms.tif;BL;0.0988;0.0988;111.9374;1.2404;11.065;0.1226
91;02-DAPI-1-40x-485ms.tif;BL;0.1079;0.1079;98.1439;0.9517;10.5854;0.1026
92;02-DAPI-1-40x-485ms.tif;BL;0.0724;0.0724;107.078;1.5877;7.7497;0.1149
93;02-DAPI-1-40x-485ms.tif;BL;0.1194;0.1194;97.1691;1.5064;11.5979;0.1798
94;02-DAPI-1-40x-485ms.tif;BL;0.0917;0.0917;113.658;1.8639;10.4211;0.1709
95;02-DAPI-1-40x-485ms.tif;BL;0.0882;0.0882;106.7958;1.8229;9.4211;0.1608
96;02-DAPI-1-40x-485ms.tif;BL;0.1097;0.1097;106.2453;1.4342;11.6552;0.1573
97;02-DAPI-1-40x-485ms.tif;BL;0.0863;0.0863;82.2893;1.4629;7.0985;0.1262
98;02-DAPI-1-40x-485ms.tif;BL;0.1184;0.1184;101.6774;1.5344;12.0367;0.1816
99;02-DAPI-1-40x-485ms.tif;BL;0.0689;0.0689;104.3465;1.4441;7.1897;0.0995
100;02-DAPI-1-40x-485ms.tif;BL;0.0747;0.0747;116.3619;1.7282;8.6867;0.129
101;02-DAPI-1-40x-485ms.tif;BL;0.0764;0.0764;99.892;1.3807;7.6306;0.1055
102;02-DAPI-1-40x-485ms.tif;BL;0.07;0.07;112.6744;1.5659;7.8857;0.1096
103;02-DAPI-1-40x-485ms.tif;BL;0.0445;0.0445;105.9927;1.2634;4.7154;0.0562
104;02-DAPI-1-40x-485ms.tif;BL;0.0692;0.0692;109.4608;1.5235;7.5777;0.1055
105;02-DAPI-1-40x-485ms.tif;BL;0.0221;0.0221;94.1765;1.3333;2.0846;0.0295
106;02-DAPI-1-40x-485ms.tif;BL;0.0247;0.0247;112.557;1.0789;2.7846;0.0267
107;02-DAPI-1-40x-485ms.tif;BL;0.0834;0.0834;108.446;1.3238;9.0489;0.1105
108;02-DAPI-1-40x-485ms.tif;BL;0.0769;0.0769;111.8223;1.2186;8.6026;0.0938
109;02-DAPI-1-40x-485ms.tif;BL;0.0761;0.0761;107.1098;1.2425;8.1471;0.0945
110;02-DAPI-1-40x-485ms.tif;BL;0.084;0.084;115.6124;1.8411;9.7096;0.1546
111;02-DAPI-1-40x-485ms.tif;BL;0.0629;0.0629;114.881;1.5724;7.2299;0.099
112;02-DAPI-1-40x-485ms.tif;BL;0.0445;0.0445;99.1073;1.2659;4.4091;0.0563
113;02-DAPI-1-40x-485ms.tif;BL;0.1022;0.1022;98.103;1.2229;10.0275;0.125
114;02-DAPI-1-40x-485ms.tif;BL;0.0311;0.0311;99.3449;1.8328;3.0937;0.0571
115;02-DAPI-1-40x-485ms.tif;BL;0.0951;0.0951;86.4144;1.3162;8.2139;0.1251
116;02-DAPI-1-40x-485ms.tif;BL;0.0891;0.0891;104.7113;1.4896;9.3281;0.1327
117;02-DAPI-1-40x-485ms.tif;BL;0.1003;0.1003;104.4481;1.3387;10.472;0.1342
118;02-DAPI-1-40x-485ms.tif;BL;0.0807;0.0807;91.0282;1.6667;7.3486;0.1345
119;02-DAPI-1-40x-485ms.tif;BL;0.077;0.077;113.4831;1.7831;8.7427;0.1374
120;02-DAPI-1-40x-485ms.tif;BL;0.0481;0.0481;117.9503;1.9752;5.6697;0.0949
121;02-DAPI-1-40x-485ms.tif;BL;0.0834;0.0834;108.9506;1.5527;9.091;0.1296
122;02-DAPI-1-40x-485ms.tif;BL;0.0802;0.0802;106.7943;1.6468;8.5635;0.1321
123;02-DAPI-1-40x-485ms.tif;BL;0.0627;0.0627;60.4706;1.3322;3.7925;0.0836
124;02-DAPI-1-40x-485ms.tif;BL;0.0161;0.0161;111.9797;1.2568;1.7983;0.0202
125;02-DAPI-1-40x-485ms.tif;BL;0.1288;0.1288;94.8248;1.6201;12.2132;0.2087
126;02-DAPI-1-40x-485ms.tif;BL;0.0943;0.0943;109.4258;1.4327;10.318;0.1351
127;02-DAPI-1-40x-485ms.tif;BL;0.0659;0.0659;102.6474;1.1598;6.7607;0.0764
128;02-DAPI-1-40x-485ms.tif;BL;0.1005;0.1005;88.8866;1.2786;8.9311;0.1285
129;02-DAPI-1-40x-485ms.tif;BL;0.1212;0.1212;100.444;1.4038;12.174;0.1701
130;02-DAPI-1-40x-485ms.tif;BL;0.102;0.102;101.8947;1.1383;10.3929;0.1161
131;02-DAPI-1-40x-485ms.tif;BL;0.0506;0.0506;62.0451;1.3026;3.1373;0.0659
132;02-DAPI-1-40x-485ms.tif;BL;0.0802;0.0802;104.6901;0.8687;8.3947;0.0697
133;02-DAPI-1-40x-485ms.tif;BL;0.0691;0.0691;74.2057;0.8336;5.129;0.0576
134;02-DAPI-1-40x-485ms.tif;BL;0.0659;0.0659;57.4234;0.8237;3.7821;0.0543
135;02-DAPI-1-40x-485ms.tif;BL;0.0505;0.0505;97.4237;1.6323;4.9156;0.0824
136;02-DAPI-1-40x-485ms.tif;BL;0.0838;0.0838;80.2655;1.2383;6.7236;0.1037
137;02-DAPI-1-40x-485ms.tif;BL;0.0741;0.0741;58.9634;1.3997;4.3698;0.1037
138;02-DAPI-1-40x-485ms.tif;BL;0.0649;0.0649;60.5903;0.6839;3.9315;0.0444
139;02-DAPI-1-40x-485ms.tif;BL;0.0741;0.0741;91.2489;0.593;6.7625;0.0439
140;02-DAPI-1-40x-485ms.tif;BL;0.0575;0.0575;87.7038;0.5358;5.0437;0.0308
141;02-DAPI-1-40x-485ms.tif;BL;0.0547;0.0547;97.752;0.5337;5.3458;0.0292
142;02-DAPI-1-40x-485ms.tif;BL;0.05;0.05;93.5705;0.5466;4.6806;0.0273
143;02-DAPI-1-40x-485ms.tif;BL;0.0403;0.0403;90.3531;0.3073;3.6373;0.0124
144;02-DAPI-1-40x-485ms.tif;BL;0.0286;0.0286;102.4811;0.3977;2.9357;0.0114
145;02-DAPI-1-40x-485ms.tif;BL;0.0164;0.0164;70.6225;0.6026;1.1571;0.0099
146;02-DAPI-1-40x-485ms.tif;BL;0.0414;0.0414;89.5157;0.356;3.7104;0.0148
147;03-DAPI-1-40x-485ms.tif;BL;0.0652;0.0652;104.9484;0.7554;6.844;0.0493
148;03-DAPI-1-40x-485ms.tif;BL;0.0378;0.0378;107.1408;0.8879;4.0457;0.0335
149;03-DAPI-1-40x-485ms.tif;BL;0.0252;0.0252;86.944;0.8578;2.1887;0.0216
150;03-DAPI-1-40x-485ms.tif;BL;0.0331;0.0331;107.0361;1.023;3.5423;0.0339
151;03-DAPI-1-40x-485ms.tif;BL;0.0521;0.0521;116.5396;0.7583;6.0698;0.0395
152;03-DAPI-1-40x-485ms.tif;BL;0.0305;0.0305;118.1423;1.1068;3.6022;0.0337
153;03-DAPI-1-40x-485ms.tif;BL;0.0265;0.0265;98.7787;1.1639;2.6152;0.0308
154;03-DAPI-1-40x-485ms.tif;BL;0.028;0.028;110.5581;0.7132;3.0951;0.02
155;03-DAPI-1-40x-485ms.tif;BL;0.0332;0.0332;107.6928;0.9641;3.5757;0.032
156;03-DAPI-1-40x-485ms.tif;BL;0.0332;0.0332;103.2516;0.7222;3.4283;0.024
157;03-DAPI-1-40x-485ms.tif;BL;0.0335;0.0335;103.6019;0.8317;3.4736;0.0279
158;03-DAPI-1-40x-485ms.tif;BL;0.0252;0.0252;71.9914;0.8362;1.8123;0.0211
159;03-DAPI-1-40x-485ms.tif;BL;0.052;0.052;108.4676;0.9248;5.6376;0.0481
160;03-DAPI-1-40x-485ms.tif;BL;0.0246;0.0246;111.3568;0.7533;2.7428;0.0186
161;03-DAPI-1-40x-485ms.tif;BL;0.0221;0.0221;91.5294;0.8725;2.026;0.0193
162;03-DAPI-1-40x-485ms.tif;BL;0.0614;0.0614;103.7933;0.7615;6.3745;0.0468
163;03-DAPI-1-40x-485ms.tif;BL;0.0637;0.0637;111.6457;0.7734;7.1111;0.0493
164;03-DAPI-1-40x-485ms.tif;BL;0.025;0.025;99.613;0.9609;2.486;0.024
165;03-DAPI-1-40x-485ms.tif;BL;0.0235;0.0235;110.341;1.1475;2.5981;0.027
166;03-DAPI-1-40x-485ms.tif;BL;0.0571;0.0571;109.6426;0.943;6.2578;0.0538
167;03-DAPI-1-40x-485ms.tif;BL;0.048;0.048;96.8303;0.8688;4.644;0.0417
168;03-DAPI-1-40x-485ms.tif;BL;0.039;0.039;85.3928;0.7326;3.3264;0.0285
169;03-DAPI-1-40x-485ms.tif;BL;0.0188;0.0188;65.2254;1.9191;1.2244;0.036
170;03-DAPI-1-40x-485ms.tif;BL;0.0434;0.0434;108.3825;1.27;4.7041;0.0551
171;03-DAPI-1-40x-485ms.tif;BL;0.0281;0.0281;121.0579;1.3436;3.4021;0.0378
172;03-DAPI-1-40x-485ms.tif;BL;0.026;0.026;114.875;1.3792;2.9915;0.0359
173;03-DAPI-1-40x-485ms.tif;BL;0.0346;0.0346;114.4922;1.4577;3.963;0.0505
174;03-DAPI-1-40x-485ms.tif;BL;0.0289;0.0289;110.6579;1.1391;3.1939;0.0329
175;03-DAPI-1-40x-485ms.tif;BL;0.0425;0.0425;109.7449;0.8495;4.668;0.0361
176;03-DAPI-1-40x-485ms.tif;BL;0.0592;0.0592;109.6923;1.185;6.4987;0.0702
177;03-DAPI-1-40x-485ms.tif;BL;0.0579;0.0579;110.1067;0.7996;6.3799;0.0463
178;03-DAPI-1-40x-485ms.tif;BL;0.0291;0.0291;103.7276;1.1194;3.0164;0.0326
179;03-DAPI-1-40x-485ms.tif;BL;0.0469;0.0469;106.6852;0.9028;5.0009;0.0423
180;03-DAPI-1-40x-485ms.tif;BL;0.0386;0.0386;115.3455;1.2584;4.4556;0.0486
181;03-DAPI-1-40x-485ms.tif;BL;0.0894;0.0894;109.3422;1.3046;9.7763;0.1166
182;03-DAPI-1-40x-485ms.tif;BL;0.0643;0.0643;117.3845;1.1906;7.5531;0.0766
183;03-DAPI-1-40x-485ms.tif;BL;0.0669;0.0669;110.8622;1.0583;7.4221;0.0709
184;03-DAPI-1-40x-485ms.tif;BL;0.0336;0.0336;100.1355;1.0839;3.3683;0.0365
185;03-DAPI-1-40x-485ms.tif;BL;0.0607;0.0607;112.8193;1.2254;6.8431;0.0743
186;03-DAPI-1-40x-485ms.tif;BL;0.0825;0.0825;112.0658;1.3908;9.2415;0.1147
187;03-DAPI-1-40x-485ms.tif;BL;0.0768;0.0768;115.9364;1.2302;8.9066;0.0945
188;03-DAPI-1-40x-485ms.tif;BL;0.0443;0.0443;94.3456;1.3529;4.1768;0.0599
189;03-DAPI-1-40x-485ms.tif;BL;0.0674;0.0674;117.4928;1.3076;7.917;0.0881
190;03-DAPI-1-40x-485ms.tif;BL;0.0322;0.0322;107.7104;1.138;3.4711;0.0367
191;03-DAPI-1-40x-485ms.tif;BL;0.1047;0.1047;101.0964;1.2114;10.5857;0.1268
192;03-DAPI-1-40x-485ms.tif;BL;0.0809;0.0809;105.5952;1.0094;8.5475;0.0817
193;03-DAPI-1-40x-485ms.tif;BL;0.0301;0.0301;105.2996;1.2635;3.1649;0.038
194;03-DAPI-1-40x-485ms.tif;BL;0.0653;0.0653;106.2924;0.6761;6.9431;0.0442
195;03-DAPI-1-40x-485ms.tif;BL;0.0818;0.0818;116.6737;0.9058;9.5456;0.0741
196;03-DAPI-1-40x-485ms.tif;BL;0.0419;0.0419;118.7435;1.2979;4.9734;0.0544
197;03-DAPI-1-40x-485ms.tif;BL;0.0186;0.0186;116.538;0.8713;2.1623;0.0162
198;03-DAPI-1-40x-485ms.tif;BL;0.0431;0.0431;113.8413;0.7909;4.904;0.0341
199;03-DAPI-1-40x-485ms.tif;BL;0.1063;0.1063;95.8663;0.6776;10.1941;0.072
200;03-DAPI-1-40x-485ms.tif;BL;0.0771;0.0771;104.443;0.7145;8.0576;0.0551
201;03-DAPI-1-40x-485ms.tif;BL;0.0613;0.0613;89.9257;0.5894;5.513;0.0361
202;03-DAPI-1-40x-485ms.tif;BL;0.0792;0.0792;109.7479;0.8466;8.6931;0.0671
203;03-DAPI-1-40x-485ms.tif;BL;0.0931;0.0931;73.9639;0.6538;6.886;0.0609
204;03-DAPI-1-40x-485ms.tif;BL;0.0409;0.0409;96.9178;0.5438;3.9646;0.0222
205;03-DAPI-1-40x-485ms.tif;BL;0.0623;0.0623;91.6899;0.6672;5.7107;0.0416
206;03-DAPI-1-40x-485ms.tif;BL;0.0566;0.0566;90.1513;0.7069;5.1062;0.04
207;03-DAPI-1-40x-485ms.tif;BL;0.0745;0.0745;90.2664;0.5866;6.7288;0.0437
208;03-DAPI-1-40x-485ms.tif;BL;0.1088;0.1088;94.5454;0.5324;10.2896;0.0579
209;03-DAPI-1-40x-485ms.tif;BL;0.1073;0.1073;99.5693;0.6158;10.6851;0.0661
210;03-DAPI-1-40x-485ms.tif;BL;0.074;0.074;90.0044;0.6496;6.6605;0.0481
211;03-DAPI-1-40x-485ms.tif;BL;0.1038;0.1038;100.7941;0.5413;10.4666;0.0562
212;03-DAPI-1-40x-485ms.tif;BL;0.0411;0.0411;111.4828;0.657;4.5846;0.027
213;03-DAPI-1-40x-485ms.tif;BL;0.0697;0.0697;76.053;0.5623;5.298;0.0392
214;03-DAPI-1-40x-485ms.tif;BL;0.0424;0.0424;110.9898;0.4962;4.7089;0.0211
215;03-DAPI-1-40x-485ms.tif;BL;0.0348;0.0348;86.8692;0.2741;3.0257;0.0095
216;03-DAPI-1-40x-485ms.tif;BL;0.0441;0.0441;77.5862;0.5837;3.418;0.0257
217;03-DAPI-1-40x-485ms.tif;BL;0.0574;0.0574;92.2911;0.3629;5.2975;0.0208
218;03-DAPI-1-40x-485ms.tif;BL;0.1425;0.1425;84.5446;0.4166;12.045;0.0594
219;03-DAPI-1-40x-485ms.tif;BL;0.1151;0.1151;96.131;0.3827;11.0672;0.0441
220;03-DAPI-1-40x-485ms.tif;BL;0.076;0.076;93.42;0.3371;7.0957;0.0256
221;03-DAPI-1-40x-485ms.tif;BL;0.0642;0.0642;82.7247;0.2855;5.3139;0.0183
222;03-DAPI-1-40x-485ms.tif;BL;0.108;0.108;86.4332;0.1608;9.3317;0.0174
223;03-DAPI-1-40x-485ms.tif;BL;0.0941;0.0941;81.6828;0.301;7.6844;0.0283
224;03-DAPI-1-40x-485ms.tif;BL;0.0773;0.0773;79.3202;0.1742;6.128;0.0135
225;03-DAPI-1-40x-485ms.tif;BL;0.0698;0.0698;80.2737;0.1804;5.6007;0.0126
226;03-DAPI-1-40x-485ms.tif;BL;0.1137;0.1137;85.6832;0.0611;9.7435;0.0069
227;03-DAPI-1-40x-485ms.tif;BL;0.0979;0.0979;78.1741;0.0721;7.6512;0.0071
228;03-DAPI-1-40x-485ms.tif;BL;0.0985;0.0985;76.8304;0.0518;7.5697;0.0051
229;03-DAPI-1-40x-485ms.tif;BL;0.0515;0.0515;51.9389;0.04;2.677;0.0021
230;03-DAPI-1-40x-485ms.tif;BL;0.1148;0.1148;74.3611;0.0397;8.5367;0.0046
231;03-DAPI-1-40x-485ms.tif;BL;0.0528;0.0528;60.4641;0.0329;3.1951;0.0017
232;03-DAPI-1-40x-485ms.tif;BL;0.0521;0.0521;44.4979;0.0958;2.3176;0.005
233;04-DAPI-1-40x-485ms.tif;BL;0.1171;0.1171;93.165;0.1538;10.9077;0.018
234;04-DAPI-1-40x-485ms.tif;BL;0.0637;0.0637;86.9898;0.2606;5.5407;0.0166
235;04-DAPI-1-40x-485ms.tif;BL;0.0651;0.0651;87.6333;0.4;5.7053;0.026
236;04-DAPI-1-40x-485ms.tif;BL;0.0686;0.0686;98.1551;0.5253;6.7311;0.036
237;04-DAPI-1-40x-485ms.tif;BL;0.0489;0.0489;102.8381;0.3592;5.0326;0.0176
238;04-DAPI-1-40x-485ms.tif;BL;0.0891;0.0891;101.0914;0.5323;9.0056;0.0474
239;04-DAPI-1-40x-485ms.tif;BL;0.0964;0.0964;100.7072;0.6408;9.7036;0.0617
240;04-DAPI-1-40x-485ms.tif;BL;0.0511;0.0511;70.3822;0.6051;3.597;0.0309
241;04-DAPI-1-40x-485ms.tif;BL;0.0577;0.0577;61.3289;0.938;3.5403;0.0541
242;04-DAPI-1-40x-485ms.tif;BL;0.0652;0.0652;80.9035;0.8686;5.2759;0.0566
243;04-DAPI-1-40x-485ms.tif;BL;0.11;0.11;104.7811;0.7012;11.5286;0.0771
244;04-DAPI-1-40x-485ms.tif;BL;0.1905;0.1905;109.1082;0.746;20.7893;0.1421
245;04-DAPI-1-40x-485ms.tif;BL;0.0442;0.0442;86.8428;1.5012;3.8352;0.0663
246;04-DAPI-1-40x-485ms.tif;BL;0.0276;0.0276;84.2362;0.7638;2.3216;0.0211
247;04-DAPI-1-40x-485ms.tif;BL;0.1306;0.1306;102.3414;0.8256;13.3701;0.1079
248;04-DAPI-1-40x-485ms.tif;BL;0.0793;0.0793;113.5212;1.0821;9.0043;0.0858
249;04-DAPI-1-40x-485ms.tif;BL;0.0993;0.0993;99.0175;0.8645;9.8308;0.0858
250;04-DAPI-1-40x-485ms.tif;BL;0.0582;0.0582;101.4291;0.7444;5.8991;0.0433
251;04-DAPI-1-40x-485ms.tif;BL;0.0917;0.0917;103.8485;1.8024;9.5217;0.1653
252;04-DAPI-1-40x-485ms.tif;BL;0.1124;0.1124;110.7375;0.8658;12.4484;0.0973
253;04-DAPI-1-40x-485ms.tif;BL;0.0256;0.0256;111.2373;1.2246;2.8485;0.0314
254;04-DAPI-1-40x-485ms.tif;BL;0.0799;0.0799;117.0082;1.231;9.3444;0.0983
255;04-DAPI-1-40x-485ms.tif;BL;0.0862;0.0862;113.1826;1.0655;9.7512;0.0918
256;04-DAPI-1-40x-485ms.tif;BL;0.0613;0.0613;112.9858;1.2124;6.9268;0.0743
257;04-DAPI-1-40x-485ms.tif;BL;0.1084;0.1084;107.9209;1.0771;11.6985;0.1168
258;04-DAPI-1-40x-485ms.tif;BL;0.1106;0.1106;108.2679;1.2031;11.971;0.133
259;04-DAPI-1-40x-485ms.tif;BL;0.0846;0.0846;108.9782;1.9205;9.2234;0.1625
260;04-DAPI-1-40x-485ms.tif;BL;0.0705;0.0705;106.7892;1.8169;7.5318;0.1281
