"","x"
"250","MT-ND3"
"251","PLEKHA7"
"252","AGBL1"
"253","SPRY4-AS1"
"254","CXADR"
"255","B4GALNT3"
"256","DCBLD2"
"257","MT-CYB"
"258","FDFT1"
"259","FAM184A"
"260","LGALS3BP"
"261","RPS19"
"262","MT-ATP6"
"263","ATP11A"
"264","SNX25"
"265","ZNRF3"
"266","SNHG25"
"267","ADGRV1"
"268","C3"
"269","RASEF"
"270","MAP3K13"
"271","RPL35A"
"272","RPL37"
"273","CA3"
"274","NR1H2"
"275","FGFR2"
"276","RPL9"
"277","ZDHHC9"
"278","RCAN2"
"279","PTPRD"
"280","RPS6"
"281","LIPH"
"282","TNFSF10"
"283","RPL14"
"284","PPP1R9A"
"285","RPL13A"
"286","CLDN7"
"287","RPL35"
"288","RPL41"
"289","KLF5"
"290","LANCL1-AS1"
"291","SLC44A3"
"292","TMC4"
"293","RPL38"
"294","RPL18"
"295","C3orf52"
"296","RPS4X"
"297","TMEM64"
"298","FAM20A"
"299","RPS8"
"300","RPL23"
"301","RPL27A"
"302","RPS3"
"303","RPL6"
"304","FRK"
"305","DCDC2"
"306","RPL18A"
"307","RPL12"
"308","MTHFD2L"
"309","SCNN1B"
"310","ATP1A1"
"311","RPS18"
"312","CP"
"313","EPS8L2"
"314","RPL10"
"315","ACADL"
"316","RPS7"
"317","FAM160A1"
"318","DNAH14"
"319","HMGCR"
"320","FAM149A"
"321","P3H2"
"322","RPL13"
"323","PDE4D"
"324","SORBS2"
"325","TRAM1"
"326","GRIP1"
"327","C12orf49"
"328","RBPMS"
"329","ARFGEF3"
"330","SORCS2"
"331","PRKCZ"
"332","MYO6"
"333","ARHGAP8"
"334","MAP3K9"
"335","RPS11"
"336","CADM1"
"337","RPL21"
"338","CFI"
"339","KIAA1522"
"340","LHFPL3"
"341","RPS28"
"342","RGL3"
"343","ACACA"
"344","GAREM1"
"345","CA13"
"346","ABO"
"347","CHP1"
"348","DRAM1"
"349","CD151"
"350","TRIM2"
"351","RPL19"
"352","RPL34"
"353","SNX30"
"354","CYP4B1"
"355","MICAL2"
"356","MYH14"
"357","SH3RF2"
"358","TCEA3"
"359","SLC39A8"
"360","EPS8"
"361","RPH3AL"
"362","LRIG3"
"363","MT-ND5"
"364","TCF7L1"
"365","PLS1"
"366","BICDL2"
"367","RPL11"
"368","RPL32"
"369","RPS20"
"370","MYEF2"
"371","RPL7A"
"372","KANK1"
"373","PARD6B"
"374","KITLG"
"375","RPL22"
"376","JUP"
"377","SEMA4B"
"378","CDS1"
"379","PMEPA1"
"380","MAOA"
"381","ACTR3C"
"382","RPL7"
"383","RPS29"
"384","IFT57"
"385","GALNT5"
"386","CECR2"
"387","RPL10A"
"388","FMO5"
"389","ICAM1"
"390","EXPH5"
"391","ITPR3"
"392","SPATA6L"
"393","EI24"
"394","ANK3"
"395","LRP2BP"
"396","SHROOM3"
"397","LDLR"
"398","RPL37A"
"399","LIX1-AS1"
"400","ALS2CL"
"401","BAIAP2L1"
"402","MT-CO1"
"403","TSPAN3"
"404","RPLP0"
"405","TANC2"
"406","CADPS2"
"407","ANKS6"
"408","GPRC5A"
"409","RBBP8"
"410","RPL23A"
"411","LRRC36"
"412","FOXP2"
"413","TOM1L1"
"414","MT-ND6"
"415","AKAP1"
"416","MYL12B"
"417","PIP5K1B"
"418","TPT1"
"419","RACK1"
"420","ACADSB"
"421","UNC13B"
"422","EVA1A"
"423","STOX2"
"424","ERBB2"
"425","SCN1A-AS1"
"426","RPL15"
"427","ZDHHC21"
"428","LRP6"
"429","RRM2B"
"430","GPC5"
"431","MAPK10"
"432","CYP51A1"
"433","GJA1"
"434","CXCL2"
"435","PIM3"
"436","TMEM164"
"437","RPS14"
"438","NFIX"
"439","MT-CO2"
"440","TMC5"
"441","RPS3A"
"442","PTK7"
"443","PTPRK"
"444","PPIA"
"445","CMTM4"
"446","SHROOM4"
"447","USP54"
"448","SH2D4A"
"449","RPSA"
"450","RPLP2"
"451","BMP1"
"452","WWC3"
"453","STXBP1"
"454","RPS2"
"455","RPL36A"
"456","RPS15"
"457","MTRR"
"458","NEDD4L"
"459","EEF2"
"460","MAGI3"
"461","NR6A1"
"462","SYBU"
"463","NPNT"
"464","INSIG1"
"465","IDI1"
"466","SLC4A4"
"467","GIPC1"
"468","MCCC1"
"469","GRAMD2A"
"470","RPS27A"
"471","MEGF6"
"472","ERRFI1"
"473","MIR181A2HG"
"474","BZW2"
"475","SLC7A2"
"476","PLXNB1"
"477","RPS16"
"478","S100A10"
"479","RPS25"
"480","HMGN3"
"481","MPZL3"
"482","PPP1R13B"
"483","PPL"
"484","CCSER1"
"485","MARC2"
"486","ACSS3"
"487","EPHA4"
"488","RPS24"
"489","LLGL2"
"490","PATJ"
"491","CCDC68"
"492","GCNT2"
"493","SOX5"
"494","MPP7"
"495","ENO1"
"496","NR3C2"
"497","SHANK2"
"498","MTHFS"
"499","SLC41A2"
"500","F11R"
"501","DUSP6"
"502","FAM135A"
"503","RNF145"
"504","SCN9A"
"505","ETV5"
"506","SECISBP2L"
"507","CGNL1"
"508","CMTM8"
"509","SGMS2"
"510","SOX4"
"511","PPA1"
"512","HIP1R"
"513","KIAA1324L"
"514","SLC25A6"
"515","ADK"
"516","AREG"
"517","KIAA1958"
"518","ALDH3A2"
"519","RAB40C"
"520","ABCC9"
"521","DSTN"
"522","SYNGR2"
"523","GANC"
"524","ST3GAL5"
"525","PPP2R3A"
"526","RPL17"
"527","USP13"
"528","RPS9"
"529","RPL3"
"530","CPAMD8"
"531","PHACTR1"
"532","TMBIM6"
"533","NOS1AP"
"534","TMEM41B"
"535","RPL5"
"536","CAPN3"
"537","YAP1"
"538","ABCD3"
"539","ARRDC3"
"540","SREBF1"
"541","GALNT3"
"542","ICA1"
"543","TMEM243"
"544","SLC9C1"
"545","ADGRD1"
"546","EPDR1"
"547","FDPS"
"548","SAMD12"
"549","TMTC2"
"550","ELF3"
"551","SFTA1P"
"552","BHLHE40"
"553","MUC4"
"554","BAIAP2"
"555","PCAT1"
"556","PLAAT3"
"557","ARNTL2"
"558","WSB1"
"559","RPLP1"
"560","ZSWIM5"
"561","CD59"
"562","FAAH2"
"563","MACC1"
"564","BTBD9"
"565","DLG2"
"566","KIF1C"
"567","ANKRD50"
"568","CTTN"
"569","CELSR1"
"570","RPL4"
"571","NIBAN2"
"572","PID1"
"573","HOOK2"
"574","ACSF2"
"575","MGLL"
"576","PRKCI"
"577","SPTLC3"
"578","CASZ1"
"579","PROS1"
"580","CLIC6"
"581","TAGLN2"
"582","ATP8A1"
"583","SMC5-AS1"
"584","ABCC3"
"585","GPX4"
"586","RPL31"
"587","CDKL5"
"588","APTR"
"589","TSPAN15"
"590","PITPNM2"
"591","RAI14"
"592","SNHG29"
"593","DDAH1"
"594","BCL2L14"
"595","IRAK1BP1"
"596","ST5"
"597","NRXN3"
"598","TDRP"
"599","PEBP1"
"600","AFF3"
"601","KCTD1"
"602","SLAIN1"
"603","SOBP"
"604","FNBP1L"
"605","COL8A1"
"606","UBTD1"
"607","PLXNB2"
"608","LAMA5"
"609","CD46"
"610","PLS3"
"611","PDZD2"
"612","PTPRE"
"613","TMEM87A"
"614","RMDN2"
"615","DLC1"
"616","SLC22A23"
"617","UST"
"618","JUND"
"619","PAWR"
"620","ZNF462"
"621","COBL"
"622","MKNK2"
"623","RAPGEF5"
"624","NBEAL1"
"625","CLDN18"
"626","TRIM8"
"627","CGN"
"628","ACSL5"
"629","PLA2G12A"
"630","NAALADL2"
"631","RAB3IP"
"632","RPS6KA2"
"633","EGFR"
"634","IPCEF1"
"635","MIPOL1"
"636","ZDHHC3"
"637","THSD4"
"638","HSD17B12"
"639","CPM"
"640","LRP11"
"641","DPY19L1"
"642","SMARCA1"
"643","LRRC23"
"644","ARMC9"
"645","CACNB4"
"646","TMEM116"
"647","ADGRA3"
"648","ASAP3"
"649","QSOX1"
"650","EEF1G"
"651","LMO7"
"652","C1RL"
"653","TIPARP"
"654","FAM174B"
"655","OSMR"
"656","MYO1B"
"657","NUP58"
"658","NINL"
"659","IVD"
"660","TOR1AIP2"
"661","AUTS2"
"662","TMEM245"
"663","SYT17"
"664","DESI2"
"665","PAM"
"666","LDHA"
"667","SOX6"
"668","NCOA7"
"669","HSDL2"
"670","CD9"
"671","PEX13"
