"","x"
"161","SPON2"
"162","DMD"
"163","FSTL1"
"164","ZCCHC24"
"165","LBH"
"166","CACNB2"
"167","TGFBR3"
"168","PDE3A"
"169","FMO2"
"170","ABCA10"
"171","ABI3BP"
"172","PRKG1"
"173","PLSCR4"
"174","PDGFRB"
"175","UACA"
"176","FBXO32"
"177","SRPX2"
"178","ADAMTS12"
"179","ECM2"
"180","ABCA9"
"181","THBS2"
"182","FIGN"
"183","FRMD6"
"184","ZEB1"
"185","TSHZ2"
"186","ERG"
"187","PTPRG"
"188","UNC5C"
"189","NID1"
"190","ITGB5"
"191","COL14A1"
"192","MSRB3"
"193","MRC2"
"194","CTDSPL"
"195","IGFBP4"
"196","RBMS3-AS2"
"197","TRPC6"
"198","AXL"
"199","PRRX1"
"200","BX322234.1"
"201","FHL1"
"202","COL5A1"
"203","EDIL3"
"204","PRICKLE1"
"205","KIRREL1"
"206","DCLK2"
"207","FBLN5"
"208","ADAMTS17"
"209","TRPC1"
"210","ROR2"
"211","C1S"
"212","TPM1"
"213","GHR"
"214","PALLD"
"215","ADGRA3"
"216","PLEKHA5"
"217","MIR100HG"
"218","MOXD1"
"219","TRHDE"
"220","GUCY1A1"
"221","DDR2"
"222","DCN"
"223","DPYSL3"
"224","GXYLT2"
"225","RYR2"
"226","LMCD1"
"227","STEAP2"
"228","COL5A2"
"229","COL12A1"
"230","SETBP1"
"231","CACNA1D"
"232","CYTH3"
"233","ADGRB3"
"234","ITGA9-AS1"
"235","LSAMP"
"236","FAM114A1"
"237","MIR99AHG"
"238","MICU3"
"239","RCAN2"
"240","CPED1"
"241","NR2F2-AS1"
"242","SLIT2"
"243","ADAMTS9-AS2"
"244","ADH1B"
"245","DYNC2LI1"
"246","FN1"
"247","NECTIN3"
"248","SEPTIN11"
"249","MYH10"
"250","APBB2"
"251","ANK2"
"252","FAP"
"253","ITGA9"
"254","MFGE8"
"255","FAT1"
"256","A2M"
"257","KIF26B"
"258","KANK2"
"259","MSC-AS1"
"260","COL21A1"
"261","C1R"
"262","MPDZ"
"263","LMCD1-AS1"
"264","MCC"
"265","OSMR-AS1"
"266","NAALADL2"
"267","NNMT"
"268","GPX3"
"269","SPARCL1"
"270","ZFHX3"
"271","RORA"
"272","STXBP4"
"273","RHOBTB3"
"274","PDE1A"
"275","AF165147.1"
"276","AFAP1"
"277","COL4A2"
"278","PXDN"
"279","RNF180"
"280","PTK7"
"281","ENAH"
"282","SPSB1"
"283","RECK"
"284","GNAI1"
"285","COL18A1"
"286","PARD3B"
"287","HECTD2"
"288","ADARB1"
"289","PDE7B"
"290","CHSY3"
"291","ZNF618"
"292","CDH13"
"293","RBFOX2"
"294","NFIX"
"295","NEXN"
"296","PRR5L"
"297","ST5"
"298","CNN3"
"299","MAGI2"
"300","ECHDC2"
"301","KITLG"
"302","DIP2C"
"303","TSHZ3"
"304","RASGRF2"
"305","GULP1"
"306","PALM2-AKAP2"
"307","CEP126"
"308","PRKD1"
"309","MMP14"
"310","LAMC1"
"311","COL6A2"
"312","COL6A1"
"313","ARMC9"
"314","COL4A1"
"315","TIMP3"
"316","DCLK1"
"317","FGFR1"
"318","SERPING1"
"319","JAM3"
"320","COL27A1"
"321","PID1"
"322","TSPAN9"
"323","TULP3"
"324","LTBP3"
"325","SLC24A3"
"326","PARVA"
"327","PKD2"
"328","MMP2"
"329","GAS7"
"330","SNED1"
"331","PLCB4"
"332","TTC28"
"333","IGF1"
"334","PCSK5"
"335","SVEP1"
"336","CNNM2"
"337","ENTPD1"
"338","PDE5A"
"339","KLHL29"
"340","MTHFD1L"
"341","SH3D19"
"342","POSTN"
"343","LIMA1"
"344","THSD4"
"345","MTERF1"
"346","AHDC1"
"347","BX284613.2"
"348","EMILIN1"
"349","PLOD2"
"350","PKIG"
"351","PSD3"
"352","ADAMTS6"
"353","LHFPL6"
"354","CCBE1"
"355","FANCC"
"356","PTPRS"
"357","DDAH1"
"358","ARHGAP6"
"359","SLIT3"
"360","PRDM5"
"361","COL1A2"
"362","PLS3"
"363","DTNA"
"364","DST"
"365","LRIG3"
"366","ZNF532"
"367","FAM20C"
"368","AOPEP"
"369","PMP22"
"370","DCBLD1"
"371","SORCS2"
"372","ZHX3"
"373","PBX3"
"374","TMEM108"
"375","TASP1"
"376","ACSS3"
"377","ABLIM3"
"378","ATP9A"
"379","SEMA3C"
"380","AUTS2"
"381","GNG12"
"382","PLPP1"
"383","CYBRD1"
"384","HCG17"
"385","COL3A1"
"386","CREB5"
"387","FOXO1"
"388","GSN"
"389","FGF7"
"390","STAMBPL1"
"391","TIMP2"
"392","TNC"
"393","VGLL4"
"394","LUM"
"395","COL4A5"
"396","ARHGAP42"
"397","FERMT2"
"398","SEMA5A"
"399","ANKS1B"
"400","GLRX"
"401","CALCOCO2"
"402","BMERB1"
"403","YAP1"
"404","ENTPD1-AS1"
"405","FLRT2"
"406","PDLIM3"
"407","ECE1"
"408","HIF3A"
"409","EXT1"
"410","DOCK1"
"411","ARHGAP10"
"412","MIPOL1"
"413","PTPRD"
"414","PLXDC2"
"415","VGLL3"
"416","PTGDS"
"417","VCAN"
"418","IGFBP7"
"419","NINL"
"420","SLC16A1-AS1"
"421","OSBPL5"
"422","WLS"
"423","BACH2"
"424","GOLIM4"
"425","PRICKLE2"
"426","DTWD1"
"427","NCKAP1"
"428","TIMP1"
"429","ZNF704"
"430","NAV1"
"431","NFIB"
"432","SERPINE1"
"433","ZBTB16"
"434","PREX2"
"435","CCDC102B"
"436","ETV1"
"437","AGAP1"
"438","ACACB"
"439","TNS1"
"440","NAP1L1"
"441","PTPRK"
"442","CNTLN"
"443","EBF1"
"444","CBR4"
"445","SH3PXD2B"
"446","GPSM2"
"447","EPB41L2"
"448","KIFAP3"
"449","MTMR2"
"450","RBMS1"
"451","PIK3R1"
"452","NRXN3"
"453","SPARC"
"454","ARHGEF10"
"455","SLC38A2"
"456","BMPR1A"
"457","RIN2"
"458","PLEKHG1"
"459","SSBP2"
"460","CFAP69"
"461","GSE1"
"462","AKT3"
"463","IGF1R"
"464","OSBPL9"
"465","TRAM2"
"466","LURAP1L"
"467","TBC1D19"
"468","ATP10D"
"469","ERCC6L2"
"470","RARRES1"
