"","x"
"174","HLA-DRB5"
"175","TEX2"
"176","ENPP4"
"177","EPB41L1"
"178","ZBTB7C"
"179","MNDA"
"180","LAIR1"
"181","PPARGC1B"
"182","MT-ND1"
"183","FGD2"
"184","HBEGF"
"185","SLC8A1"
"186","MCOLN1"
"187","SENP3"
"188","TNFAIP2"
"189","LYAR"
"190","MT-ND5"
"191","AXL"
"192","MT-ND4L"
"193","PRKAR2B"
"194","TYROBP"
"195","IFNLR1"
"196","DOCK8"
"197","SPNS1"
"198","ADAM17"
"199","APIP"
"200","NR1H3"
"201","CDC42BPB"
"202","PTAFR"
"203","HLA-DQB1"
"204","SLC15A3"
"205","SSPN"
"206","CHML"
"207","MITF"
"208","BTK"
"209","COLGALT1"
"210","TFEC"
"211","GGA2"
"212","DOK3"
"213","RNFT1"
"214","HLA-DQA1"
"215","CPPED1"
"216","MT-ND3"
"217","DPEP2"
"218","ZNF804A"
"219","TLR4"
"220","DZIP1L"
"221","NBPF11"
"222","HLA-DPB1"
"223","MT-CO2"
"224","SNX2"
"225","FCGR3A"
"226","FRY"
"227","STXBP2"
"228","C1QC"
"229","UPP1"
"230","TMSB4X"
"231","S100A11"
"232","TSPO"
"233","SIDT2"
"234","MT-ND4"
"235","HEXB"
"236","FPR1"
"237","TTC7B"
"238","SLC7A7"
"239","LONRF3"
"240","ARHGEF28"
"241","FAM102B"
"242","RETREG1"
"243","STX11"
"244","FGR"
"245","S100A10"
"246","KLF4"
"247","DOK2"
"248","FABP5"
"249","UNC5B"
"250","CORO1C"
"251","ACO1"
"252","IFI30"
"253","CD58"
"254","LGALS3"
"255","ATP2B1"
"256","SIGLEC1"
"257","MGST3"
"258","MT-ATP8"
"259","CCL18"
"260","PTGER4"
"261","ACE"
"262","HPGD"
"263","FCER1G"
"264","TEC"
"265","TMEM104"
"266","ARHGAP10"
"267","DOCK3"
"268","ABCC3"
"269","CD276"
"270","MTRNR2L8"
"271","MPHOSPH6"
"272","GPRIN3"
"273","GK-AS1"
"274","EDEM2"
"275","MT-ATP6"
"276","PEX14"
"277","C1orf162"
"278","FMNL2"
"279","POR"
"280","DGKG"
"281","VASH1"
"282","IQSEC2"
"283","GRINA"
"284","GAA"
"285","EMILIN2"
"286","IRF8"
"287","FBXO10"
"288","FTH1"
"289","RNF149"
"290","RASAL2"
"291","LDLRAD3"
"292","DOCK11"
"293","SOCS6"
"294","YWHAH"
"295","MYADM"
"296","SLC16A6"
"297","PLXDC2"
"298","PILRA"
"299","CEBPB"
"300","P2RX7"
"301","GSTO1"
"302","CSTB"
"303","GSN"
"304","SLC43A2"
"305","SYK"
"306","MINK1"
"307","H2AFY"
"308","EML4"
"309","SIRPA"
"310","MR1"
"311","C5AR1"
"312","DENND4C"
"313","TBXAS1"
"314","CXorf38"
"315","SLC4A8"
"316","RSPH3"
"317","NUCB1-AS1"
"318","BLOC1S2"
"319","PDE4DIP"
"320","CAPG"
"321","SAMHD1"
"322","HLA-DMA"
"323","TM6SF1"
"324","TXNRD2"
"325","STIMATE"
"326","THEMIS2"
"327","WDFY4"
"328","ZFYVE26"
"329","PFN1"
"330","ITGAE"
"331","TRIM14"
"332","GRIK1"
"333","CAMSAP1"
"334","RBM47"
"335","SLC16A10"
"336","GRK3"
"337","PPT1"
"338","KSR1"
"339","NUCB1"
"340","ABR"
"341","EFHD2"
"342","DENND5A"
"343","DNAAF4"
"344","IAH1"
"345","CTSC"
"346","SLC22A15"
"347","JAML"
"348","FN1"
"349","FCGRT"
"350","COLEC12"
"351","PIK3R5"
"352","LRRFIP1"
"353","FKBP15"
"354","PTPN6"
"355","PGD"
"356","PCED1B"
"357","FAR2"
"358","EMP3"
"359","BLVRA"
"360","COTL1"
"361","PFDN5"
"362","GCA"
"363","LAPTM5"
"364","SLFN11"
"365","SEMA3C"
"366","ERLIN1"
"367","ATP6V0B"
"368","CTSS"
"369","P2RX4"
"370","SYNGR2"
"371","CLDN7"
"372","FSD1L"
"373","PLAAT3"
"374","MAN2B1"
"375","ARHGAP18"
"376","CTDSP1"
"377","ATG7"
"378","CLN3"
"379","KCNAB2"
"380","BSG"
"381","NUS1"
"382","SLCO2B1"
"383","AGPAT4"
"384","SLC7A8"
"385","CTSD"
"386","GALNT6"
"387","TG"
"388","MKNK1"
"389","KCNMA1"
"390","STX4"
"391","BACE1"
"392","PAG1"
"393","AGPS"
"394","ANGEL1"
"395","ACACB"
"396","LACTB"
"397","ADCY3"
"398","LIPA"
"399","ARHGAP31"
"400","VIM"
"401","EHD4"
"402","ACSL1"
"403","ARRB2"
"404","DOCK10"
"405","CIITA"
"406","PIK3AP1"
"407","SEC11A"
"408","ANKUB1"
"409","TRIM25"
"410","RTN3"
"411","SLC38A6"
"412","SPRED1"
"413","SLC12A6"
"414","SCPEP1"
"415","ST3GAL6"
"416","SMCO4"
"417","KIF16B"
"418","MTIF2"
"419","PLAUR"
"420","ATP6V0D1"
"421","UBE2E2"
"422","PECAM1"
"423","SLC35E3"
"424","CD86"
"425","ARPC5"
"426","HAVCR2"
"427","BID"
"428","ZNF124"
"429","TANC2"
"430","DNMT3A"
"431","ARSG"
"432","ITPK1"
"433","ADAM10"
"434","SGK3"
"435","CBL"
"436","PDSS1"
"437","RPS6KA1"
"438","ATP2C1"
"439","IL3RA"
"440","KYNU"
"441","PARVG"
"442","CYBA"
"443","PTPN12"
"444","NCKAP1L"
"445","VPS9D1"
"446","RGCC"
"447","CLIP4"
"448","TMLHE-AS1"
"449","SRC"
"450","FTL"
"451","NCLN"
"452","DDHD1"
"453","PRAG1"
"454","GSAP"
"455","IRAK3"
"456","TCIRG1"
"457","LRP1"
"458","ZEB2"
"459","ME3"
"460","RP2"
"461","PRKCD"
"462","MARCH1"
"463","PDE4B"
"464","NECAP2"
"465","SIK2"
"466","MT-ND6"
"467","BAG4"
"468","SLC25A24"
"469","ATP6AP1"
"470","CTNNB1"
"471","LRPAP1"
"472","ANXA5"
"473","TMBIM1"
"474","NRIP1"
"475","INF2"
"476","BCAP31"
"477","CDC42EP3"
"478","TUBB6"
"479","USP3-AS1"
"480","LRRC8D"
"481","NFAM1"
"482","UNC93B1"
"483","ITGAX"
"484","SORT1"
"485","ANXA1"
"486","TMEM38B"
"487","CSF2RA"
"488","THUMPD1"
"489","SCP2"
"490","TTL"
"491","TMEM63A"
"492","PI4K2A"
"493","OSBPL1A"
"494","IRS2"
"495","LAT2"
"496","RAD51B"
"497","SHTN1"
"498","MAPKAPK3"
"499","NFKBID"
"500","PDGFC"
"501","TPK1"
"502","SPG21"
"503","NUPR1"
"504","TXN"
"505","TTC39B"
"506","RAB20"
"507","RGS12"
"508","CEP44"
"509","ARSB"
"510","SGPP1"
"511","TPP1"
"512","MLKL"
"513","HLA-B"
"514","KLHL6"
"515","C16orf70"
"516","UBASH3B"
"517","SH2B3"
"518","COMT"
"519","ADPGK"
"520","PPARD"
"521","ATP6V1B2"
"522","ARRB1"
"523","OAZ1"
"524","GK"
"525","TMEM51"
"526","CD37"
"527","TTC7A"
"528","SDC2"
"529","UBXN2B"
"530","SORBS3"
"531","RHOB"
"532","SH3BP5"
"533","TXNIP"
"534","VRK2"
"535","STX6"
"536","SLA"
"537","MAST2"
"538","ENO4"
"539","SH3BP2"
"540","ASAH1"
"541","DAB2"
"542","PTPN18"
"543","LIMK1"
"544","LILRB3"
"545","UBB"
"546","AKR1A1"
"547","ABAT"
"548","MX1"
"549","CD81"
"550","ITGAM"
"551","MTPN"
"552","DECR1"
"553","MYO1F"
"554","ATP9B"
"555","AKIRIN2"
"556","BACH1"
"557","SEPTIN9"
"558","MB21D2"
"559","CTSZ"
"560","TAGLN2"
"561","CD164"
"562","HIPK2"
"563","KLHL18"
"564","LAMP1"
"565","MYO9B"
"566","HNMT"
"567","SLC36A4"
"568","MOSPD2"
"569","HLA-DMB"
"570","C9orf72"
"571","CLN8"
"572","OPA3"
"573","CPB2-AS1"
"574","SAMD9L"
"575","APOE"
"576","PSME4"
"577","SPATA1"
"578","FERMT3"
"579","SCCPDH"
"580","SGMS2"
"581","SLC6A6"
"582","INSYN2B"
"583","GPD2"
"584","AZI2"
"585","ST3GAL2"
"586","AGFG1"
"587","LYN"
"588","RAB31"
"589","SLC25A13"
"590","ARAP1"
"591","VPS29"
"592","MTMR14"
"593","NEK6"
"594","SH3TC1"
"595","DMXL2"
"596","SEPTIN11"
"597","VAC14"
"598","ZCCHC2"
"599","M6PR"
"600","PAPSS1"
"601","LMNA"
"602","MSRA"
"603","TNS3"
"604","TIGAR"
"605","ADAP2"
"606","MIS18BP1"
"607","STAT5A"
"608","SERF2"
"609","PSAP"
"610","CFL1"
"611","ASAP1"
"612","YBX1"
"613","IL17RA"
"614","MBNL1-AS1"
"615","PARP12"
"616","CGAS"
"617","RAPGEF1"
"618","DISP1"
"619","NQO2"
"620","ARMC8"
"621","ARPC4"
"622","PRKCE"
"623","OGFRL1"
"624","EIF4A1"
"625","IRAK1"
"626","CD9"
"627","GPR137B"
"628","TTC33"
"629","TMLHE"
"630","MFSD14B"
"631","DLEU2"
"632","ITGA5"
"633","ARHGAP30"
"634","MLPH"
"635","HLA-C"
"636","MICAL1"
"637","ADAMTS6"
"638","CPED1"
"639","DOCK7"
"640","RAB11FIP1"
"641","PSMA7"
"642","WDFY2"
"643","PTPN9"
"644","GRB2"
"645","RAB5C"
"646","SQOR"
"647","ATP6V0C"
"648","ZNF592"
"649","PDGFD"
"650","SIPA1L2"
"651","SOAT1"
"652","KIAA1841"
"653","EPB41L3"
"654","RNF146"
"655","ANOS1"
"656","SUSD1"
"657","ENG"
"658","GUSB"
"659","DAPK1"
"660","PDE8A"
"661","RIN3"
"662","RTN4"
"663","PYGL"
"664","RNF13"
"665","NSMAF"
"666","MBOAT1"
"667","KDM1B"
"668","EHBP1L1"
"669","MYL6"
"670","FCGR2A"
"671","ARRDC3-AS1"
"672","RNPEP"
"673","ATG16L2"
"674","ABHD12"
"675","PIK3CB"
"676","DENND4B"
"677","TMED5"
"678","LCP1"
"679","FAM126A"
"680","GPX4"
"681","MCM9"
"682","CD44"
"683","LRMDA"
"684","TMC6"
"685","PLEKHB2"
"686","ARPC3"
"687","ZSWIM7"
"688","MAP7D1"
"689","PLEK"
"690","MS4A4A"
"691","HRH1"
"692","PITPNA"
"693","PLCB2"
