"","x"
"609","IRF2BP2"
"610","PTBP1"
"611","MXD4"
"612","TIMP3"
"613","RGS2"
"614","ATL3"
"615","COL12A1"
"616","EIF4G1"
"617","CTDSP2"
"618","COL18A1"
"619","COLGALT1"
"620","ARMCX3"
"621","PMP22"
"622","NONO"
"623","NPC2"
"624","VCP"
"625","DDR2"
"626","UBE2Z"
"627","MAP7D1"
"628","UBTF"
"629","HSPA1A"
"630","SERINC3"
"631","PDGFRA"
"632","SCARB2"
"633","HLA-C"
"634","CNN3"
"635","CCT6A"
"636","EDIL3"
"637","H2AFV"
"638","DSTN"
"639","ATP6V0B"
"640","RNF11"
"641","MTPN"
"642","SERINC1"
"643","LAMC1"
"644","LAMP2"
"645","RER1"
"646","GSTO1"
"647","SETD7"
"648","FKBP1A"
"649","PNRC1"
"650","COL4A2"
"651","ATP6V0C"
"652","PPA1"
"653","CPD"
"654","ARPC5"
"655","GNG12"
"656","ITGA2"
"657","MYLK"
"658","LAMB1"
"659","CMPK1"
"660","TMEM263"
"661","GNAS"
"662","SERBP1"
"663","NEXN"
"664","STEAP2"
"665","SPCS3"
"666","CSDE1"
"667","ANXA6"
"668","CDH11"
"669","TLN1"
"670","PRRC2A"
"671","SKP1"
"672","CBX3"
"673","ARL6IP5"
"674","LTBP1"
"675","ITGAV"
"676","TMEM248"
"677","TMED3"
"678","HSPG2"
"679","PLOD2"
"680","ARL4C"
"681","STRAP"
"682","RRBP1"
"683","ENAH"
"684","SQSTM1"
"685","ZYX"
"686","TRAM1"
"687","HNRNPUL2"
"688","APLP2"
"689","MAGED1"
"690","TPM1"
"691","SEC22B"
"692","TMEM43"
"693","YWHAB"
"694","LMNA"
"695","PRKAR1A"
"696","BMP1"
"697","DCBLD2"
"698","WDR82"
"699","PABPC4"
"700","MOB1A"
"701","DPYSL3"
"702","CDC42"
"703","ANP32B"
"704","SULF2"
"705","CLMP"
"706","SH3PXD2A"
"707","TMEM59"
"708","SF3B2"
"709","WARS"
"710","G3BP1"
"711","NFIC"
"712","RO60"
"713","C6orf89"
"714","LMO4"
"715","TOR1AIP2"
"716","DDB1"
"717","MPZL1"
"718","CCT4"
"719","HMGN1"
"720","FAM114A1"
"721","CBX5"
"722","NUCB2"
"723","EIF4H"
"724","ANTXR1"
"725","TGFBI"
"726","ADAMTS2"
"727","RAC1"
"728","GAS6"
"729","TNFRSF1A"
"730","CAV1"
"731","MAF"
"732","LAMA4"
"733","PLS3"
"734","PALLD"
"735","FGF7"
"736","ITGBL1"
"737","TKT"
"738","EMP1"
"739","PMEPA1"
"740","DPYSL2"
"741","SRSF3"
"742","YWHAG"
"743","KLF9"
"744","RHOA"
"745","ARPC1A"
"746","TGOLN2"
"747","USP22"
"748","DUSP1"
"749","RBX1"
"750","TXNDC5"
"751","CD164"
"752","FAM3C"
"753","TAPBP"
"754","ANXA2"
"755","SAR1A"
"756","ELK4"
"757","CDV3"
"758","MYO1C"
"759","CD99"
"760","GOLGA3"
"761","ST13"
"762","CTSL"
"763","SNX3"
"764","APOL6"
"765","SERP1"
"766","UHMK1"
"767","SMAD5"
"768","FGFR1"
"769","COPB2"
"770","TMEM123"
"771","GNAI2"
"772","MYH9"
"773","GOLIM4"
"774","HMGB1"
"775","PAFAH1B2"
"776","NIBAN2"
"777","DNAJC10"
"778","MORF4L1"
"779","BASP1"
"780","AHNAK"
"781","GNS"
"782","CALD1"
"783","CNBP"
"784","HEG1"
"785","SUPT16H"
"786","DNAJA1"
"787","XRCC6"
"788","CTTN"
"789","ATP6V0E1"
"790","SLC38A2"
"791","TENT5A"
"792","SPCS2"
"793","SYNCRIP"
"794","SELENOF"
"795","LASP1"
"796","KIRREL1"
"797","EIF2S3"
"798","CCNI"
"799","CTSC"
"800","WDR1"
"801","ZFP36"
"802","TRIOBP"
"803","CHMP3"
"804","MORF4L2"
"805","SLFN5"
"806","SCN7A"
"807","ITGA5"
"808","CLSTN1"
"809","PSAP"
"810","CHD4"
"811","SUB1"
"812","PURA"
"813","MTRNR2L12"
"814","CAP1"
"815","HSPA8"
"816","APP"
"817","KPNB1"
"818","CMTM6"
"819","PTP4A2"
"820","CLIC4"
"821","SH3GL1"
"822","IL1R1"
"823","MYH10"
"824","FOSL2"
"825","PALM2-AKAP2"
"826","HEXB"
"827","CCPG1"
"828","PTPRS"
"829","CYP7B1"
"830","TTYH3"
"831","GSN"
"832","ABI3BP"
"833","TPM3"
"834","ADAMTS12"
"835","ENG"
"836","BHLHE40"
"837","PPP1R15A"
"838","PLD3"
"839","ACTN1"
"840","CHD3"
"841","SFT2D2"
"842","SESN3"
"843","SEC62"
"844","SCP2"
"845","LIMA1"
"846","ACTR2"
"847","GRN"
"848","YWHAE"
"849","STOM"
"850","ATP1A1"
