"","x"
"108","RGS1"
"109","MSRA"
"110","PRKCA"
"111","SGK1"
"112","GALNT3"
"113","ST3GAL4"
"114","ACER3"
"115","PAK1"
"116","SAMSN1"
"117","TMEM154"
"118","PKIG"
"119","NBEA"
"120","RGS2"
"121","CTNNBL1"
"122","CKLF"
"123","LPCAT2"
"124","SLC44A1"
"125","NMT2"
"126","ZNF618"
"127","CPPED1"
"128","ALOX5"
"129","RNF130"
"130","PAG1"
"131","KCNQ1"
"132","B4GALT5"
"133","TNIK"
"134","BACE2"
"135","TCAIM"
"136","MAML3"
"137","SYAP1"
"138","NFE2L3"
"139","ZNF521"
"140","HPSE2"
"141","ATP8B4"
"142","TMEM255B"
"143","GSE1"
"144","JAKMIP2"
"145","ZNF704"
"146","PAQR5"
"147","TTC7B"
"148","INTS6L"
"149","MEIS2"
"150","EDIL3"
"151","ST7-AS2"
"152","ZNF462"
"153","IRS2"
"154","SUSD1"
"155","NTM"
"156","RPS6KA5"
"157","STXBP5"
"158","COBL"
"159","ARHGAP18"
"160","ARHGDIB"
"161","ST3GAL3"
"162","REPS1"
"163","PRR5"
"164","LMO4"
"165","AP1S3"
"166","PHF20"
"167","PARP4"
"168","ACSL4"
"169","ZNRF1"
"170","RAP1GAP2"
"171","TIAM1"
"172","KCNQ1OT1"
"173","TENT5A"
"174","TEC"
"175","TNFAIP8"
"176","PLA2G4A"
"177","PDE8A"
"178","ERG"
"179","ZNF445"
"180","SRGN"
"181","DACH1"
"182","ABHD17B"
"183","ATP2A3"
"184","PDE4A"
"185","CNST"
"186","RNF144A"
"187","SLC39A11"
"188","RASSF5"
"189","GNPTAB"
"190","CPM"
"191","PRAG1"
"192","CYTH3"
"193","CDCP1"
"194","VAV1"
"195","CTPS2"
"196","SEMA4D"
"197","CPEB4"
"198","COBLL1"
"199","SYTL2"
"200","ZBTB20-AS5"
"201","CCSER1"
"202","RANBP2"
"203","RAD51B"
"204","PARVB"
"205","RAPGEF2"
"206","VPS37B"
"207","KIF13B"
"208","IKZF3"
"209","TRIM24"
"210","MYO15B"
"211","MCTP1"
"212","ZNF331"
"213","ITPKB"
"214","ITPR1"
"215","MCTP2"
"216","TRERF1"
"217","ST7"
"218","TRAF5"
"219","TDRD3"
"220","SMYD3"
"221","DAB1"
"222","PLEKHA2"
"223","PROCR"
"224","EMILIN2"
"225","PBX1"
"226","MLPH"
"227","INSYN2B"
"228","FOSL2"
"229","CCDC92"
"230","HK2"
"231","CCDC18-AS1"
"232","ATP1B3"
"233","TTC39B"
"234","GABPB1"
"235","FARP2"
"236","MARCH8"
"237","FBXO34"
"238","AGAP1"
"239","CHD7"
"240","HDAC4"
"241","GRAMD4"
"242","ABCC1"
"243","ARHGAP15"
"244","NUTM2A-AS1"
"245","BMPR1A"
"246","IL4R"
"247","RIN3"
"248","TBC1D14"
"249","IPO9-AS1"
"250","AKNA"
"251","JARID2"
"252","SH2B3"
"253","CACNA2D1"
"254","DEPDC5"
"255","NBAS"
"256","RHOBTB3"
"257","A2M"
"258","TRAF3IP3"
"259","MITF"
"260","RPA3"
"261","C22orf34"
"262","PALM2-AKAP2"
"263","CD82"
"264","PPARD"
"265","GAS7"
"266","BNC2"
"267","MRPS28"
"268","INPP5A"
"269","PLAUR"
"270","FOXP1"
"271","CERS4"
"272","MIR29B2CHG"
"273","EFCAB13"
"274","ANKRD27"
"275","EXOC6B"
"276","MSI2"
"277","DENND11"
"278","AGPS"
"279","WDFY2"
"280","TSIX"
"281","DNAJC9"
"282","PBX3"
"283","VAV3"
"284","ANKRD44"
"285","MAPK6"
"286","FBRSL1"
"287","PSTPIP2"
"288","PHTF2"
"289","WWC3"
"290","PLIN2"
"291","STIM2"
"292","SLC11A2"
"293","CRBN"
"294","DISP1"
"295","RASSF2"
"296","TP53BP1"
"297","DROSHA"
"298","GLRX"
"299","LAPTM4A"
"300","FMNL3"
"301","MAT2A"
"302","TG"
"303","MAPK1"
"304","TMOD3"
"305","KLHL6"
"306","AKAP13"
"307","SKAP1"
"308","LYST"
"309","CD84"
"310","TMLHE-AS1"
"311","FAM222B"
"312","BTBD10"
"313","CCDC18"
"314","DENND1B"
"315","IL3RA"
"316","SGPP1"
"317","LRMDA"
"318","RAI1"
"319","CREM"
"320","GAB3"
"321","FAR2"
"322","LEPROTL1"
"323","ESR2"
"324","DOCK10"
"325","NAALADL2"
"326","GBE1"
"327","CPB2-AS1"
"328","IL18"
"329","ZBTB20"
"330","CDRT4"
"331","CAMK2G"
"332","PRKCB"
"333","AP3S1"
"334","OSTF1"
"335","IQGAP2"
"336","IDS"
"337","TRIO"
"338","SLC10A7"
"339","BANP"
"340","PLPP1"
"341","CHKA"
"342","WDR41"
"343","PROS1"
"344","TPST2"
"345","JPX"
"346","BABAM2"
"347","ABCD3"
"348","PIK3CA"
"349","DPY19L1"
"350","TLE3"
"351","HERC3"
"352","PRKN"
"353","LCP2"
"354","SNX29"
"355","NRIP1"
"356","MANBA"
"357","EEFSEC"
"358","TSC22D3"
"359","CLCN3"
"360","TVP23C"
"361","SLC39A10"
"362","CCNH"
"363","PTPN22"
"364","RIC1"
"365","TBL1X"
"366","ALG13"
"367","ARAP1"
"368","BMERB1"
"369","NAV1"
"370","SLC2A3"
"371","CMTM7"
"372","NR3C1"
"373","PRKD3"
"374","ZMIZ1"
"375","XYLT1"
"376","ELMO1"
"377","MTM1"
"378","NUTM2B-AS1"
"379","PRIM2"
"380","CHPT1"
"381","RNASEH2B"
"382","MVB12B"
"383","HS2ST1"
"384","SWAP70"
"385","ELOVL5"
"386","CHST11"
"387","ARID1B"
"388","PLD1"
"389","ANXA11"
"390","KCTD20"
"391","COL18A1"
"392","LENG9"
"393","RUNX2"
"394","ARHGAP25"
"395","SH3KBP1"
"396","NBDY"
"397","NME7"
"398","MECP2"
"399","ZFYVE28"
"400","SEPTIN2"
"401","OXR1"
"402","RAB11A"
"403","CSNK1D"
"404","WDR27"
"405","CCND3"
"406","MIER1"
"407","ARNTL"
"408","ZEB2"
