"","x"
"583","CYBC1"
"584","PAXIP1"
"585","SYT17"
"586","PTK2"
"587","ZBTB44"
"588","INPP5F"
"589","CAMK2D"
"590","CTPS2"
"591","TCHP"
"592","CEP57"
"593","OVOL2"
"594","MIOS"
"595","UGGT1"
"596","PARP1"
"597","MIATNB"
"598","FGD6"
"599","TBC1D4"
"600","SIPA1L3"
"601","KLHL42"
"602","MTERF4"
"603","HLA-DRB1"
"604","LNPEP"
"605","CLPTM1"
"606","RBBP8"
"607","CEP97"
"608","TMEM131"
"609","G2E3-AS1"
"610","C11orf80"
"611","ELP3"
"612","ARHGAP17"
"613","CUX1"
"614","TFB1M"
"615","HMGN1"
"616","SCLT1"
"617","ECT2"
"618","IDH2"
"619","LRP5L"
"620","SNX5"
"621","ARHGEF7"
"622","ZNF429"
"623","EXOG"
"624","FNBP1"
"625","TIAM1"
"626","SMARCA4"
"627","PIK3CD"
"628","SREBF2"
"629","ITGAL"
"630","KMO"
"631","SLC1A4"
"632","KIF3B"
"633","USP34"
"634","SLC7A6"
"635","MTFR1"
"636","RC3H2"
"637","SEMA4A"
"638","SLC30A6"
"639","ITSN2"
"640","CTCF"
"641","EHMT1"
"642","GPAT4"
"643","ZC4H2"
"644","CSK"
"645","GTPBP2"
"646","G2E3"
"647","UBE2O"
"648","PACS1"
"649","WDR36"
"650","SHANK2"
"651","DBF4"
"652","MPHOSPH9"
"653","TOB2"
"654","RELB"
"655","RTTN"
"656","RAB11A"
"657","MGME1"
"658","NR1H2"
"659","TRAK1"
"660","ZNF721"
"661","SENP1"
"662","SYNE3"
"663","GCNT1"
"664","APIP"
"665","NDE1"
"666","RFX3-AS1"
"667","BRWD1"
"668","SYBU"
"669","STX18-AS1"
"670","ACTR3"
"671","R3HDM1"
"672","SPAG16"
"673","PPM1K"
"674","ALOX5"
"675","SUZ12"
"676","MSI2"
"677","DENND4A"
"678","PDE7A"
"679","RBBP4"
"680","PRKRIP1"
"681","IKZF1"
"682","DMXL1"
"683","TRIM26"
"684","MARF1"
"685","UBE2G1"
"686","ZHX2"
"687","BTNL9"
"688","FMNL3"
"689","FAM241A"
"690","CLIC4"
"691","CASTOR3"
"692","MTOR"
"693","RCSD1"
"694","RPRD1B"
"695","ZNF718"
"696","BICD2"
"697","SDAD1"
"698","CLEC2D"
"699","TNFAIP8"
"700","SGCE"
"701","EMC3"
"702","PSD4"
"703","DIMT1"
"704","ZNF552"
"705","CEP192"
"706","EPS15L1"
"707","MAML3"
"708","LIPE-AS1"
"709","GKAP1"
"710","CLPTM1L"
"711","TMPO"
"712","FAM53B"
"713","DIPK1A"
"714","ACO2"
"715","EIF2AK3"
"716","RHBDF2"
"717","LAMTOR5-AS1"
"718","LPXN"
"719","DOCK2"
"720","SMC6"
"721","MYO19"
"722","SLC7A6OS"
"723","BPTF"
"724","NONO"
"725","TANK"
"726","PDIA4"
"727","TMEM123"
"728","MDM4"
"729","PSIP1"
"730","CDK5RAP2"
"731","TESK2"
"732","CBWD1"
"733","CCDC141"
"734","ACAP2"
"735","PTRH2"
"736","RHBDD1"
"737","STIM2"
"738","INPP5B"
"739","MAP2"
"740","PRKCD"
"741","ZBED5"
"742","PARN"
"743","ZBTB8OS"
"744","COG4"
"745","FAM214A"
"746","NUP155"
"747","ATG4B"
"748","UBE2R2"
"749","IARS"
"750","METTL21A"
"751","REL"
"752","PTPRC"
"753","CEP135"
"754","CYFIP2"
"755","PIGF"
"756","SUGCT"
"757","ACADM"
"758","TGIF2"
"759","ARHGAP25"
"760","RFWD3"
"761","ZNF346"
"762","TFEB"
"763","SPPL2B"
"764","PPP2CA"
"765","CDK13"
"766","GMPS"
"767","ZNF814"
"768","TRANK1"
"769","CLCN6"
"770","GM2A"
"771","PTK2B"
"772","WASHC4"
"773","PARM1"
"774","MIS18BP1"
"775","ITGAE"
"776","XYLT1"
"777","ZFAND6"
"778","KLHL29"
"779","SLC38A1"
"780","AGGF1"
"781","ARHGDIB"
"782","TAPT1"
"783","MGLL"
"784","UBTF"
"785","MOB1A"
"786","RASSF3"
"787","PRKDC"
"788","NAA38"
"789","MALT1"
"790","ARID2"
"791","MDFIC"
"792","TARBP1"
"793","FOXO1"
"794","CEP120"
"795","SAE1"
"796","ABTB2"
"797","TRIM37"
"798","TUBB"
"799","TTF1"
"800","DUS2"
"801","DENND4B"
"802","GTF2A1"
"803","YIPF4"
"804","UBE2E1"
"805","CCDC88A"
"806","ZNF124"
"807","RRM2B"
"808","ELK4"
"809","HERC4"
"810","ELK3"
"811","DLEU2"
"812","HLA-DPA1"
"813","ST3GAL2"
"814","TTC13"
"815","CDK6"
"816","RUBCN"
"817","SNX19"
"818","TNK2"
"819","LDAH"
"820","PUDP"
"821","DTNBP1"
"822","FANCC"
"823","DNAH3"
"824","SLC23A2"
"825","VAV1"
"826","CBX5"
"827","ADNP"
"828","EZR"
"829","ABHD17B"
"830","MFSD6"
"831","POLG2"
"832","EDRF1"
"833","STK40"
"834","MARCH1"
"835","KIF9-AS1"
"836","ATM"
"837","LANCL1"
"838","HDAC7"
"839","FAF1"
"840","MLH1"
"841","CYBA"
"842","GFOD1"
"843","RAP2A"
"844","DOCK8"
"845","DRAM2"
"846","SLX4IP"
"847","GSTCD"
"848","SEC62"
"849","SCAF8"
"850","RB1"
"851","RPS21"
"852","HLA-DRA"
"853","CBL"
"854","ZNF518A"
"855","ITPR3"
"856","GTDC1"
"857","SMG7"
"858","RIC8B"
"859","MICU2"
"860","ATP8B1"
"861","HMGB2"
"862","ENTPD1-AS1"
"863","BCL2L13"
"864","CEP85L"
"865","NRF1"
"866","ARSB"
"867","JADE1"
"868","PRKCE"
"869","AZIN1"
"870","SEC13"
"871","GAS5"
"872","CMC2"
"873","USP24"
"874","DENND6A-AS1"
"875","C2CD3"
"876","CHD7"
"877","CEPT1"
"878","CCDC88C"
"879","COBLL1"
"880","DPP8"
"881","MCUB"
"882","SMAP2"
"883","FAM13B"
"884","AIG1"
"885","EIF2S3"
"886","TLE4"
"887","GDI2"
"888","NAB1"
"889","PRDM2"
"890","LRRC8D"
"891","TRIM13"
"892","PCED1B"
"893","ARL6IP6"
"894","PNPLA7"
"895","LSM14A"
"896","SLC25A40"
"897","LPIN1"
"898","EIF4ENIF1"
"899","TMX1"
"900","PMS1"
"901","RAB3GAP1"
"902","SETDB1"
"903","IFT80"
"904","EDEM1"
"905","SYTL2"
"906","PPP3CC"
"907","TEX10"
"908","SRP19"
"909","ZNF141"
"910","SEPTIN6"
"911","CERS4"
"912","BICRAL"
"913","NVL"
"914","VIRMA"
"915","LRCH1"
"916","RABGEF1"
"917","DOCK9"
"918","CKAP5"
"919","METAP2"
"920","SEC14L1"
"921","PPP1R16B"
"922","KIAA1958"
"923","CNST"
"924","HTT"
"925","LIN52"
"926","PABPC1"
"927","HMGB1"
"928","CCDC6"
"929","WDPCP"
"930","CHMP3"
"931","NUP133"
"932","ZNF276"
"933","NUP50"
"934","PTEN"
"935","ANGPT2"
"936","UBR5"
"937","SGK1"
"938","METTL25"
"939","KIAA0355"
"940","COA1"
"941","SELENOT"
"942","ASH2L"
"943","SMAD5"
"944","MAP2K1"
"945","CLSTN1"
"946","LYN"
"947","TM9SF2"
"948","ST14"
"949","VOPP1"
"950","SETD2"
"951","LSM8"
"952","KYAT3"
"953","SRSF2"
"954","CEP152"
"955","MAU2"
"956","GRB2"
"957","RNF144B"
"958","STRADA"
"959","UTY"
"960","NUCKS1"
"961","PELI1"
"962","PIKFYVE"
"963","SCAF4"
"964","MED14"
"965","ATF6B"
"966","NFYC"
"967","PSMD5"
"968","ERAP2"
"969","OSBPL9"
"970","LHFPL6"
"971","WDTC1"
"972","S100PBP"
"973","CASD1"
"974","SFI1"
