"","x"
"196","CASC15"
"197","FRAS1"
"198","SMTN"
"199","MRC2"
"200","C2orf27A"
"201","ITGA8"
"202","ZCCHC24"
"203","PAPLN"
"204","BOC"
"205","MGP"
"206","PTK7"
"207","KIRREL1"
"208","LAMA4"
"209","GRIK4"
"210","SVEP1"
"211","IGF1"
"212","TIMP1"
"213","PRKD1"
"214","PLSCR4"
"215","ARHGAP20"
"216","EDIL3"
"217","MAOB"
"218","GPX3"
"219","NAV3"
"220","PDPN"
"221","ST6GALNAC5"
"222","THBS1"
"223","TPM2"
"224","MSC-AS1"
"225","RNF152"
"226","LTBP1"
"227","GFPT2"
"228","SERPING1"
"229","CCN2"
"230","ADAMTS1"
"231","GHR"
"232","RERG"
"233","PODN"
"234","PALLD"
"235","DCLK1"
"236","TMEM108"
"237","ZNF521"
"238","LSAMP"
"239","RARRES1"
"240","TMEM200A"
"241","PRKG1"
"242","NTNG1"
"243","NHS"
"244","AFAP1"
"245","SEPTIN11"
"246","ABCA6"
"247","IGFBP4"
"248","NEXN"
"249","DLG2"
"250","SERPINE2"
"251","ITGB5"
"252","TPM1"
"253","IRS1"
"254","DNM1"
"255","FBLIM1"
"256","SNED1"
"257","CFH"
"258","COL6A6"
"259","PTGIS"
"260","SDK2"
"261","CKAP4"
"262","FAT4"
"263","SRPX2"
"264","CNN3"
"265","ADARB1"
"266","PLA2R1"
"267","LMCD1-AS1"
"268","TAGLN"
"269","PDLIM7"
"270","LPAR1"
"271","GASK1A"
"272","SETBP1"
"273","TSHZ2"
"274","SELENOP"
"275","MYL9"
"276","ABCA9"
"277","CRISPLD2"
"278","NR2F2"
"279","CDH13"
"280","NID1"
"281","DTWD1"
"282","DOK6"
"283","EFEMP1"
"284","KAZN"
"285","MFGE8"
"286","COL24A1"
"287","SCN7A"
"288","DTNA"
"289","NFASC"
"290","ABCA9-AS1"
"291","SYNPO2"
"292","MYO10"
"293","MYH10"
"294","MAGI2-AS3"
"295","PDLIM5"
"296","MTSS2"
"297","MIR100HG"
"298","TNFRSF19"
"299","HSPA5"
"300","SPRY1"
"301","ADGRA3"
"302","TLN2"
"303","EVC"
"304","CYP1B1-AS1"
"305","FAM20C"
"306","SH3PXD2A"
"307","PTPRS"
"308","PDE3A"
"309","SOX4"
"310","CDC14B"
"311","FLG-AS1"
"312","TGM2"
"313","SLC39A14"
"314","FBXL7"
"315","SOD2"
"316","LGR4"
"317","SLC38A2"
"318","TSPAN9"
"319","NNMT"
"320","PBX1"
"321","ATF3"
"322","TMEM45A"
"323","MAP1B"
"324","PTPDC1"
"325","STXBP4"
"326","NPAS2"
"327","COL18A1"
"328","KREMEN1"
"329","COL21A1"
"330","RHOBTB3"
"331","ROR1"
"332","ANK2"
"333","LURAP1L"
"334","INHBA"
"335","LAMC1"
"336","IGF2BP2"
"337","KANK2"
"338","RECK"
"339","JAM3"
"340","SLC25A27"
"341","USP53"
"342","ARMC9"
"343","ABI3BP"
"344","MICU3"
"345","NR2F2-AS1"
"346","HECTD2"
"347","SAMD5"
"348","FGF14"
"349","PKIG"
"350","MSRB3"
"351","RCN1"
"352","EPB41L2"
"353","FBLN5"
"354","FLRT2"
"355","IFITM3"
"356","SPON2"
"357","YAP1"
"358","APBB2"
"359","ALDH1L2"
"360","TRHDE"
"361","MAGI2"
"362","VCAN"
"363","NR4A3"
"364","MPDZ"
"365","GLIS3"
"366","PTMS"
"367","FMO2"
"368","FAM114A1"
"369","MAMDC2"
"370","FAS"
"371","PGAP1"
"372","ENPP2"
"373","TPST1"
"374","PLEKHA4"
"375","LRIG3"
"376","TMEM176B"
"377","UACA"
"378","PLS3"
"379","PDE5A"
"380","GULP1"
"381","DIP2C"
"382","ROBO2"
"383","NFIX"
"384","DENND2A"
"385","SH3PXD2B"
"386","RORA"
"387","FGFR1"
"388","CAVIN1"
"389","MICALL2"
"390","PHLDB1"
"391","DCBLD1"
"392","LIMA1"
"393","PALM2-AKAP2"
"394","RNF217"
"395","PRRG1"
"396","FERMT2"
"397","AOPEP"
"398","TRPC1"
"399","FAT1"
"400","RIPOR3"
"401","MTHFD1L"
"402","TSHZ3"
"403","ASAP3"
"404","PLPP1"
"405","DLG5"
"406","REV3L"
"407","IGFBP7"
"408","PHLDB2"
"409","CHSY3"
"410","ITGA2"
"411","INTU"
"412","POT1"
"413","FIGN"
"414","PKD2"
"415","NIPAL2"
"416","NRP1"
"417","GSE1"
"418","VGLL4"
"419","OSMR-AS1"
"420","TWIST2"
"421","LURAP1L-AS1"
"422","ARHGAP6"
"423","DYNC2H1"
"424","CRIM1"
"425","SRGAP1"
"426","PTPRD"
"427","MCC"
"428","CYBRD1"
"429","STON2"
"430","EVC2"
"431","ACTN1"
"432","MARC2"
"433","C1RL"
"434","TASP1"
"435","ST3GAL4"
"436","ABCA8"
"437","CHN1"
"438","MAP4K4"
"439","TIMP2"
"440","HSPB1"
"441","PARVA"
"442","NFIL3"
"443","TEAD1"
"444","RBMS3"
"445","GJA1"
"446","KALRN"
"447","PPFIBP1"
"448","OSBPL8"
"449","CALU"
"450","MYO16"
"451","ZFP36L1"
"452","TRAM2"
"453","LTBP3"
"454","ANTXR2"
"455","TOX2"
"456","COL4A1"
"457","SORCS2"
"458","COL8A1"
"459","SH3D19"
"460","ITGB8"
"461","ZNF618"
"462","PLCB4"
"463","JAG1"
"464","SYNJ2"
"465","TTC28"
"466","ZCCHC14"
"467","DST"
"468","DYNC2LI1"
"469","GLRX"
"470","DPH6-DT"
"471","PLEKHA5"
"472","BX284613.2"
"473","MT2A"
"474","PMP22"
"475","P4HA3"
"476","ZFPM2"
"477","ACSS3"
"478","PRICKLE2"
"479","NPAS3"
"480","PTPRG"
"481","AUH"
"482","METTL7A"
"483","ZNF532"
"484","CECR2"
"485","LAPTM4A"
"486","SERPINE1"
"487","BCL6"
"488","UAP1"
"489","PPIB"
"490","CTTN"
"491","DDAH1"
"492","CACNA1D"
"493","LRP1"
"494","ADAMTS9-AS2"
"495","SMARCA1"
"496","MAN1C1"
"497","TANC1"
"498","RBFOX2"
"499","SEMA3C"
"500","PCSK5"
"501","MORF4L2"
"502","ADAMTS2"
"503","SLC16A1-AS1"
"504","PRELID2"
"505","NCKAP1"
"506","PXDN"
"507","SUCLG2-AS1"
"508","FOXO1"
"509","PTS"
"510","ELN"
"511","TXNRD1"
"512","MORC4"
"513","MIR99AHG"
"514","GBP1"
"515","MAMDC2-AS1"
"516","SEC24D"
"517","FHL1"
"518","NINL"
"519","CLSTN3"
"520","RBMS3-AS2"
"521","ITGAV"
"522","VCAN-AS1"
"523","FAM155A"
"524","ETV1"
"525","TBC1D19"
"526","FAM110B"
"527","KCTD3"
"528","CBLB"
"529","NEGR1"
"530","ABCA10"
"531","TULP3"
"532","NFIB"
"533","MPZL1"
"534","MEIS2"
"535","RPL37"
"536","P4HA1"
"537","NORAD"
"538","RUNX2"
"539","PXDC1"
"540","PRSS23"
"541","PDGFD"
"542","NEBL"
"543","DDIT4"
"544","TSC22D1"
"545","AKAP12"
"546","PLXDC2"
"547","KIZ"
"548","CHSY1"
"549","STXBP5"
"550","GAS7"
"551","ZMAT3"
"552","VAV2"
"553","IL16"
"554","SSBP2"
"555","TCF4"
"556","ELL2"
"557","GOLM1"
"558","ARHGEF10"
"559","SH3RF3"
"560","DCBLD2"
"561","ABCC9"
"562","CDK14"
"563","TGFBR1"
"564","CD82"
"565","TPM4"
"566","EEF1A1"
"567","RNF180"
"568","KCNT2"
"569","TCAF1"
"570","SHC3"
"571","MARCKS"
"572","PARD3B"
"573","KIAA1324L"
"574","NAV1"
"575","AXL"
"576","RNF24"
"577","NAMPT"
"578","CTDSPL"
"579","NEDD4"
"580","SPARCL1"
"581","KLF9"
"582","SESN3"
"583","STAMBPL1"
"584","SEC22B"
"585","CPD"
"586","SOBP"
"587","PBX3"
"588","TTC23"
"589","RPL37A"
"590","STK38L"
"591","MFSD4B"
"592","SCARB2"
"593","PSD3"
"594","PTK2"
"595","SPATS2L"
"596","ACVR2A"
"597","CEP112"
"598","COL4A2"
"599","ZNF608"
"600","PDE4DIP"
"601","ZBTB7C"
"602","SQSTM1"
"603","ATP9A"
"604","IPO9-AS1"
"605","DMD"
"606","CAMSAP2"
"607","RPL13"
"608","ZFAND5"
"609","CEBPD"
"610","DAAM1"
"611","PDIA5"
"612","AF117829.1"
"613","C3"
"614","CTDSP2"
"615","ANKRD10"
"616","MAP3K20"
"617","MIR34AHG"
"618","WTAP"
"619","HIF1A"
"620","TNKS1BP1"
"621","ELOA-AS1"
"622","IFT81"
"623","GBE1"
"624","SNHG5"
"625","CLIP2"
"626","OSBPL9"
"627","FAM126A"
"628","GNG12"
"629","SLC19A2"
"630","HS2ST1"
"631","UBC"
"632","TIMP3"
"633","BMERB1"
"634","ATP2A2"
"635","SNAPC1"
"636","NAV2"
"637","VMP1"
"638","ZFPM2-AS1"
"639","PLAGL1"
"640","PGM3"
"641","GRB10"
"642","KITLG"
"643","BMPR1A"
"644","ZEB1"
"645","PEAK1"
"646","QSOX1"
"647","RUNX1"
