"","x"
"575","RSPH3"
"576","RFX2"
"577","HS6ST2"
"578","CELSR1"
"579","EFCAB11"
"580","TTC21B-AS1"
"581","DSP"
"582","CKB"
"583","DUSP18"
"584","FBXO16"
"585","WDR92"
"586","TTC12"
"587","INTU"
"588","LRRC27"
"589","WDR60"
"590","JPT2"
"591","NTN1"
"592","SUSD4"
"593","P4HTM"
"594","PTPRN2"
"595","TUSC3"
"596","UBE3D"
"597","CSPP1"
"598","CC2D2A"
"599","SLC6A16"
"600","BBS9"
"601","IRX3"
"602","IQCE"
"603","NELL2"
"604","ANKRD42"
"605","ARHGEF28"
"606","TMC4"
"607","SOX2-OT"
"608","CEP83"
"609","TAPT1-AS1"
"610","DNAJA4"
"611","FAM185A"
"612","KCNN3"
"613","HHAT"
"614","BAALC-AS1"
"615","IFT122"
"616","STEAP3"
"617","KIF3A"
"618","ATP2C2"
"619","TMPRSS4"
"620","POMGNT1"
"621","CIB1"
"622","SPATA6"
"623","BICDL2"
"624","CYP4X1"
"625","WDR19"
"626","RBKS"
"627","CCDC125"
"628","STAG3"
"629","CLDN4"
"630","BTBD3"
"631","MYEF2"
"632","CP"
"633","SYDE2"
"634","NME7"
"635","AF107885.2"
"636","FAM174A"
"637","FTO"
"638","KIAA1324"
"639","TTC8"
"640","SLC35E4"
"641","SPATA7"
"642","GRAMD1C"
"643","SMYD2"
"644","RUVBL2"
"645","C12orf75"
"646","PLIN5"
"647","NUCB2"
"648","ATP5IF1"
"649","ODF2"
"650","SPATA13"
"651","TUBA1A"
"652","MUC20"
"653","IFT52"
"654","CCP110"
"655","EYA2"
"656","IL20RA"
"657","CYB561"
"658","CASZ1"
"659","PITPNM3"
"660","RHOXF1-AS1"
"661","SRI"
"662","SYNGAP1-AS1"
"663","EFCAB7"
"664","HSPA4L"
"665","ERGIC3"
"666","MINDY4"
"667","ATP9A"
"668","LGR4"
"669","ENO4"
"670","DDR1"
"671","IFT74"
"672","REEP1"
"673","LAMC2"
"674","SNCAIP"
"675","MID1"
"676","TSPOAP1"
"677","PALMD"
"678","IGFBP5"
"679","CDKL3"
"680","IFT140"
"681","ENOX1"
"682","KLF3-AS1"
"683","POU2AF1"
"684","CLMN"
"685","ZFHX2-AS1"
"686","SH3BGRL2"
"687","GET1"
"688","C1D"
"689","BASP1"
"690","ELF3"
"691","COQ4"
"692","SYNGAP1"
"693","WDPCP"
"694","WLS"
"695","PLXNB1"
"696","SLC25A29"
"697","EXTL2"
"698","CMTM4"
"699","ACKR4"
"700","MARK1"
"701","FSD1L"
"702","P4HA2"
"703","TBC1D8"
"704","GCLC"
"705","MROH7"
"706","CCDC171"
"707","ODF2L"
"708","ALMS1"
"709","TOGARAM1"
"710","IRAK1BP1"
"711","MAP3K13"
"712","COQ8B"
"713","EML5"
"714","SOX6"
"715","B4GALNT3"
"716","MPDZ"
"717","CCDC57"
"718","KIF9-AS1"
"719","EHF"
"720","MTSS2"
"721","CERS4"
"722","TMEM173"
"723","ZNF709"
"724","FRK"
"725","PGM2L1"
"726","NCALD"
"727","CNNM2"
"728","APOO"
"729","GNAL"
"730","C11orf49"
"731","ANKRD26"
"732","C5AR1"
"733","UPP2"
"734","IFT43"
"735","ARHGEF38"
"736","PTPRU"
"737","SLC4A8"
"738","WFDC2"
"739","SPIRE2"
"740","MIPOL1"
"741","DYNC2LI1"
"742","PTPRF"
"743","IFT80"
"744","ZSCAN5A"
"745","IK"
"746","GOLM1"
"747","CYP4B1"
"748","SPPL2B"
"749","CATSPERE"
"750","RIC3"
"751","CD59"
"752","COBL"
"753","RARB"
"754","MYO5B"
"755","GALNS"
"756","AGR3"
"757","SLC7A2"
"758","HVCN1"
"759","NELFA"
"760","PER2"
"761","WDR3"
"762","PPP1R7"
"763","CEP89"
"764","PACRGL"
"765","HS3ST1"
"766","IGF2BP2"
"767","UBAC1"
"768","CUBN"
"769","FAM13C"
"770","BAIAP2L1"
"771","RGS3"
"772","PLEKHA7"
"773","SSBP4"
"774","CEP162"
"775","IL16"
"776","RCAN3"
"777","PHLPP1"
"778","WDR27"
"779","GPM6B"
"780","TTLL7"
"781","MDM1"
"782","AGBL3"
"783","DHRS9"
"784","ARFGEF3"
"785","PIGR"
"786","SDK1"
"787","OVOL2"
"788","ARMC9"
"789","GEMIN8"
"790","TTLL5"
"791","ZC2HC1A"
"792","CALM1"
"793","RBM38"
"794","EDDM13"
"795","CHCHD6"
"796","TMEM154"
"797","AGR2"
"798","LRRC4"
"799","SPOCK1"
"800","DTX2"
"801","IGF1R"
"802","PLCB4"
"803","NPHP4"
"804","RFX3-AS1"
"805","BCAS3"
"806","TTC5"
"807","RINT1"
"808","SCO2"
"809","RPGR"
"810","LRRC36"
"811","GRAMD2A"
"812","TDRP"
"813","PLS1"
"814","TMEM68"
"815","SLC25A21"
"816","FAM227B"
"817","ZRANB2-AS2"
"818","PATL2"
"819","ADGRV1"
"820","CDON"
"821","KIAA1522"
"822","WWC1"
"823","EVA1C"
"824","GRAMD2B"
"825","MAK"
"826","FGFR1OP"
"827","CUEDC1"
"828","FAM13A"
"829","CPLANE1"
"830","PKIG"
"831","SCAMP4"
"832","FAAH2"
"833","PRICKLE2"
"834","GOLPH3L"
"835","PZP"
"836","BBS4"
"837","RNF213-AS1"
"838","QTRT2"
"839","ZNF664"
"840","PPP4R4"
"841","DAB1"
"842","RAB40C"
"843","ME3"
"844","MED25"
"845","ARHGAP42"
"846","CEP290"
"847","FGF13"
"848","ESR2"
"849","EPHX1"
"850","METTL7A"
"851","TRDMT1"
"852","GFOD2"
"853","GLIS3"
"854","GALNT3"
"855","RNF43"
"856","WARS2-AS1"
"857","PLEKHA5"
"858","PCLO"
"859","LRIG1"
"860","DGKH"
"861","IFT57"
"862","CFAP36"
"863","NEK1"
"864","BDNF-AS"
"865","MAP1B"
"866","FAM184A"
"867","ZKSCAN7-AS1"
"868","KIAA1549"
"869","SAMD12-AS1"
"870","PROS1"
"871","MT-ND2"
"872","ITGB8"
"873","XPNPEP3"
"874","ACOT11"
"875","CEP112"
"876","DENND2C"
"877","RAVER2"
"878","MRPL33"
"879","MT-ND5"
"880","ABCA5"
"881","PRRG4"
"882","RAD51B"
"883","SCIMP"
"884","DNAJC10"
"885","STS"
"886","CDC14B"
"887","TOX3"
"888","ERBB2"
"889","KLHL28"
"890","NRXN3"
"891","TOB1"
"892","NUP50-DT"
"893","TBC1D32"
"894","CEP97"
"895","TMBIM6"
"896","STYXL1"
"897","KIAA1217"
"898","ANKRD23"
"899","GEMIN7-AS1"
"900","TBC1D19"
"901","ANAPC4"
"902","DHCR24"
"903","KRT8"
"904","PTPN3"
"905","TMEM91"
"906","ANK3"
"907","NUDC"
"908","PSMG4"
"909","SLC26A5"
"910","SLC22A23"
"911","DNAAF5"
"912","BBS1"
"913","ECI2"
"914","PCDH7"
"915","C3orf52"
"916","ACAA1"
"917","SYNE1"
"918","AZIN1"
"919","GNA11"
"920","KAZN"
"921","HIPK1"
"922","DLEU7"
"923","EML1"
"924","FAM160A1"
"925","CLDN7"
"926","MNAT1"
"927","NDFIP2"
"928","NEK4"
"929","UNC93B1"
"930","SCGB2B2"
"931","CASTOR3"
"932","KIAA1958"
"933","AMPD3"
"934","SIDT1"
"935","EIF1B-AS1"
"936","NAALADL2"
"937","MAGI1-AS1"
"938","CEP164"
"939","NEGR1"
"940","ESRP1"
"941","FMO5"
"942","PCSK6"
"943","GPR135"
"944","POC5"
"945","CCDC65"
"946","GULP1"
"947","LCLAT1"
"948","ABCC6"
"949","PGAP1"
"950","MYH14"
"951","MZF1"
"952","HULC"
"953","RALGPS1"
"954","LRRC69"
"955","AIG1"
"956","C2CD3"
"957","COLQ"
"958","HADH"
"959","POLD3"
"960","PHC1"
"961","ALOX12-AS1"
"962","KIAA0753"
"963","EPB41L4A"
"964","CLU"
"965","SQLE"
"966","KIAA1671"
"967","MAP7"
"968","KANSL1L"
"969","SUMO1"
"970","PKD1"
"971","COG7"
"972","AFDN"
"973","PIGU"
"974","NDUFAF6"
"975","NIPSNAP2"
"976","MT-ND3"
"977","CGN"
"978","ABCC5"
"979","CATSPER2"
"980","CHL1"
"981","CCDC66"
"982","CEP44"
"983","ZSCAN18"
"984","PHTF1"
"985","PPL"
"986","STXBP4"
"987","EXPH5"
"988","EDA"
"989","KIF3B"
"990","CNTRL"
"991","SELENOW"
"992","TENM4"
"993","BICC1"
"994","ZDHHC13"
"995","AQP3"
"996","USP54"
"997","SOBP"
"998","MYO5C"
"999","UGDH-AS1"
"1000","PAK4"
