"","x"
"171","ATM"
"172","MCOLN2"
"173","PRKCB"
"174","C5orf56"
"175","TPST2"
"176","DGKZ"
"177","AGK"
"178","CERS4"
"179","ZFYVE28"
"180","ID2"
"181","PTPN4"
"182","ADGRE5"
"183","GAB3"
"184","CD53"
"185","SYNE2"
"186","CYTIP"
"187","ARHGEF1"
"188","GNPTAB"
"189","NUP210"
"190","TMEM181"
"191","PXN"
"192","ATP8B4"
"193","ARHGAP30"
"194","RABGAP1L"
"195","SACM1L"
"196","CPB2-AS1"
"197","CDC42SE1"
"198","PIK3AP1"
"199","CCND2"
"200","ZC3HAV1"
"201","BTG1"
"202","CYBA"
"203","LNPEP"
"204","RRAS2"
"205","CBLB"
"206","LCP1"
"207","XYLT1"
"208","HIVEP3"
"209","ARAP2"
"210","INPP4A"
"211","PREX1"
"212","UBE2F"
"213","CEMIP2"
"214","ANKRD44"
"215","JAZF1"
"216","VAV1"
"217","CDC42SE2"
"218","SP140"
"219","MRPL1"
"220","LYST"
"221","C1orf21"
"222","EVL"
"223","STIM1"
"224","RCSD1"
"225","ATP2A3"
"226","STK38"
"227","ARHGAP4"
"228","IFI16"
"229","TGFB1"
"230","TNRC6C"
"231","FAM53B"
"232","VPS37B"
"233","STK4"
"234","SLC16A7"
"235","HLA-C"
"236","CMC1"
"237","PRMT2"
"238","AGTPBP1"
"239","DOCK10"
"240","ARSG"
"241","MAPK1"
"242","SLA"
"243","CRYBG1"
"244","SEPTIN6"
"245","RHOH"
"246","PLEKHA2"
"247","ARNTL"
"248","ARHGEF3"
"249","FMNL1"
"250","DGKD"
"251","STK17A"
"252","LRMP"
"253","RORA-AS1"
"254","CCSER2"
"255","SUSD1"
"256","SFMBT2"
"257","NLRP1"
"258","NIBAN1"
"259","MLLT6"
"260","PCSK7"
"261","ITPKB"
"262","PPM1L"
"263","ARHGAP15"
"264","TNFRSF1B"
"265","FAM49B"
"266","PIK3R5"
"267","HAVCR2"
"268","ZNF718"
"269","WIPF1"
"270","CEP85L"
"271","BCR"
"272","BCL2"
"273","PPP2R5A"
"274","RFX3-AS1"
"275","APBB1IP"
"276","PPP3CC"
"277","PTPRJ"
"278","MSL2"
"279","GRK2"
"280","SYNE1"
"281","RNF115"
"282","ERAP2"
"283","IRF1"
"284","TRAPPC10"
"285","GPATCH8"
"286","TG"
"287","TMC6"
"288","HLA-E"
"289","EPB41"
"290","SH3KBP1"
"291","GSAP"
"292","PTPRA"
"293","ANXA6"
"294","DIAPH1"
"295","FLI1"
"296","TGFBR1"
"297","HLA-B"
"298","ARHGAP25"
"299","AGPAT4"
"300","PCNT"
"301","LRRC8C"
"302","CLASP1"
"303","RHBDF2"
"304","RESF1"
"305","SFI1"
"306","HERPUD2"
"307","SYNRG"
"308","ABHD15-AS1"
"309","RBL2"
"310","MPHOSPH9"
"311","WDR37"
"312","AKT3"
"313","ESR2"
"314","KIF2A"
"315","FYB1"
"316","XPO6"
"317","NAP1L4"
"318","KLF13"
"319","HELB"
"320","ATF7IP"
"321","OFD1"
"322","PIK3R1"
"323","RAP1B"
"324","ADD3"
"325","TNFAIP8"
"326","TSPAN5"
"327","LCP2"
"328","SNRK"
"329","KDM2B"
"330","TENT4B"
"331","STIM2"
"332","TMEM131L"
"333","MNAT1"
"334","OSTF1"
"335","PCED1B"
"336","TBL1X"
"337","CMIP"
"338","CALM1"
"339","DDX6"
"340","HLA-A"
"341","LLGL2"
"342","DIPK1A"
"343","RFTN1"
"344","CCM2"
"345","PPP1R2"
"346","RAP1GDS1"
"347","CHST11"
"348","DENND6A-AS1"
"349","KCNAB2"
"350","SSBP3"
"351","PRPF38B"
"352","ZBTB44"
"353","PRKY"
"354","PDCD4"
"355","ERCC5"
"356","GBP2"
"357","RNF213"
"358","INSYN2B"
"359","RAB8B"
"360","LPGAT1"
"361","ATP10A"
"362","TRIM22"
"363","SLC39A10"
"364","SEPTIN7"
"365","APOL6"
"366","PACS1"
"367","PSIP1"
"368","HIPK1"
"369","DENND6A"
"370","PRDM1"
"371","CD38"
"372","SNTB2"
"373","SP100"
"374","LITAF"
"375","CHORDC1"
"376","SP110"
"377","DOCK2"
"378","ZFP36L2"
"379","TNRC6B"
"380","STAG2"
"381","USP24"
"382","LPCAT1"
"383","UTRN"
"384","CD47"
"385","TLE4"
"386","GPRIN3"
"387","NCK2"
"388","PDE7A"
"389","MECP2"
"390","GALNT10"
"391","LASP1"
"392","SRPK2"
"393","DECR1"
"394","ITCH"
"395","PLEKHA1"
"396","BRD1"
"397","RAB27A"
"398","C22orf34"
"399","CYLD"
"400","SCLT1"
"401","SMCHD1"
"402","OPTN"
"403","PDE3B"
"404","SMARCA2"
"405","DNAJB14"
"406","EPG5"
"407","OXNAD1"
"408","NCK1"
"409","MGAT4A"
"410","SSH2"
"411","FNBP1"
"412","IL10RA"
"413","SLC20A1"
"414","ZEB2"
"415","DOCK11"
"416","SETD3"
"417","BPTF"
"418","MTSS1"
"419","NIN"
"420","NCOA1"
"421","ARHGEF6"
"422","STK17B"
"423","SUCLG2"
"424","CHD3"
"425","CDK6"
"426","CDK17"
"427","MAGED1"
"428","BICRAL"
