"","x"
"216","CRMP1"
"217","EPM2A"
"218","CNTN4"
"219","DGKG"
"220","UFL1-AS1"
"221","PPFIA2"
"222","DISC1FP1"
"223","CNTN1"
"224","RELN"
"225","NMNAT2"
"226","PAX5"
"227","FGF13"
"228","CNIH3"
"229","HDAC2-AS2"
"230","CHODL"
"231","SATB1-AS1"
"232","KCNMB2-AS1"
"233","SDK2"
"234","GNAI1"
"235","COL24A1"
"236","NCAM1"
"237","ENOX1"
"238","HS6ST2"
"239","PACRG"
"240","FREM1"
"241","PCDH9"
"242","ADAMTS3"
"243","NTN1"
"244","GRIK1"
"245","TMEM192"
"246","PRPSAP1"
"247","STK32B"
"248","SLC35F3"
"249","STS"
"250","PCLO"
"251","ANO5"
"252","PTPRD"
"253","NTNG1"
"254","NRXN3"
"255","RHPN2"
"256","ADGRL4"
"257","NOSIP"
"258","AKAP6"
"259","PPM1H"
"260","DCDC1"
"261","PRKAR1B"
"262","COPG2"
"263","SEMA3A"
"264","KCNIP1"
"265","SNTG2"
"266","PDE10A"
"267","ICA1L"
"268","KCNMB2"
"269","CYP1B1-AS1"
"270","APBA1"
"271","TEX41"
"272","ADAMTSL1"
"273","HDX"
"274","CDH13"
"275","JAKMIP2"
"276","PTPRN2"
"277","MYRIP"
"278","TTC6"
"279","EGLN3"
"280","ZNF490"
"281","SPAG16"
"282","SCNN1B"
"283","DKK2"
"284","DEPTOR"
"285","HPSE2"
"286","ZNF423"
"287","RNF220"
"288","GRIP1"
"289","NLGN1"
"290","DNAAF4"
"291","ZRANB3"
"292","PAQR5"
"293","EMCN"
"294","ZCWPW2"
"295","HOOK2"
"296","MYO16"
"297","OPA3"
"298","TCP11L1"
"299","TRHDE"
"300","CACNA2D3"
"301","CCSER1"
"302","C5orf17"
"303","PDE1A"
"304","RARB"
"305","KIAA0556"
"306","LMBRD2"
"307","DNAH3"
"308","PTPRT"
"309","LIPE-AS1"
"310","C1orf112"
"311","SGO1-AS1"
"312","ARHGAP19"
"313","SH3RF2"
"314","PLXNA4"
"315","DCC"
"316","DNAH14"
"317","GRHL2"
"318","LUCAT1"
"319","BTBD11"
"320","KCTD1"
"321","NBEA"
"322","MYH11"
"323","EFCAB11"
"324","ANKFN1"
"325","SGCD"
"326","SCD5"
"327","RERG"
"328","TENM4"
"329","HULC"
"330","HHAT"
"331","DNAH9"
"332","PIGU"
"333","NRCAM"
"334","COX10-AS1"
"335","KIAA1211"
"336","SOBP"
"337","NPAS3"
"338","CLIP2"
"339","AGBL4"
"340","SUGCT"
"341","SPRY4-AS1"
"342","ACADM"
"343","EMC3"
"344","SORBS2"
"345","DACH1"
"346","DMD"
"347","EML1"
"348","DLGAP1"
"349","UBA6-AS1"
"350","MEF2C-AS1"
"351","ARHGEF28"
"352","BANK1"
"353","FAM155A"
"354","DEPDC5"
"355","ZNF385D"
"356","GHR"
"357","MALRD1"
"358","MT-ND4L"
"359","PDPR"
"360","SCN1A-AS1"
"361","USP49"
"362","CREB5"
"363","ACSS3"
"364","BMERB1"
"365","BCL2L14"
"366","NEGR1"
"367","OSBP2"
"368","CHRM3"
"369","NELL2"
"370","PRKN"
"371","ESR1"
"372","TUSC3"
"373","ADGRB3"
"374","CLYBL"
"375","EDA"
"376","MICAL3"
"377","ST8SIA1"
"378","ROBO1"
"379","THSD7A"
"380","LMCD1-AS1"
"381","PRELID2"
"382","MCF2L2"
"383","MIR646HG"
"384","GALNT17"
"385","PRICKLE1"
"386","DNAH11"
"387","RGS6"
"388","NRG3"
"389","TIAM2"
"390","PPP2R2B"
"391","BX284613.2"
"392","OSBPL10"
"393","EYA2"
"394","LTBP1"
"395","ANO2"
"396","KIAA1217"
"397","LHFPL3"
"398","PIEZO2"
"399","TMEM232"
"400","RAPGEF4"
"401","AQP4-AS1"
"402","CAMTA1"
"403","ADAMTS6"
"404","NAV3"
"405","HECW2"
"406","KCNQ5"
"407","FGF14"
"408","CFAP54"
"409","MIR99AHG"
"410","SYN3"
"411","TENM3"
