"","x"
"621","PER3"
"622","YEATS2"
"623","OVOL2"
"624","MPZL3"
"625","NFATC3"
"626","PPFIBP1"
"627","TCP11L2"
"628","PAPSS1"
"629","TXNDC11"
"630","EHBP1"
"631","ITPR3"
"632","CALCOCO1"
"633","KANK2"
"634","MORC4"
"635","RPH3AL"
"636","SNX25"
"637","RHOBTB1"
"638","DGCR2"
"639","STARD9"
"640","ARHGAP5"
"641","ATP9A"
"642","ZNF277"
"643","FBXL13"
"644","EVI5"
"645","ERCC1"
"646","PALM2-AKAP2"
"647","ORMDL1"
"648","FIGN"
"649","ATXN2"
"650","CORO2A"
"651","FLVCR2"
"652","CCDC191"
"653","DHCR24"
"654","FAM135A"
"655","TMEM41B"
"656","SWAP70"
"657","PPP2R3A"
"658","HSDL2"
"659","SGMS2"
"660","ANXA4"
"661","RBPMS"
"662","BCL2L1"
"663","FRY"
"664","SMAD7"
"665","SORT1"
"666","RAB31"
"667","ARHGAP29"
"668","LATS2"
"669","TTC6"
"670","TKT"
"671","ZBTB7C"
"672","ARHGEF18"
"673","HOOK2"
"674","TNKS1BP1"
"675","CCNYL1"
"676","ATP1A1"
"677","LRP2BP"
"678","SNAP23"
"679","NT5DC1"
"680","MAMDC2-AS1"
"681","PARP14"
"682","CPEB2"
"683","CNKSR3"
