"","x"
"110","TPM1"
"111","PDLIM7"
"112","LRCH2"
"113","LIN7A"
"114","CPED1"
"115","STAMBPL1"
"116","MYL9"
"117","TARID"
"118","GUCY1A1"
"119","CCDC102B"
"120","UNC5C"
"121","RNF180"
"122","PDLIM3"
"123","PDE1C"
"124","ELN"
"125","NEXN"
"126","RYR2"
"127","KALRN"
"128","SOX6"
"129","PGM5"
"130","FAT3"
"131","GARNL3"
"132","PRDM6"
"133","ITGA8"
"134","SOX5"
"135","RBPMS"
"136","ADGRG6"
"137","EPS8"
"138","PREX2"
"139","SEMA5A"
"140","ADGRD1"
"141","NRCAM"
"142","CRIM1"
"143","NTN1"
"144","NCALD"
"145","MYO1B"
"146","ANKS1B"
"147","COL14A1"
"148","NHS"
"149","EOGT"
"150","ZFHX3"
"151","FRY"
"152","PLCB4"
"153","FHL1"
"154","AXL"
"155","SLIT3"
"156","PDE1A"
"157","MFGE8"
"158","CLTCL1"
"159","CACNA2D3"
"160","LURAP1L-AS1"
"161","GEM"
"162","ARHGAP10"
"163","COL21A1"
"164","LAMB1"
"165","DCLK2"
"166","FAT1"
"167","DAB2IP"
"168","KIRREL1"
"169","LAMA4"
"170","STARD9"
"171","PXDN"
"172","TNS2"
"173","CACNA2D1"
"174","NLGN1"
"175","PDE5A"
"176","MEF2C-AS1"
"177","TNC"
"178","CACNB2"
"179","GHR"
"180","STXBP4"
"181","ITGA5"
"182","RGS6"
"183","TNS1"
"184","CLMN"
"185","ECE1"
"186","TLN2"
"187","MINDY4"
"188","PDZRN3"
"189","PHLDB1"
"190","HGF"
"191","LURAP1L"
"192","CASC15"
"193","MYH10"
"194","AKAP12"
"195","SH3RF3"
"196","ANGPT1"
"197","SLC7A2"
"198","MICU3"
"199","LPP"
"200","PRDM16"
"201","FILIP1"
"202","MYLK"
"203","SVIL"
"204","FIGN"
"205","TACC1"
"206","PTEN"
"207","KANK2"
"208","PLCL1"
"209","COL27A1"
"210","PPP1R12B"
"211","UACA"
"212","DTNA"
"213","DACH1"
"214","MSC-AS1"
"215","ABCC9"
"216","ACTN1"
"217","TEX41"
"218","SAMD5"
"219","ANTXR1"
"220","TRPC1"
"221","JAM3"
"222","SPECC1"
"223","COL4A5"
"224","KCNT2"
"225","ST5"
"226","ROCK2"
"227","COL6A2"
"228","UBA2"
"229","DLGAP4-AS1"
"230","GRK5"
"231","MPDZ"
"232","GRAMD2B"
"233","NRXN3"
"234","PAWR"
"235","SGCD"
"236","FLNA"
"237","COL15A1"
"238","FERMT2"
"239","CYTH3"
"240","ARHGAP6"
"241","FGF14"
"242","AGAP1"
"243","ADAMTS12"
"244","DLC1"
"245","MTHFD1L"
"246","ENAH"
"247","SORT1"
"248","SULF1"
"249","LARGE1"
"250","NDE1"
"251","TASP1"
"252","NBEAL1"
"253","FRMD3"
"254","RBMS3-AS2"
"255","HIF3A"
"256","TLE1"
"257","PPP1R12A"
"258","ZBTB16"
"259","CNNM2"
"260","SETBP1"
"261","ATP10A"
"262","PAG1"
"263","CREB5"
"264","DOCK6"
"265","ASAP2"
"266","ZFPM2"
"267","HIP1"
"268","AMOTL1"
"269","B3GALNT2"
"270","THSD4"
"271","RUNX1T1"
"272","SOGA1"
"273","PBX1"
"274","SLC38A2"
"275","AHDC1"
"276","NR2F1-AS1"
"277","FBXO32"
"278","PDLIM5"
"279","DGKH"
"280","TMEM108"
"281","RASAL2"
"282","PKIG"
"283","MYO10"
"284","PELI2"
"285","INPP5A"
"286","DDR2"
"287","TJP1"
"288","JADE1"
"289","TPM4"
"290","PLS3"
"291","ARID5A"
"292","CLIC4"
"293","LMCD1-AS1"
"294","NFIA"
"295","FANCC"
"296","KLF9"
"297","RBMS3"
"298","NUDT4"
"299","COL6A1"
"300","SOBP"
"301","RBFOX2"
"302","LONRF1"
"303","PKD2"
"304","BCL6"
"305","ITPR1"
"306","ARHGEF10L"
"307","MEIS1"
"308","CTDSPL"
"309","MAP3K20"
"310","AOPEP"
"311","SYTL2"
"312","LMCD1"
"313","PTPRG"
"314","ZFPM2-AS1"
"315","ANO6"
"316","PHLDB2"
"317","APBB2"
"318","ARHGEF7"
"319","LIMA1"
"320","SMARCA1"
"321","VCL"
"322","ARHGAP17"
"323","PDK4"
"324","ADARB1"
"325","PARVA"
"326","TENT5A"
"327","PTK2"
"328","MICAL3"
"329","IMMP2L"
"330","AFAP1"
"331","CHSY3"
"332","ADGRF5"
"333","NCKAP1"
"334","DCLK1"
"335","ASAP1"
"336","TBC1D1"
"337","ZNF704"
"338","FILIP1L"
"339","TANC1"
"340","WLS"
"341","EPB41L2"
"342","ARHGEF12"
"343","MIR100HG"
"344","DSTN"
"345","PALLD"
"346","CARMIL1"
"347","PCSK5"
"348","SEPTIN11"
"349","RAPH1"
"350","FRMD4A"
"351","THRB"
"352","ADGRB3"
"353","CFH"
"354","ATP8B1"
"355","PARD3"
"356","CSNK1E"
"357","ARHGAP29"
"358","MAGI2"
"359","MIPOL1"
"360","IFT43"
"361","AIG1"
"362","ZNF532"
"363","CC2D2A"
"364","SERPINE1"
"365","HSPB1"
"366","TGM2"
"367","CRTC3"
"368","STK38L"
"369","DIP2C"
"370","CDC42BPA"
"371","Z82215.1"
"372","IGF1R"
"373","PLSCR4"
"374","TRAF5"
"375","SSBP2"
"376","NEGR1"
"377","MAP2"
"378","NMD3"
"379","GNG12"
"380","PLPP1"
"381","NR4A1"
"382","AKT3"
"383","ATF3"
"384","PTPRD"
"385","SORBS2"
"386","BCAS3"
"387","DST"
"388","DCBLD1"
"389","MPRIP"
"390","PDZD2"
"391","MEF2C"
"392","SSBP3"
"393","TTC28"
"394","CDC14B"
"395","CAMK2G"
"396","FBXL7"
"397","PRSS23"
"398","FSTL1"
"399","PALM2-AKAP2"
"400","SUGCT"
"401","NCK2"
"402","CERS6"
"403","CNN3"
"404","YAP1"
"405","TTTY14"
"406","MYOF"
